episode,decision,simulation_time,state,action,next_state,old_waiting_time,new_waiting_time,old_queue,new_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
13,19,1070.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.14,26.29,7,7,16,0.2424,0.2629,0.35,0.0242,-0.1314,-0.07,0.0073,0.0,-0.1942,-0.5944,-0.5983,0.9416,66
13,20,1136.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.29,26.0,7,7,15,0.2273,0.26,0.35,0.0227,-0.13,-0.07,0.0068,0.0,-0.1932,-0.553,-0.561,0.9416,66
13,21,1182.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.0,15.71,7,7,10,0.2174,0.1571,0.35,0.0217,-0.0786,-0.07,0.0065,0.0,-0.142,-0.529,-0.5337,0.9416,46
13,22,1208.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.71,7.29,7,7,5,0.1923,0.0729,0.35,0.0192,-0.0364,-0.07,0.0058,0.0,-0.1007,-0.4824,-0.4876,0.9416,26
13,23,1234.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,7.29,7.0,7,7,5,0.1923,0.07,0.35,0.0192,-0.035,-0.07,0.0058,0.0,-0.0992,-0.4876,-0.4926,0.9416,26
13,24,1300.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.0,26.71,7,7,15,0.2273,0.2671,0.35,0.0227,-0.1336,-0.07,0.0068,0.0,-0.1968,-0.5983,-0.6022,0.9416,66
13,25,1326.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.71,7.0,7,7,4,0.1538,0.07,0.35,0.0154,-0.035,-0.07,0.0046,0.0,-0.1004,-0.4887,-0.4942,0.9416,26
13,26,1392.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.0,27.29,7,7,15,0.2273,0.2729,0.35,0.0227,-0.1364,-0.07,0.0068,0.0,-0.1996,-0.6022,-0.6064,0.9416,66
13,27,1418.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,27.29,8.86,7,7,4,0.1538,0.0886,0.35,0.0154,-0.0443,-0.07,0.0046,0.0,-0.1097,-0.4942,-0.5001,0.9416,26
13,28,1444.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.86,8.29,7,7,4,0.1538,0.0829,0.35,0.0154,-0.0414,-0.07,0.0046,0.0,-0.1068,-0.4926,-0.4984,0.9416,26
13,29,1490.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,8.29,15.0,7,7,10,0.2174,0.15,0.35,0.0217,-0.075,-0.07,0.0065,0.0,-0.1385,-0.504,-0.5123,0.9416,46
13,30,1516.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.0,6.71,7,7,5,0.1923,0.0671,0.35,0.0192,-0.0336,-0.07,0.0058,0.0,-0.0978,-0.4984,-0.5032,0.9416,26
13,31,1612.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,6.71,40.0,7,7,23,0.2396,0.4,0.35,0.024,-0.2,-0.07,0.0072,0.0,-0.2628,-0.6532,-0.6592,0.9416,96
13,32,1708.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.0,40.14,7,7,23,0.2396,0.4014,0.35,0.024,-0.2007,-0.07,0.0072,0.0,-0.2635,-0.5104,-0.5308,0.9416,96
13,33,1774.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.14,26.57,7,7,15,0.2273,0.2657,0.35,0.0227,-0.1329,-0.07,0.0068,0.0,-0.196,-0.561,-0.5695,0.9416,66
13,34,1800.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.57,8.43,7,7,4,0.1538,0.0843,0.35,0.0154,-0.0421,-0.07,0.0046,0.0,-0.1075,-0.5001,-0.5061,0.9416,26
13,35,1826.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.43,6.14,7,7,5,0.1923,0.0614,0.35,0.0192,-0.0307,-0.07,0.0058,0.0,-0.0949,-0.5032,-0.5077,0.9416,26
13,36,1892.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.14,25.71,7,7,15,0.2273,0.2571,0.35,0.0227,-0.1286,-0.07,0.0068,0.0,-0.1918,-0.6064,-0.6105,0.9416,66
13,37,1988.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.71,39.86,7,7,23,0.2396,0.3986,0.35,0.024,-0.1993,-0.07,0.0072,0.0,-0.2621,-0.5308,-0.5494,0.9416,96
13,38,2054.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,39.86,26.0,7,7,15,0.2273,0.26,0.35,0.0227,-0.13,-0.07,0.0068,0.0,-0.1932,-0.5695,-0.5775,0.9416,66
13,39,2150.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.0,41.29,7,7,23,0.2396,0.4129,0.35,0.024,-0.2064,-0.07,0.0072,0.0,-0.2692,-0.5494,-0.567,0.9416,96
13,40,2246.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,41.29,39.14,7,7,23,0.2396,0.3914,0.35,0.024,-0.1957,-0.07,0.0072,0.0,-0.2585,-0.567,-0.5817,0.9416,96
13,41,2342.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,39.14,40.29,7,7,23,0.2396,0.4029,0.35,0.024,-0.2014,-0.07,0.0072,0.0,-0.2642,-0.5817,-0.5955,0.9416,96
13,42,2408.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.29,26.57,7,7,15,0.2273,0.2657,0.35,0.0227,-0.1329,-0.07,0.0068,0.0,-0.196,-0.5775,-0.5849,0.9416,66
13,43,2474.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.57,26.0,7,7,15,0.2273,0.26,0.35,0.0227,-0.13,-0.07,0.0068,0.0,-0.1932,-0.5849,-0.5913,0.9416,66
13,44,2540.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.0,27.0,7,7,15,0.2273,0.27,0.35,0.0227,-0.135,-0.07,0.0068,0.0,-0.1982,-0.5913,-0.5975,0.9416,66
13,45,2566.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,27.0,9.0,7,7,4,0.1538,0.09,0.35,0.0154,-0.045,-0.07,0.0046,0.0,-0.1104,-0.5061,-0.5122,0.9416,26
13,46,2592.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,9.0,5.71,7,7,5,0.1923,0.0571,0.35,0.0192,-0.0286,-0.07,0.0058,0.0,-0.0928,-0.5077,-0.5119,0.9416,26
13,47,2638.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,5.71,19.0,7,7,9,0.1957,0.19,0.35,0.0196,-0.095,-0.07,0.0059,0.0,-0.1591,-0.5123,-0.523,0.9416,46
13,48,2684.0,Low*Medium*NoStarvation,20,Low*Low*NoStarvation,19.0,18.33,7,3,10,0.2174,0.1833,0.15,0.0217,-0.0917,-0.03,0.0065,0.0,-0.1151,-0.523,-0.4878,0.9416,46
13,49,2697.0,Low*Low*NoStarvation,30,Low*Low*NoStarvation,18.33,0.0,3,0,3,0.0455,0.0,0.0,0.0045,-0.0,-0.0,0.0014,0.0,0.0014,-0.0615,-0.0608,0.9416,66
14,0,96.0,Low*Low*NoStarvation,20,Low*Medium*NoStarvation,0.83,16.14,2,7,21,0.4565,0.1614,0.35,0.0457,-0.0807,-0.07,0.0137,0.0,-0.137,-0.1397,-0.1833,0.9369,46
14,1,162.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.14,26.0,7,7,30,0.4545,0.26,0.35,0.0455,-0.13,-0.07,0.0136,0.0,-0.1864,-0.6105,-0.6142,0.9369,66
14,2,208.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.0,16.43,7,7,20,0.4348,0.1643,0.35,0.0435,-0.0821,-0.07,0.013,0.0,-0.1391,-0.5337,-0.5382,0.9369,46
14,3,274.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.43,25.29,7,7,30,0.4545,0.2529,0.35,0.0455,-0.1264,-0.07,0.0136,0.0,-0.1828,-0.6142,-0.6171,0.9369,66
14,4,340.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,25.29,26.71,7,7,29,0.4394,0.2671,0.35,0.0439,-0.1336,-0.07,0.0132,0.0,-0.1904,-0.5975,-0.6029,0.9369,66
14,5,406.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.71,25.29,7,7,29,0.4394,0.2529,0.35,0.0439,-0.1264,-0.07,0.0132,0.0,-0.1832,-0.6029,-0.607,0.9369,66
14,6,432.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.29,5.57,7,7,9,0.3462,0.0557,0.35,0.0346,-0.0279,-0.07,0.0104,0.0,-0.0875,-0.5122,-0.5137,0.9369,26
14,7,498.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,5.57,26.43,7,7,30,0.4545,0.2643,0.35,0.0455,-0.1321,-0.07,0.0136,0.0,-0.1885,-0.6171,-0.6205,0.9369,66
14,8,544.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.43,17.0,7,7,19,0.413,0.17,0.35,0.0413,-0.085,-0.07,0.0124,0.0,-0.1426,-0.5382,-0.5425,0.9369,46
14,9,640.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,17.0,42.29,7,7,41,0.4271,0.4229,0.35,0.0427,-0.2114,-0.07,0.0128,0.0,-0.2686,-0.6592,-0.6663,0.9369,96
14,10,706.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,42.29,27.29,7,7,28,0.4242,0.2729,0.35,0.0424,-0.1364,-0.07,0.0127,0.0,-0.1937,-0.607,-0.6119,0.9369,66
14,11,752.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,27.29,17.29,7,7,19,0.413,0.1729,0.35,0.0413,-0.0864,-0.07,0.0124,0.0,-0.144,-0.5425,-0.5466,0.9369,46
14,12,848.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,17.29,42.0,7,7,41,0.4271,0.42,0.35,0.0427,-0.21,-0.07,0.0128,0.0,-0.2672,-0.6663,-0.6726,0.9369,96
14,13,874.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,42.0,6.86,7,7,9,0.3462,0.0686,0.35,0.0346,-0.0343,-0.07,0.0104,0.0,-0.0939,-0.5137,-0.5156,0.9369,26
14,14,920.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.86,15.86,7,7,20,0.4348,0.1586,0.35,0.0435,-0.0793,-0.07,0.013,0.0,-0.1362,-0.4878,-0.4965,0.9369,46
14,15,1016.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.86,40.29,7,7,40,0.4167,0.4029,0.35,0.0417,-0.2014,-0.07,0.0125,0.0,-0.2589,-0.6726,-0.6777,0.9369,96
14,16,1082.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.29,26.71,7,7,15,0.2273,0.2671,0.35,0.0227,-0.1336,-0.07,0.0068,0.0,-0.1968,-0.6119,-0.6168,0.9369,66
14,17,1108.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.71,9.71,7,7,4,0.1538,0.0971,0.35,0.0154,-0.0486,-0.07,0.0046,0.0,-0.114,-0.5156,-0.5201,0.9369,26
14,18,1204.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,9.71,40.57,7,7,23,0.2396,0.4057,0.35,0.024,-0.2029,-0.07,0.0072,0.0,-0.2657,-0.6777,-0.6833,0.9369,96
14,19,1270.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.57,26.57,7,7,15,0.2273,0.2657,0.35,0.0227,-0.1329,-0.07,0.0068,0.0,-0.196,-0.6168,-0.6215,0.9369,66
14,20,1296.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.57,6.0,7,7,5,0.1923,0.06,0.35,0.0192,-0.03,-0.07,0.0058,0.0,-0.0942,-0.5201,-0.5222,0.9369,26
14,21,1342.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.0,16.86,7,7,9,0.1957,0.1686,0.35,0.0196,-0.0843,-0.07,0.0059,0.0,-0.1484,-0.4965,-0.5064,0.9369,46
14,22,1388.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.86,16.29,7,7,10,0.2174,0.1629,0.35,0.0217,-0.0814,-0.07,0.0065,0.0,-0.1449,-0.5064,-0.5158,0.9369,46
14,23,1414.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.29,7.86,7,7,4,0.1538,0.0786,0.35,0.0154,-0.0393,-0.07,0.0046,0.0,-0.1047,-0.5119,-0.5172,0.9369,26
14,24,1480.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.86,25.86,7,7,15,0.2273,0.2586,0.35,0.0227,-0.1293,-0.07,0.0068,0.0,-0.1925,-0.6205,-0.6247,0.9369,66
14,25,1506.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.86,5.86,7,7,5,0.1923,0.0586,0.35,0.0192,-0.0293,-0.07,0.0058,0.0,-0.0935,-0.5222,-0.5258,0.9369,26
14,26,1552.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,5.86,17.29,7,7,10,0.2174,0.1729,0.35,0.0217,-0.0864,-0.07,0.0065,0.0,-0.1499,-0.5158,-0.5257,0.9369,46
14,27,1648.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,17.29,41.71,7,7,22,0.2292,0.4171,0.35,0.0229,-0.2086,-0.07,0.0069,0.0,-0.2717,-0.6833,-0.6894,0.9369,96
14,28,1694.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.71,15.29,7,7,10,0.2174,0.1529,0.35,0.0217,-0.0764,-0.07,0.0065,0.0,-0.1399,-0.5466,-0.5525,0.9369,46
14,29,1720.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.29,8.0,7,7,4,0.1538,0.08,0.35,0.0154,-0.04,-0.07,0.0046,0.0,-0.1054,-0.5172,-0.5226,0.9369,26
14,30,1786.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,8.0,26.14,7,7,15,0.2273,0.2614,0.35,0.0227,-0.1307,-0.07,0.0068,0.0,-0.1939,-0.6247,-0.6289,0.9369,66
14,31,1832.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.14,16.86,7,7,10,0.2174,0.1686,0.35,0.0217,-0.0843,-0.07,0.0065,0.0,-0.1478,-0.5525,-0.559,0.9369,46
14,32,1858.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.86,6.0,7,7,5,0.1923,0.06,0.35,0.0192,-0.03,-0.07,0.0058,0.0,-0.0942,-0.5226,-0.5268,0.9369,26
14,33,1924.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.0,27.29,7,7,15,0.2273,0.2729,0.35,0.0227,-0.1364,-0.07,0.0068,0.0,-0.1996,-0.6289,-0.6333,0.9369,66
14,34,1990.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,27.29,25.14,7,7,16,0.2424,0.2514,0.35,0.0242,-0.1257,-0.07,0.0073,0.0,-0.1884,-0.6215,-0.6255,0.9369,66
14,35,2036.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.14,16.86,7,7,10,0.2174,0.1686,0.35,0.0217,-0.0843,-0.07,0.0065,0.0,-0.1478,-0.559,-0.5652,0.9369,46
14,36,2082.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.86,16.71,7,7,10,0.2174,0.1671,0.35,0.0217,-0.0836,-0.07,0.0065,0.0,-0.147,-0.5257,-0.5351,0.9369,46
14,37,2108.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.71,5.71,7,7,5,0.1923,0.0571,0.35,0.0192,-0.0286,-0.07,0.0058,0.0,-0.0928,-0.5268,-0.5308,0.9369,26
14,38,2154.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,5.71,17.43,7,7,10,0.2174,0.1743,0.35,0.0217,-0.0871,-0.07,0.0065,0.0,-0.1506,-0.5351,-0.5444,0.9369,46
14,39,2220.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,17.43,26.29,7,7,15,0.2273,0.2629,0.35,0.0227,-0.1314,-0.07,0.0068,0.0,-0.1946,-0.6333,-0.6368,0.9369,66
14,40,2246.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.29,9.0,7,7,4,0.1538,0.09,0.35,0.0154,-0.045,-0.07,0.0046,0.0,-0.1104,-0.5258,-0.532,0.9369,26
14,41,2312.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,9.0,26.71,7,7,15,0.2273,0.2671,0.35,0.0227,-0.1336,-0.07,0.0068,0.0,-0.1968,-0.6368,-0.6406,0.9369,66
14,42,2408.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.71,39.57,7,7,23,0.2396,0.3957,0.35,0.024,-0.1979,-0.07,0.0072,0.0,-0.2607,-0.5955,-0.6099,0.9369,96
14,43,2504.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,39.57,40.29,7,7,23,0.2396,0.4029,0.35,0.024,-0.2014,-0.07,0.0072,0.0,-0.2642,-0.6099,-0.6232,0.9369,96
14,44,2530.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.29,6.57,7,7,5,0.1923,0.0657,0.35,0.0192,-0.0329,-0.07,0.0058,0.0,-0.0971,-0.532,-0.5363,0.9369,26
14,45,2556.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.57,6.14,7,7,5,0.1923,0.0614,0.35,0.0192,-0.0307,-0.07,0.0058,0.0,-0.0949,-0.5308,-0.535,0.9369,26
14,46,2582.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.14,8.14,7,7,4,0.1538,0.0814,0.35,0.0154,-0.0407,-0.07,0.0046,0.0,-0.1061,-0.535,-0.5402,0.9369,26
14,47,2608.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.14,6.0,7,7,5,0.1923,0.06,0.35,0.0192,-0.03,-0.07,0.0058,0.0,-0.0942,-0.5402,-0.5442,0.9369,26
14,48,2654.0,Low*Medium*NoStarvation,45,Low*Low*NoStarvation,6.0,0.0,7,0,20,0.2083,0.0,0.0,0.0208,-0.0,-0.0,0.0063,0.0,0.0063,-0.6894,-0.6253,0.9369,96
15,0,116.0,Low*Low*NoStarvation,30,Medium*Medium*NoStarvation,0.83,26.71,2,7,31,0.4697,0.2671,0.35,0.047,-0.1336,-0.07,0.0141,0.0,-0.1895,-0.0608,-0.1219,0.9322,66
15,1,182.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.71,26.43,7,7,30,0.4545,0.2643,0.35,0.0455,-0.1321,-0.07,0.0136,0.0,-0.1885,-0.6255,-0.6301,0.9322,66
15,2,228.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.43,16.14,7,7,20,0.4348,0.1614,0.35,0.0435,-0.0807,-0.07,0.013,0.0,-0.1377,-0.5652,-0.5714,0.9322,46
15,3,274.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.14,15.86,7,7,20,0.4348,0.1586,0.35,0.0435,-0.0793,-0.07,0.013,0.0,-0.1362,-0.5444,-0.5526,0.9322,46
15,4,320.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,15.86,16.0,7,7,20,0.4348,0.16,0.35,0.0435,-0.08,-0.07,0.013,0.0,-0.137,-0.5526,-0.56,0.9322,46
15,5,416.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.0,41.29,7,7,44,0.4583,0.4129,0.35,0.0458,-0.2064,-0.07,0.0137,0.0,-0.2627,-0.6253,-0.6373,0.9322,96
15,6,482.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,41.29,27.14,7,7,28,0.4242,0.2714,0.35,0.0424,-0.1357,-0.07,0.0127,0.0,-0.193,-0.6301,-0.6347,0.9322,66
15,7,578.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,27.14,40.57,7,7,42,0.4375,0.4057,0.35,0.0437,-0.2029,-0.07,0.0131,0.0,-0.2597,-0.6232,-0.6351,0.9322,96
15,8,674.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.57,42.71,7,7,41,0.4271,0.4271,0.35,0.0427,-0.2136,-0.07,0.0128,0.0,-0.2708,-0.6351,-0.6469,0.9322,96
15,9,740.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,42.71,26.29,7,7,28,0.4242,0.2629,0.35,0.0424,-0.1314,-0.07,0.0127,0.0,-0.1887,-0.6347,-0.6383,0.9322,66
15,10,766.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.29,8.86,7,7,7,0.2692,0.0886,0.35,0.0269,-0.0443,-0.07,0.0081,0.0,-0.1062,-0.5363,-0.5423,0.9322,26
15,11,832.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,8.86,25.71,7,7,29,0.4394,0.2571,0.35,0.0439,-0.1286,-0.07,0.0132,0.0,-0.1854,-0.6406,-0.6439,0.9322,66
15,12,898.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,25.71,26.14,7,7,29,0.4394,0.2614,0.35,0.0439,-0.1307,-0.07,0.0132,0.0,-0.1875,-0.6383,-0.6421,0.9322,66
15,13,924.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.14,9.29,7,7,8,0.3077,0.0929,0.35,0.0308,-0.0464,-0.07,0.0092,0.0,-0.1072,-0.5423,-0.5477,0.9322,26
15,14,950.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,9.29,9.71,7,7,8,0.3077,0.0971,0.35,0.0308,-0.0486,-0.07,0.0092,0.0,-0.1093,-0.5442,-0.5497,0.9322,26
15,15,1046.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,9.71,40.71,7,7,36,0.375,0.4071,0.35,0.0375,-0.2036,-0.07,0.0112,0.0,-0.2623,-0.6373,-0.6491,0.9322,96
15,16,1112.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.71,25.43,7,7,15,0.2273,0.2543,0.35,0.0227,-0.1271,-0.07,0.0068,0.0,-0.1903,-0.6421,-0.6462,0.9322,66
15,17,1158.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.43,15.29,7,7,10,0.2174,0.1529,0.35,0.0217,-0.0764,-0.07,0.0065,0.0,-0.1399,-0.5714,-0.5778,0.9322,46
15,18,1254.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.29,42.57,7,7,22,0.2292,0.4257,0.35,0.0229,-0.2129,-0.07,0.0069,0.0,-0.276,-0.6491,-0.6611,0.9322,96
15,19,1350.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,42.57,41.57,7,7,23,0.2396,0.4157,0.35,0.024,-0.2079,-0.07,0.0072,0.0,-0.2707,-0.6469,-0.6586,0.9322,96
15,20,1416.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,41.57,25.0,7,7,15,0.2273,0.25,0.35,0.0227,-0.125,-0.07,0.0068,0.0,-0.1882,-0.6462,-0.6497,0.9322,66
15,21,1442.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.0,7.57,7,7,4,0.1538,0.0757,0.35,0.0154,-0.0379,-0.07,0.0046,0.0,-0.1032,-0.5477,-0.5528,0.9322,26
15,22,1508.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.57,25.0,7,7,15,0.2273,0.25,0.35,0.0227,-0.125,-0.07,0.0068,0.0,-0.1882,-0.6439,-0.6481,0.9322,66
15,23,1554.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.0,15.86,7,7,10,0.2174,0.1586,0.35,0.0217,-0.0793,-0.07,0.0065,0.0,-0.1428,-0.5778,-0.5837,0.9322,46
15,24,1600.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,15.86,16.14,7,7,11,0.2391,0.1614,0.35,0.0239,-0.0807,-0.07,0.0072,0.0,-0.1435,-0.56,-0.5678,0.9322,46
15,25,1666.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.14,25.43,7,7,15,0.2273,0.2543,0.35,0.0227,-0.1271,-0.07,0.0068,0.0,-0.1903,-0.6481,-0.6521,0.9322,66
15,26,1712.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.43,17.0,7,7,10,0.2174,0.17,0.35,0.0217,-0.085,-0.07,0.0065,0.0,-0.1485,-0.5837,-0.5897,0.9322,46
15,27,1738.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,17.0,6.43,7,7,5,0.1923,0.0643,0.35,0.0192,-0.0321,-0.07,0.0058,0.0,-0.0964,-0.5497,-0.5539,0.9322,26
15,28,1784.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.43,16.71,7,7,10,0.2174,0.1671,0.35,0.0217,-0.0836,-0.07,0.0065,0.0,-0.147,-0.5678,-0.5756,0.9322,46
15,29,1850.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.71,25.43,7,7,15,0.2273,0.2543,0.35,0.0227,-0.1271,-0.07,0.0068,0.0,-0.1903,-0.6521,-0.6556,0.9322,66
15,30,1896.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.43,15.57,7,7,10,0.2174,0.1557,0.35,0.0217,-0.0779,-0.07,0.0065,0.0,-0.1413,-0.5897,-0.5947,0.9322,46
15,31,1922.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.57,7.14,7,7,5,0.1923,0.0714,0.35,0.0192,-0.0357,-0.07,0.0058,0.0,-0.0999,-0.5539,-0.5583,0.9322,26
15,32,2018.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.14,40.29,7,7,23,0.2396,0.4029,0.35,0.024,-0.2014,-0.07,0.0072,0.0,-0.2642,-0.6611,-0.6712,0.9322,96
15,33,2084.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.29,26.14,7,7,15,0.2273,0.2614,0.35,0.0227,-0.1307,-0.07,0.0068,0.0,-0.1939,-0.6497,-0.6538,0.9322,66
15,34,2110.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.14,6.29,7,7,5,0.1923,0.0629,0.35,0.0192,-0.0314,-0.07,0.0058,0.0,-0.0957,-0.5528,-0.5573,0.9322,26
15,35,2176.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.29,26.86,7,7,15,0.2273,0.2686,0.35,0.0227,-0.1343,-0.07,0.0068,0.0,-0.1975,-0.6556,-0.66,0.9322,66
15,36,2272.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.86,39.86,7,7,23,0.2396,0.3986,0.35,0.024,-0.1993,-0.07,0.0072,0.0,-0.2621,-0.6586,-0.6691,0.9322,96
15,37,2318.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,39.86,16.71,7,7,10,0.2174,0.1671,0.35,0.0217,-0.0836,-0.07,0.0065,0.0,-0.147,-0.5947,-0.6002,0.9322,46
