Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
472,0,3,1.5,1,5.14
473,0,4,2.0,0,6.67
474,0,4,2.0,1,6.29
475,0,5,2.5,1,6.86
476,0,4,2.0,0,6.5
477,0,4,2.0,1,8.0
478,0,4,2.0,0,8.57
479,0,5,2.5,1,9.29
480,0,5,2.5,1,10.0
481,0,5,2.5,0,10.71
482,0,5,2.5,1,11.43
483,0,5,2.5,0,12.14
484,0,5,2.5,1,11.25
485,0,5,2.5,0,13.57
486,0,5,2.5,1,14.29
487,0,5,2.5,0,15.0
488,0,5,2.5,1,15.71
489,0,5,2.5,0,16.43
490,0,5,2.5,1,17.14
491,0,5,2.5,0,17.86
492,0,5,2.5,1,18.57
493,0,5,2.5,0,19.29
494,0,5,2.5,0,17.5
495,0,5,2.5,1,16.11
496,0,4,2.0,1,13.25
497,1,3,1.0,0,8.44
498,2,2,0.0,1,5.44
499,2,1,0.5,0,2.6
500,2,0,1.0,0,0.78
501,3,0,1.5,0,1.11
502,4,0,2.0,1,1.56
503,5,0,2.5,0,2.11
504,5,0,2.5,0,2.67
505,5,0,2.5,1,3.22
506,6,0,3.0,0,4.38
507,7,0,3.5,1,4.67
508,7,0,3.5,0,6.12
509,7,0,3.5,1,6.22
510,7,0,3.5,0,7.88
511,7,0,3.5,1,7.78
512,7,0,3.5,1,9.62
513,7,0,3.5,0,9.33
514,7,0,3.5,1,11.38
515,7,0,3.5,0,10.89
516,7,0,3.5,1,13.12
517,7,0,3.5,0,14.0
518,7,0,3.5,1,17.0
519,7,0,3.5,0,18.0
520,7,0,3.5,1,19.0
521,7,0,3.5,0,17.5
522,7,0,3.5,1,18.38
523,7,0,3.5,0,19.25
524,7,0,3.5,0,23.0
525,7,0,3.5,0,24.0
526,7,0,3.5,0,25.0
527,7,0,3.5,0,26.0
528,7,0,3.5,1,23.62
529,7,0,3.5,0,24.5
530,7,0,3.5,0,25.38
531,7,0,3.5,0,30.0
532,7,0,3.5,0,31.0
533,7,0,3.5,0,32.0
534,7,0,3.5,0,33.0
535,7,0,3.5,1,29.75
536,7,0,3.5,0,30.62
537,7,0,3.5,0,31.5
538,7,0,3.5,0,32.38
539,7,0,3.5,0,33.25
540,7,1,3.0,0,34.25
541,6,2,2.0,0,29.62
542,5,1,2.0,0,24.88
543,4,1,1.5,0,20.25
544,3,1,1.0,0,17.71
545,2,1,0.5,0,12.14
546,1,1,0.0,0,6.71
547,0,1,0.5,0,1.33
548,0,3,1.5,0,1.43
549,0,2,1.0,1,2.0
550,0,2,1.0,0,2.33
551,0,2,1.0,1,2.67
552,0,2,1.0,0,3.0
553,0,3,1.5,1,3.5
554,0,3,1.5,1,4.0
555,0,4,2.0,0,4.5
556,0,3,1.5,1,5.0
557,0,3,1.5,0,5.5
558,0,3,1.5,0,6.0
559,0,3,1.5,1,6.5
560,0,4,2.0,0,7.17
561,0,5,2.5,1,6.71
562,0,4,2.0,1,7.29
563,0,4,2.0,0,7.86
564,0,4,2.0,1,8.43
565,0,5,2.5,0,9.14
566,0,5,2.5,1,9.86
567,0,5,2.5,1,10.57
568,0,5,2.5,0,11.29
569,0,5,2.5,1,12.0
570,0,5,2.5,0,12.71
571,0,5,2.5,1,13.43
572,0,5,2.5,0,14.14
573,0,5,2.5,1,14.86
574,0,5,2.5,0,15.57
575,0,5,2.5,1,16.29
576,0,5,2.5,0,14.88
577,0,5,2.5,0,17.71
578,0,5,2.5,1,18.43
579,0,5,2.5,0,19.14
580,0,5,2.5,1,19.86
581,0,5,2.5,0,20.57
582,0,5,2.5,1,21.29
583,0,5,2.5,0,22.0
584,0,5,2.5,1,19.88
585,0,5,2.5,0,18.22
586,0,4,2.0,1,15.25
587,1,3,1.0,0,9.67
588,1,2,0.5,1,6.11
589,2,1,0.5,0,3.22
590,2,0,1.0,0,0.67
591,3,0,1.5,0,1.12
592,3,0,1.5,1,1.5
593,3,0,1.5,0,1.67
594,4,0,2.0,1,2.11
595,5,0,2.5,0,2.67
596,6,0,3.0,1,3.33
597,6,0,3.0,0,4.5
598,7,0,3.5,1,4.78
599,7,0,3.5,0,6.25
600,7,0,3.5,1,6.33
601,7,0,3.5,0,8.0
602,7,0,3.5,1,7.89
603,7,0,3.5,0,9.75
604,7,0,3.5,1,9.44
605,7,0,3.5,0,11.5
606,7,0,3.5,1,12.38
607,7,0,3.5,1,15.14
608,7,0,3.5,0,14.12
609,7,0,3.5,1,15.0
610,7,0,3.5,0,15.88
611,7,0,3.5,1,19.14
612,7,0,3.5,0,20.14
613,7,0,3.5,0,21.14
614,7,0,3.5,0,22.14
615,7,0,3.5,1,20.25
616,7,0,3.5,0,21.12
617,7,0,3.5,0,22.0
618,7,0,3.5,0,26.14
619,7,0,3.5,0,27.14
620,7,0,3.5,0,28.14
621,7,0,3.5,0,25.5
622,7,0,3.5,1,26.38
623,7,0,3.5,0,27.25
624,7,0,3.5,0,32.14
625,7,0,3.5,0,33.14
626,7,0,3.5,0,34.14
627,7,0,3.5,0,35.14
628,7,0,3.5,0,31.62
629,7,0,3.5,1,32.5
630,7,0,3.5,0,33.38
631,6,0,3.0,0,32.71
632,5,0,2.5,0,27.29
633,4,1,1.5,0,22.0
634,3,1,1.0,0,19.67
635,2,2,0.0,0,11.57
636,1,1,0.0,0,6.14
637,0,1,0.5,0,0.83
638,0,1,0.5,0,1.0
639,0,1,0.5,1,1.4
640,0,1,0.5,0,1.6
641,0,1,0.5,1,1.5
642,0,1,0.5,0,1.67
643,0,1,0.5,1,2.2
644,0,2,1.0,0,2.17
645,0,2,1.0,1,3.0
646,0,2,1.0,0,2.83
647,0,3,1.5,1,4.0
648,0,4,2.0,0,3.29
649,0,3,1.5,0,4.33
650,0,3,1.5,1,4.14
651,0,3,1.5,1,5.33
652,0,3,1.5,0,5.0
653,0,4,2.0,1,6.5
654,0,4,2.0,0,7.17
655,0,5,2.5,1,6.71
656,0,4,2.0,1,7.29
657,0,4,2.0,0,7.86
658,0,4,2.0,1,8.43
659,0,5,2.5,0,9.14
660,0,5,2.5,1,9.86
661,0,5,2.5,0,10.57
662,0,5,2.5,1,11.29
663,0,5,2.5,0,12.0
664,0,5,2.5,1,11.12
665,0,5,2.5,1,13.43
666,0,5,2.5,0,12.38
667,0,5,2.5,1,14.86
668,0,5,2.5,0,13.62
669,0,5,2.5,0,16.29
670,0,5,2.5,0,17.0
671,0,5,2.5,1,17.71
672,0,5,2.5,0,16.12
673,0,5,2.5,1,19.14
674,0,5,2.5,0,17.38
675,0,5,2.5,1,16.0
676,0,4,2.0,1,13.12
677,1,3,1.0,0,8.44
678,1,2,0.5,1,5.33
679,1,1,0.0,0,2.67
680,2,0,1.0,0,0.56
681,3,0,1.5,0,1.0
682,3,0,1.5,1,1.22
683,4,0,2.0,0,1.67
684,4,0,2.0,1,2.11
685,5,0,2.5,0,2.67
686,6,0,3.0,1,3.33
687,6,0,3.0,0,3.89
688,6,0,3.0,0,4.56
689,7,0,3.5,1,5.33
690,7,0,3.5,1,6.11
691,7,0,3.5,0,6.89
692,7,0,3.5,1,7.67
693,7,0,3.5,0,9.5
694,7,0,3.5,1,10.38
695,7,0,3.5,0,10.0
696,7,0,3.5,1,12.12
697,7,0,3.5,1,13.0
698,7,0,3.5,0,15.86
699,7,0,3.5,0,16.86
700,7,0,3.5,0,17.86
701,7,0,3.5,1,16.5
702,7,0,3.5,0,17.38
703,7,0,3.5,1,18.25
704,7,0,3.5,0,21.86
705,7,0,3.5,0,22.86
706,7,0,3.5,0,23.86
707,7,0,3.5,0,24.86
708,7,0,3.5,1,22.62
709,7,0,3.5,0,23.5
710,7,0,3.5,0,24.38
711,7,0,3.5,0,28.86
712,7,0,3.5,0,29.86
713,7,0,3.5,0,30.86
714,7,0,3.5,0,31.86
715,7,0,3.5,0,28.75
716,7,0,3.5,1,29.62
717,7,0,3.5,0,30.5
718,7,0,3.5,0,35.86
719,7,0,3.5,0,36.86
720,7,0,3.5,0,37.86
721,6,0,3.0,0,32.43
722,5,0,2.5,1,27.14
723,4,0,2.0,0,21.71
724,3,0,1.5,0,19.0
725,2,0,1.0,0,12.67
726,1,0,0.5,0,7.6
727,0,0,0.0,0,0.0
728,0,2,1.0,0,0.2
729,0,1,0.5,1,0.4
730,0,1,0.5,0,0.75
731,0,1,0.5,1,0.8
732,0,1,0.5,0,1.25
733,0,1,0.5,1,1.5
734,0,1,0.5,0,1.75
735,0,3,1.5,1,1.8
736,0,2,1.0,1,2.2
737,0,2,1.0,0,2.6
738,0,2,1.0,1,3.0
739,0,2,1.0,0,3.4
740,0,2,1.0,1,3.8
741,0,3,1.5,0,3.5
742,0,3,1.5,1,4.0
743,0,3,1.5,1,4.5
744,0,3,1.5,0,5.0
745,0,3,1.5,0,5.5
746,0,4,2.0,1,6.17
747,0,4,2.0,0,6.83
748,0,5,2.5,1,6.43
749,0,4,2.0,0,7.0
750,0,4,2.0,1,7.57
751,0,5,2.5,0,8.29
752,0,5,2.5,1,9.0
753,0,5,2.5,1,9.71
754,0,5,2.5,0,10.43
755,0,5,2.5,1,11.14
756,0,5,2.5,0,11.86
757,0,5,2.5,0,12.57
758,0,5,2.5,1,13.29
759,0,5,2.5,0,14.0
760,0,5,2.5,1,14.71
761,0,5,2.5,1,15.43
762,0,5,2.5,0,16.14
763,0,5,2.5,1,16.86
764,0,5,2.5,0,15.38
765,0,5,2.5,0,14.22
766,0,4,2.0,1,11.75
767,0,3,1.5,1,7.22
768,1,2,0.5,0,4.67
769,1,1,0.0,0,2.1
770,2,0,1.0,0,0.44
771,3,0,1.5,0,0.78
772,4,0,2.0,0,1.22
773,4,0,2.0,1,1.5
774,5,0,2.5,1,2.22
775,6,0,3.0,0,2.89
776,6,0,3.0,1,3.56
777,6,0,3.0,0,4.22
778,7,0,3.5,1,5.0
779,7,0,3.5,0,6.5
780,7,0,3.5,1,6.56
781,7,0,3.5,0,8.25
782,7,0,3.5,1,8.11
783,7,0,3.5,1,10.0
784,7,0,3.5,0,10.88
785,7,0,3.5,0,13.43
786,7,0,3.5,1,14.43
787,7,0,3.5,1,15.43
788,7,0,3.5,0,14.38
789,7,0,3.5,0,15.25
790,7,0,3.5,1,16.12
791,7,0,3.5,0,19.43
792,7,0,3.5,0,20.43
793,7,0,3.5,0,21.43
794,7,0,3.5,0,22.43
795,7,0,3.5,1,20.5
796,7,0,3.5,0,21.38
797,7,0,3.5,0,22.25
798,7,0,3.5,0,26.43
799,7,0,3.5,0,27.43
800,7,0,3.5,0,28.43
801,7,0,3.5,0,25.75
802,7,0,3.5,1,26.62
803,7,0,3.5,0,27.5
804,7,0,3.5,0,32.43
805,7,0,3.5,0,33.43
806,7,0,3.5,0,34.43
807,7,0,3.5,0,35.43
808,7,0,3.5,1,31.88
809,7,0,3.5,0,32.75
810,7,0,3.5,0,33.62
811,6,0,3.0,0,33.14
812,5,0,2.5,0,27.86
813,4,0,2.0,0,22.43
814,3,1,1.0,0,19.83
815,2,2,0.0,0,11.57
816,1,1,0.0,0,7.0
817,0,1,0.5,0,0.67
818,0,1,0.5,1,0.83
819,0,1,0.5,0,1.2
820,0,1,0.5,0,1.4
821,0,1,0.5,1,1.33
822,0,1,0.5,0,1.5
823,0,2,1.0,1,2.2
824,0,2,1.0,0,2.17
825,0,2,1.0,1,3.0
826,0,3,1.5,0,3.0
827,0,3,1.5,1,4.2
828,0,4,2.0,0,4.0
829,0,3,1.5,0,4.5
830,0,3,1.5,1,5.0
831,0,3,1.5,0,5.5
832,0,3,1.5,1,6.0
833,0,4,2.0,0,5.71
834,0,4,2.0,1,7.33
835,0,5,2.5,0,6.0
836,0,4,2.0,1,7.43
837,0,4,2.0,0,7.0
838,0,4,2.0,0,8.57
839,0,5,2.5,1,8.12
840,0,5,2.5,1,10.0
841,0,5,2.5,0,9.38
842,0,5,2.5,1,11.43
843,0,5,2.5,0,12.14
844,0,5,2.5,1,12.86
845,0,5,2.5,0,13.57
846,0,5,2.5,1,14.29
847,0,5,2.5,1,13.12
848,0,5,2.5,0,15.71
849,0,5,2.5,1,16.43
850,0,5,2.5,0,17.14
851,0,5,2.5,1,15.62
852,0,5,2.5,0,18.57
853,0,5,2.5,0,16.88
854,0,5,2.5,1,15.56
855,1,5,2.0,1,16.22
856,1,4,1.5,0,12.11
857,2,3,0.5,0,8.89
858,2,2,0.0,1,5.2
859,2,1,0.5,0,3.22
860,3,0,1.5,0,1.22
861,4,0,2.0,0,1.5
862,4,0,2.0,1,2.11
863,5,0,2.5,0,2.67
864,5,0,2.5,1,3.22
865,5,0,2.5,0,3.78
866,6,0,3.0,1,4.44
867,7,0,3.5,0,5.22
868,7,0,3.5,1,6.0
869,7,0,3.5,0,7.62
