Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
864,4,0,2.0,1,2.11
865,4,0,2.0,0,2.56
866,5,0,2.5,1,3.11
867,6,0,3.0,0,3.78
868,6,0,3.0,1,4.44
869,7,0,3.5,0,5.22
870,7,0,3.5,1,6.0
871,7,0,3.5,0,7.62
872,7,0,3.5,1,7.56
873,7,0,3.5,0,9.38
874,7,0,3.5,1,9.11
875,7,0,3.5,1,11.12
876,7,0,3.5,0,10.67
877,7,0,3.5,1,12.88
878,7,0,3.5,0,12.22
879,7,0,3.5,1,14.62
880,7,0,3.5,0,13.78
881,7,0,3.5,1,16.38
882,7,0,3.5,0,15.33
883,7,0,3.5,1,18.12
884,7,0,3.5,0,16.89
885,7,0,3.5,1,19.88
886,7,0,3.5,0,18.44
887,7,0,3.5,1,21.62
888,7,0,3.5,0,20.0
889,7,0,3.5,0,23.38
890,7,0,3.5,1,21.56
891,7,0,3.5,0,25.12
892,7,0,3.5,1,23.11
893,7,0,3.5,0,26.88
894,7,0,3.5,1,24.67
895,7,0,3.5,0,28.62
896,7,0,3.5,1,26.22
897,7,0,3.5,0,30.38
898,7,0,3.5,1,27.78
899,7,0,3.5,0,28.56
900,7,0,3.5,1,26.4
901,6,0,3.0,1,25.11
902,5,1,2.0,0,18.9
903,4,1,1.5,0,15.2
904,3,1,1.0,0,12.89
905,2,2,0.0,0,8.1
906,1,3,1.0,0,4.6
907,0,3,1.5,0,1.22
908,0,4,2.0,0,1.67
909,0,5,2.5,1,2.5
910,0,5,2.5,0,3.12
911,0,5,2.5,1,3.75
912,0,5,2.5,0,4.38
913,0,5,2.5,1,5.71
914,0,5,2.5,0,6.43
915,0,5,2.5,1,7.14
916,0,5,2.5,1,7.86
917,0,5,2.5,0,8.57
918,0,5,2.5,1,9.29
919,0,5,2.5,0,10.0
920,0,5,2.5,1,10.71
921,0,5,2.5,0,11.43
922,0,5,2.5,1,12.14
923,0,5,2.5,0,12.86
924,0,5,2.5,1,13.57
925,0,5,2.5,0,14.29
926,0,5,2.5,1,15.0
927,0,5,2.5,1,13.75
928,0,5,2.5,0,16.43
929,0,5,2.5,1,17.14
930,0,5,2.5,0,17.86
931,0,5,2.5,0,18.57
932,0,5,2.5,1,19.29
933,0,5,2.5,1,20.0
934,0,5,2.5,0,18.12
935,0,5,2.5,1,21.43
936,0,5,2.5,0,19.38
937,0,5,2.5,0,22.86
938,0,5,2.5,0,20.62
939,0,5,2.5,1,24.29
940,0,5,2.5,0,25.0
941,0,5,2.5,1,25.71
942,0,5,2.5,0,26.43
943,0,5,2.5,1,27.14
944,0,5,2.5,0,24.38
945,0,5,2.5,1,22.22
946,0,4,2.0,1,20.0
947,0,3,1.5,0,13.44
948,1,2,0.5,1,9.11
949,1,1,0.0,0,4.78
950,2,0,1.0,0,0.44
951,3,0,1.5,0,0.88
952,4,0,2.0,1,1.22
953,4,0,2.0,0,1.67
954,4,0,2.0,1,2.11
955,5,0,2.5,0,3.0
956,6,0,3.0,1,3.33
957,6,0,3.0,0,4.5
958,7,0,3.5,1,4.78
959,7,0,3.5,0,6.25
960,7,0,3.5,1,6.33
961,7,0,3.5,0,8.0
962,7,0,3.5,1,7.89
963,7,0,3.5,0,9.75
964,7,0,3.5,1,9.44
965,7,0,3.5,0,11.5
966,7,0,3.5,1,11.0
967,7,0,3.5,1,13.25
968,7,0,3.5,0,12.56
969,7,0,3.5,1,15.0
970,7,0,3.5,0,14.11
971,7,0,3.5,1,16.75
972,7,0,3.5,0,15.67
973,7,0,3.5,1,18.5
974,7,0,3.5,0,17.22
975,7,0,3.5,1,20.25
976,7,0,3.5,0,18.78
977,7,0,3.5,1,22.0
978,7,0,3.5,0,20.33
979,7,0,3.5,1,23.75
980,7,0,3.5,0,21.89
981,7,0,3.5,0,25.5
982,7,0,3.5,1,23.44
983,7,0,3.5,1,27.25
984,7,0,3.5,0,25.0
985,7,0,3.5,0,25.78
986,7,0,3.5,1,26.56
987,7,0,3.5,1,27.33
988,7,0,3.5,0,28.11
989,7,0,3.5,0,28.89
990,7,0,3.5,0,26.7
991,6,1,2.5,1,25.67
992,5,1,2.0,1,19.5
993,4,1,1.5,0,15.8
994,3,2,0.5,0,13.44
995,2,3,0.5,0,8.6
996,1,3,1.0,0,5.56
997,0,3,1.5,0,1.56
998,0,4,2.0,0,2.0
999,0,5,2.5,1,2.88
1000,0,5,2.5,0,3.5
1001,0,5,2.5,1,4.12
1002,0,5,2.5,0,4.75
1003,0,5,2.5,1,6.14
1004,0,5,2.5,0,6.0
1005,0,5,2.5,1,7.57
1006,0,5,2.5,0,8.29
1007,0,5,2.5,1,9.0
1008,0,5,2.5,0,9.71
1009,0,5,2.5,1,10.43
1010,0,5,2.5,0,11.14
1011,0,5,2.5,1,11.86
1012,0,5,2.5,0,12.57
1013,0,5,2.5,1,13.29
1014,0,5,2.5,0,14.0
1015,0,5,2.5,1,14.71
1016,0,5,2.5,1,15.43
1017,0,5,2.5,0,16.14
1018,0,5,2.5,1,16.86
1019,0,5,2.5,0,17.57
1020,0,5,2.5,1,18.29
1021,0,5,2.5,1,19.0
1022,0,5,2.5,0,19.71
1023,0,5,2.5,1,20.43
1024,0,5,2.5,0,18.5
1025,0,5,2.5,1,21.86
1026,0,5,2.5,0,22.57
1027,0,5,2.5,1,23.29
1028,0,5,2.5,0,24.0
1029,0,5,2.5,0,24.71
1030,0,5,2.5,0,25.43
1031,0,5,2.5,1,26.14
1032,0,5,2.5,1,26.86
1033,0,5,2.5,0,27.57
1034,0,5,2.5,1,24.75
1035,0,5,2.5,0,22.56
1036,0,4,2.0,1,20.25
1037,1,3,1.0,0,13.67
1038,1,2,0.5,1,9.22
1039,2,1,0.5,0,5.0
1040,2,0,1.0,0,0.67
1041,3,0,1.5,0,1.0
1042,4,0,2.0,0,1.44
1043,5,0,2.5,1,1.8
1044,6,0,3.0,1,2.67
1045,6,0,3.0,0,3.33
1046,6,0,3.0,1,4.0
1047,7,0,3.5,0,4.78
1048,7,0,3.5,1,5.56
1049,7,0,3.5,0,6.33
1050,7,0,3.5,1,7.11
1051,7,0,3.5,0,8.88
1052,7,0,3.5,1,8.67
1053,7,0,3.5,0,10.62
1054,7,0,3.5,1,10.22
1055,7,0,3.5,1,12.38
1056,7,0,3.5,0,11.78
1057,7,0,3.5,1,14.12
1058,7,0,3.5,0,13.33
1059,7,0,3.5,1,15.88
1060,7,0,3.5,0,14.89
1061,7,0,3.5,1,17.62
1062,7,0,3.5,0,16.44
1063,7,0,3.5,1,19.38
1064,7,0,3.5,0,18.0
1065,7,0,3.5,1,21.12
1066,7,0,3.5,0,19.56
1067,7,0,3.5,1,22.88
1068,7,0,3.5,0,21.11
1069,7,0,3.5,1,24.62
1070,7,0,3.5,0,22.67
1071,7,0,3.5,1,26.38
1072,7,0,3.5,0,24.22
1073,7,0,3.5,0,28.12
1074,7,0,3.5,1,25.78
1075,7,0,3.5,0,29.88
1076,7,0,3.5,1,27.33
1077,7,0,3.5,1,28.11
1078,7,0,3.5,0,28.89
1079,7,0,3.5,1,26.7
1080,7,0,3.5,0,27.4
1081,6,0,3.0,1,23.6
1082,5,0,2.5,0,19.8
1083,4,1,1.5,0,16.1
1084,3,1,1.0,0,12.3
1085,2,2,0.0,0,8.5
1086,1,3,1.0,0,5.22
1087,0,4,2.0,0,1.22
1088,0,4,2.0,1,1.88
1089,0,5,2.5,0,2.5
1090,0,5,2.5,1,3.12
1091,0,5,2.5,0,3.75
1092,0,5,2.5,1,4.38
1093,0,5,2.5,0,5.0
1094,0,5,2.5,1,6.43
1095,0,5,2.5,0,7.14
1096,0,5,2.5,1,7.86
1097,0,5,2.5,0,8.57
1098,0,5,2.5,1,9.29
1099,0,5,2.5,0,10.0
1100,0,5,2.5,1,10.71
1101,0,5,2.5,0,11.43
1102,0,5,2.5,1,12.14
1103,0,5,2.5,0,12.86
1104,0,5,2.5,1,13.57
1105,0,5,2.5,0,14.29
1106,0,5,2.5,1,15.0
1107,0,5,2.5,1,15.71
1108,0,5,2.5,0,16.43
1109,0,5,2.5,1,17.14
1110,0,5,2.5,0,17.86
1111,0,5,2.5,1,18.57
1112,0,5,2.5,0,19.29
1113,0,5,2.5,1,20.0
1114,0,5,2.5,0,20.71
1115,0,5,2.5,0,21.43
1116,0,5,2.5,1,19.38
1117,0,5,2.5,0,22.86
1118,0,5,2.5,1,20.62
1119,0,5,2.5,0,24.29
1120,0,5,2.5,1,21.88
1121,0,5,2.5,0,25.71
1122,0,5,2.5,0,26.43
1123,0,5,2.5,1,27.14
1124,0,5,2.5,0,24.38
1125,0,5,2.5,1,22.22
1126,1,4,1.5,1,20.25
1127,1,3,1.0,0,13.78
1128,2,2,0.0,1,9.56
1129,2,1,0.5,0,5.22
1130,3,0,1.5,0,1.0
1131,3,0,1.5,0,1.33
1132,4,0,2.0,1,1.78
1133,4,0,2.0,0,2.0
1134,5,0,2.5,0,2.78
1135,6,0,3.0,1,3.44
1136,7,0,3.5,0,3.8
1137,7,0,3.5,1,5.0
1138,7,0,3.5,0,5.78
1139,7,0,3.5,1,6.56
1140,7,0,3.5,0,8.25
1141,7,0,3.5,1,8.11
1142,7,0,3.5,0,10.0
1143,7,0,3.5,1,9.67
1144,7,0,3.5,0,11.75
1145,7,0,3.5,1,11.22
1146,7,0,3.5,1,13.5
1147,7,0,3.5,0,12.78
1148,7,0,3.5,1,15.25
1149,7,0,3.5,0,14.33
1150,7,0,3.5,1,17.0
1151,7,0,3.5,0,15.89
1152,7,0,3.5,1,18.75
1153,7,0,3.5,0,17.44
1154,7,0,3.5,1,20.5
1155,7,0,3.5,0,19.0
1156,7,0,3.5,1,22.25
1157,7,0,3.5,0,20.56
1158,7,0,3.5,1,24.0
1159,7,0,3.5,0,22.11
1160,7,0,3.5,1,25.75
1161,7,0,3.5,0,23.67
1162,7,0,3.5,0,27.5
1163,7,0,3.5,1,25.22
1164,7,0,3.5,0,29.25
1165,7,0,3.5,1,26.78
1166,7,0,3.5,0,31.0
1167,7,0,3.5,1,28.33
1168,7,0,3.5,1,32.75
1169,7,0,3.5,0,29.89
1170,7,0,3.5,0,27.6
1171,6,0,3.0,1,26.33
1172,5,1,2.0,1,19.9
1173,4,1,1.5,0,16.1
1174,3,1,1.0,0,13.67
1175,2,1,0.5,0,8.5
1176,1,2,0.5,0,5.22
1177,0,2,1.0,0,0.89
1178,0,3,1.5,0,1.38
1179,0,4,2.0,1,1.88
1180,0,5,2.5,0,2.5
1181,0,5,2.5,1,3.12
1182,0,5,2.5,1,3.75
1183,0,5,2.5,0,5.0
1184,0,5,2.5,1,5.71
1185,0,5,2.5,0,6.43
1186,0,5,2.5,1,7.14
1187,0,5,2.5,0,7.86
1188,0,5,2.5,1,8.57
1189,0,5,2.5,0,9.29
1190,0,5,2.5,1,10.0
1191,0,5,2.5,0,10.71
1192,0,5,2.5,1,11.43
1193,0,5,2.5,0,12.14
1194,0,5,2.5,1,12.86
1195,0,5,2.5,1,13.57
1196,0,5,2.5,0,12.5
1197,0,5,2.5,0,15.0
1198,0,5,2.5,1,15.71
1199,0,5,2.5,1,16.43
1200,0,5,2.5,0,17.14
1201,0,5,2.5,0,17.86
1202,0,5,2.5,1,18.57
1203,0,5,2.5,0,19.29
1204,0,5,2.5,1,20.0
1205,0,5,2.5,0,20.71
1206,0,5,2.5,1,18.75
1207,0,5,2.5,1,22.14
1208,0,5,2.5,0,20.0
1209,0,5,2.5,1,23.57
1210,0,5,2.5,0,21.25
1211,0,5,2.5,0,25.0
1212,0,5,2.5,0,25.71
1213,0,5,2.5,1,26.43
1214,0,5,2.5,0,23.75
1215,0,5,2.5,1,21.67
1216,0,4,2.0,0,19.38
1217,0,3,1.5,1,13.0
1218,1,2,0.5,1,8.89
1219,1,1,0.0,0,4.67
1220,2,0,1.0,0,0.44
1221,2,0,1.0,0,0.67
1222,3,0,1.5,1,1.0
1223,4,0,2.0,0,1.44
1224,4,0,2.0,0,1.89
1225,5,0,2.5,1,2.44
1226,6,0,3.0,0,3.11
1227,6,0,3.0,1,3.78
1228,7,0,3.5,1,4.56
1229,7,0,3.5,0,5.33
1230,7,0,3.5,1,6.11
1231,7,0,3.5,0,7.75
1232,7,0,3.5,1,7.67
1233,7,0,3.5,0,9.5
1234,7,0,3.5,1,9.22
1235,7,0,3.5,1,11.25
1236,7,0,3.5,0,10.78
1237,7,0,3.5,1,13.0
1238,7,0,3.5,0,12.33
1239,7,0,3.5,1,14.75
1240,7,0,3.5,0,13.89
1241,7,0,3.5,1,16.5
1242,7,0,3.5,0,15.44
1243,7,0,3.5,0,18.25
1244,7,0,3.5,1,17.0
1245,7,0,3.5,0,20.0
1246,7,0,3.5,1,18.56
1247,7,0,3.5,1,21.75
1248,7,0,3.5,0,20.11
1249,7,0,3.5,1,23.5
1250,7,0,3.5,0,21.67
1251,7,0,3.5,1,25.25
1252,7,0,3.5,0,23.22
1253,7,0,3.5,1,27.0
1254,7,0,3.5,0,24.78
1255,7,0,3.5,1,28.75
1256,7,0,3.5,0,26.33
1257,7,0,3.5,1,30.5
1258,7,0,3.5,0,27.89
1259,7,0,3.5,1,28.67
1260,7,0,3.5,0,26.5
1261,6,1,2.5,1,25.44
1262,5,1,2.0,0,19.3
1263,4,2,1.0,0,15.8
1264,3,2,0.5,0,13.56
1265,2,2,0.0,0,8.6
1266,1,3,1.0,0,5.56
1267,0,4,2.0,0,1.67
1268,0,4,2.0,0,2.38
1269,0,5,2.5,1,3.0
1270,0,5,2.5,0,4.14
1271,0,5,2.5,1,4.25
1272,0,5,2.5,0,4.88
1273,0,5,2.5,1,6.29
1274,0,5,2.5,1,6.12
1275,0,5,2.5,0,7.71
1276,0,5,2.5,1,8.43
1277,0,5,2.5,0,9.14
1278,0,5,2.5,0,9.86
1279,0,5,2.5,1,10.57
1280,0,5,2.5,1,11.29
1281,0,5,2.5,0,12.0
1282,0,5,2.5,1,12.71
1283,0,5,2.5,0,13.43
1284,0,5,2.5,1,14.14
1285,0,5,2.5,0,14.86
1286,0,5,2.5,1,18.17
1287,0,5,2.5,1,19.0
1288,0,5,2.5,0,23.8
1289,0,5,2.5,1,24.8
1290,0,5,2.5,0,25.8
1291,0,5,2.5,0,26.8
1292,0,5,2.5,1,27.8
1293,0,5,2.5,1,28.8
1294,0,5,2.5,0,29.8
1295,0,5,2.5,0,30.8
1296,0,5,2.5,0,31.8
1297,0,5,2.5,0,32.8
1298,0,5,2.5,0,33.8
1299,0,5,2.5,0,34.8
1300,0,5,2.5,0,35.8
1301,0,5,2.5,0,36.8
1302,0,5,2.5,0,37.8
1303,0,5,2.5,0,38.8
1304,0,5,2.5,0,39.8
1305,0,5,2.5,0,40.8
1306,0,4,2.0,0,40.75
1307,0,3,1.5,0,30.5
1308,0,2,1.0,0,20.5
1309,0,1,0.5,0,13.67
1310,0,0,0.0,0,0.0
1311,0,0,0.0,0,0.0
1312,0,0,0.0,1,0.0
1313,0,0,0.0,0,0.0
1314,0,0,0.0,1,0.0
1315,0,0,0.0,0,0.0
1316,0,0,0.0,1,0.0
1317,0,0,0.0,0,0.0
1318,0,0,0.0,1,0.0
1319,0,0,0.0,0,0.0
1320,0,0,0.0,1,0.0
1321,0,0,0.0,0,0.0
1322,0,0,0.0,1,0.0
