Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
421,2,0,1.0,0,3.4
422,3,0,1.5,0,4.0
423,3,0,1.5,0,4.6
424,3,0,1.5,0,6.5
425,3,0,1.5,0,7.25
426,3,0,1.5,0,8.0
427,3,0,1.5,0,8.75
428,3,0,1.5,1,7.6
429,4,0,2.0,0,8.4
430,4,0,2.0,0,9.2
431,4,0,2.0,0,10.0
432,4,0,2.0,0,10.8
433,4,0,2.0,0,11.6
434,4,0,2.0,0,12.4
435,6,0,3.0,0,11.17
436,5,0,2.5,0,12.0
437,5,0,2.5,0,12.83
438,5,0,2.5,0,13.67
439,5,0,2.5,0,14.5
440,5,0,2.5,0,15.33
441,7,0,3.5,0,12.25
442,6,0,3.0,0,13.0
443,6,0,3.0,0,13.75
444,6,0,3.0,0,16.57
445,6,0,3.0,0,17.43
446,7,0,3.5,0,18.43
447,7,0,3.5,0,19.43
448,7,0,3.5,1,20.43
449,7,0,3.5,0,21.43
450,7,0,3.5,0,22.43
451,6,0,3.0,0,20.17
452,5,0,2.5,0,15.33
453,4,0,2.0,0,10.83
454,3,0,1.5,0,8.6
455,2,0,1.0,0,5.0
456,1,0,0.5,0,2.2
457,0,0,0.0,0,0.0
458,0,0,0.0,0,0.0
459,0,0,0.0,1,0.0
460,0,0,0.0,0,0.0
461,0,0,0.0,1,0.0
462,0,0,0.0,0,0.0
463,0,0,0.0,1,0.0
464,0,0,0.0,0,0.0
465,0,0,0.0,1,0.0
466,0,0,0.0,1,0.0
467,0,0,0.0,0,0.0
468,0,1,0.5,1,0.33
469,0,1,0.5,0,0.67
470,0,1,0.5,1,1.0
471,0,1,0.5,0,2.0
472,0,1,0.5,1,2.5
473,0,1,0.5,0,6.0
474,0,1,0.5,1,7.0
475,0,1,0.5,0,4.0
476,0,1,0.5,0,4.5
477,0,1,0.5,1,5.0
478,0,1,0.5,0,5.5
479,0,1,0.5,1,12.0
480,0,1,0.5,0,13.0
481,0,2,1.0,0,4.67
482,0,1,0.5,0,5.0
483,0,1,0.5,0,5.33
484,0,1,0.5,1,5.67
485,0,1,0.5,0,9.0
486,0,1,0.5,0,9.5
487,0,1,0.5,0,10.0
488,0,2,1.0,0,7.33
489,0,2,1.0,0,8.0
490,0,2,1.0,1,8.67
491,0,2,1.0,0,9.33
492,0,2,1.0,0,15.0
493,0,2,1.0,0,16.0
494,0,2,1.0,0,17.0
495,0,2,1.0,0,12.0
496,0,1,0.5,0,4.5
497,0,0,0.0,1,0.0
498,0,0,0.0,0,0.0
499,0,0,0.0,0,0.0
500,0,0,0.0,0,0.0
501,0,0,0.0,0,0.0
502,1,0,0.5,1,0.33
503,1,0,0.5,0,0.67
504,1,0,0.5,0,1.5
505,1,0,0.5,1,2.0
506,1,0,0.5,0,2.5
507,1,0,0.5,0,3.0
508,1,0,0.5,1,2.33
509,1,0,0.5,0,2.67
510,2,0,1.0,0,3.33
511,2,0,1.0,0,4.0
512,2,0,1.0,0,4.67
513,2,0,1.0,0,5.33
514,2,0,1.0,0,6.0
515,3,0,1.5,0,5.0
516,3,0,1.5,0,5.75
517,3,0,1.5,0,6.5
518,3,0,1.5,0,7.25
519,3,0,1.5,0,8.0
520,3,0,1.5,0,8.75
521,3,0,1.5,0,6.33
522,3,0,1.5,0,6.83
523,4,0,2.0,0,7.5
524,4,0,2.0,0,9.8
525,4,0,2.0,0,10.6
526,4,0,2.0,0,11.4
527,4,0,2.0,0,12.2
528,5,0,2.5,1,10.83
529,5,0,2.5,0,11.67
530,5,0,2.5,0,12.5
531,5,0,2.5,0,13.33
532,5,0,2.5,0,14.17
533,6,0,3.0,0,15.17
534,6,0,3.0,0,16.17
535,7,0,3.5,0,14.71
536,6,0,3.0,0,15.57
537,6,0,3.0,0,16.43
538,6,0,3.0,0,17.29
539,6,0,3.0,0,18.14
540,7,0,3.5,0,19.14
541,6,0,3.0,0,14.43
542,5,0,2.5,0,10.57
543,4,0,2.0,0,7.29
544,3,0,1.5,0,4.71
545,2,0,1.0,0,3.17
546,1,0,0.5,0,1.17
547,0,1,0.5,0,0.2
548,0,1,0.5,0,0.4
549,0,1,0.5,1,0.75
550,0,1,0.5,0,1.0
551,0,1,0.5,1,1.67
552,0,1,0.5,0,1.5
553,0,1,0.5,1,2.33
554,0,1,0.5,0,2.0
555,0,1,0.5,1,3.0
556,0,1,0.5,0,2.5
557,0,1,0.5,1,3.67
558,0,1,0.5,0,4.0
559,0,1,0.5,1,6.5
560,0,1,0.5,0,7.0
561,0,2,1.0,1,5.0
562,0,1,0.5,1,5.33
563,0,1,0.5,0,5.67
564,0,1,0.5,0,6.0
565,0,1,0.5,1,9.5
566,0,1,0.5,0,10.0
567,0,1,0.5,1,10.5
568,0,2,1.0,0,7.67
569,0,2,1.0,0,8.33
570,0,2,1.0,1,9.0
571,0,2,1.0,0,9.67
572,0,2,1.0,0,15.5
573,0,2,1.0,0,16.5
574,0,2,1.0,0,17.5
575,0,2,1.0,0,12.33
576,0,2,1.0,0,13.0
577,0,2,1.0,0,13.67
578,0,2,1.0,1,14.33
579,0,2,1.0,0,22.5
580,0,2,1.0,0,23.5
581,0,3,1.5,0,12.25
582,0,2,1.0,0,12.75
583,0,2,1.0,0,13.25
584,0,2,1.0,0,13.75
585,0,2,1.0,1,14.25
586,0,1,0.5,0,6.33
587,0,1,0.5,0,0.33
588,0,0,0.0,0,0.0
589,1,0,0.5,0,0.33
590,1,0,0.5,0,0.67
591,1,0,0.5,0,1.0
592,1,0,0.5,1,2.0
593,1,0,0.5,0,2.5
594,1,0,0.5,1,3.0
595,1,0,0.5,0,2.33
596,1,0,0.5,0,2.67
597,2,0,1.0,1,3.33
598,2,0,1.0,0,4.0
599,2,0,1.0,0,4.67
600,2,0,1.0,0,5.33
601,2,0,1.0,0,3.6
602,2,0,1.0,0,4.0
603,3,0,1.5,0,4.6
604,3,0,1.5,0,6.5
605,3,0,1.5,0,7.25
606,3,0,1.5,0,8.0
607,3,0,1.5,0,8.75
608,4,0,2.0,1,7.6
609,4,0,2.0,0,8.4
610,4,0,2.0,0,9.2
611,4,0,2.0,0,10.0
612,4,0,2.0,0,10.8
613,4,0,2.0,0,11.6
614,4,0,2.0,0,12.4
