Step,Queue_West_East,Queue_North_South,Queue_SD,Arrival_West_East,Arrival_North_South,Throughput_Step,Avg_Waiting_Time_West_East,Avg_Waiting_Time_North_South
43,1,1,0.0,0,0,0,2.0,10.0
44,2,0,1.0,0,0,0,4.0,0.0
45,2,0,1.0,0,0,0,6.0,0.0
46,3,0,1.5,0,0,0,9.0,0.0
47,4,0,2.0,0,0,1,13.0,0.0
48,5,0,2.5,0,0,1,18.0,0.0
49,5,0,2.5,0,0,0,23.0,0.0
50,7,0,3.5,0,0,1,30.0,0.0
51,7,0,3.5,0,0,0,37.0,0.0
52,7,0,3.5,0,0,1,44.0,0.0
53,6,0,3.0,0,0,0,39.0,0.0
54,5,1,2.0,0,0,1,34.0,1.0
55,4,1,1.5,0,0,0,29.0,2.0
56,3,2,0.5,0,0,0,23.0,4.0
57,2,2,0.0,0,0,0,16.0,6.0
58,1,3,1.0,0,0,0,9.0,9.0
59,0,4,2.0,0,0,0,0.0,13.0
60,0,4,2.0,0,0,0,0.0,17.0
61,0,5,2.5,0,0,1,0.0,22.0
62,0,5,2.5,0,0,1,0.0,27.0
63,0,5,2.5,0,0,0,0.0,32.0
64,0,5,2.5,0,0,1,0.0,37.0
65,0,5,2.5,0,0,0,0.0,42.0
66,0,4,2.0,0,0,1,0.0,34.0
67,0,3,1.5,0,0,0,0.0,26.0
68,1,2,0.5,0,0,1,1.0,18.0
69,1,1,0.0,0,0,0,2.0,9.0
70,2,0,1.0,0,0,0,4.0,0.0
71,3,0,1.5,0,0,0,7.0,0.0
72,4,0,2.0,0,0,0,11.0,0.0
73,4,0,2.0,0,0,1,15.0,0.0
74,5,0,2.5,0,0,0,20.0,0.0
75,5,0,2.5,0,0,1,25.0,0.0
76,5,0,2.5,0,0,1,30.0,0.0
77,6,0,3.0,0,0,0,36.0,0.0
78,7,0,3.5,0,0,0,43.0,0.0
79,6,0,3.0,0,0,1,38.0,0.0
80,5,1,2.0,0,0,1,33.0,1.0
81,4,1,1.5,0,0,0,27.0,2.0
82,3,2,0.5,0,0,0,20.0,4.0
83,2,2,0.0,0,0,0,13.0,6.0
84,1,3,1.0,0,0,0,7.0,9.0
85,0,3,1.5,0,0,0,0.0,12.0
86,0,4,2.0,0,0,0,0.0,16.0
87,0,5,2.5,0,0,1,0.0,21.0
88,0,5,2.5,0,0,0,0.0,26.0
89,0,5,2.5,0,0,1,0.0,31.0
90,0,5,2.5,0,0,0,0.0,36.0
91,0,5,2.5,0,0,1,0.0,41.0
92,1,4,1.5,0,0,0,1.0,33.0
93,1,3,1.0,0,0,1,2.0,25.0
94,1,2,0.5,0,0,0,3.0,17.0
95,1,1,0.0,0,0,1,4.0,9.0
96,2,0,1.0,0,0,0,6.0,0.0
97,3,0,1.5,0,0,0,9.0,0.0
98,4,0,2.0,0,0,1,13.0,0.0
99,4,0,2.0,0,0,0,17.0,0.0
100,5,0,2.5,0,0,1,22.0,0.0
101,5,0,2.5,0,0,0,27.0,0.0
102,5,0,2.5,0,0,1,32.0,0.0
103,6,0,3.0,0,0,0,38.0,0.0
104,7,0,3.5,0,0,1,45.0,0.0
105,6,0,3.0,0,0,0,38.0,0.0
106,5,1,2.0,0,0,1,33.0,1.0
107,4,1,1.5,0,0,0,27.0,2.0
108,3,2,0.5,0,0,0,20.0,4.0
109,2,2,0.0,0,0,0,13.0,6.0
110,1,2,0.5,0,0,0,7.0,8.0
111,0,3,1.5,0,0,0,0.0,11.0
112,0,3,1.5,0,0,0,0.0,14.0
113,0,4,2.0,0,0,1,0.0,18.0
114,0,5,2.5,0,0,1,0.0,23.0
115,0,5,2.5,0,0,0,0.0,28.0
116,0,5,2.5,0,0,1,0.0,33.0
117,0,5,2.5,0,0,0,0.0,38.0
118,0,4,2.0,0,0,1,0.0,30.0
119,1,3,1.0,0,0,0,1.0,22.0
120,2,2,0.0,0,0,1,3.0,15.0
121,2,1,0.5,0,0,0,5.0,8.0
122,3,0,1.5,0,0,0,8.0,0.0
123,3,0,1.5,0,0,0,11.0,0.0
124,4,0,2.0,0,0,0,15.0,0.0
125,4,0,2.0,0,0,1,19.0,0.0
126,5,0,2.5,0,0,0,24.0,0.0
127,5,0,2.5,0,0,1,29.0,0.0
128,6,0,3.0,0,0,1,35.0,0.0
129,6,0,3.0,0,0,0,41.0,0.0
130,7,0,3.5,0,0,0,48.0,0.0
131,6,1,2.5,0,0,1,42.0,1.0
132,5,2,1.5,0,0,0,35.0,3.0
133,4,2,1.0,0,0,0,28.0,5.0
134,3,2,0.5,0,0,0,21.0,7.0
135,2,3,0.5,0,0,0,14.0,10.0
136,1,4,1.5,0,0,0,7.0,14.0
137,0,4,2.0,0,0,0,0.0,17.0
138,0,4,2.0,0,0,0,0.0,20.0
139,0,5,2.5,0,0,1,0.0,25.0
140,0,5,2.5,0,0,0,0.0,30.0
141,0,5,2.5,0,0,1,0.0,35.0
142,0,5,2.5,0,0,1,0.0,40.0
143,0,5,2.5,0,0,0,0.0,45.0
144,0,4,2.0,0,0,1,0.0,36.0
145,1,3,1.0,0,0,0,1.0,26.0
146,1,2,0.5,0,0,1,2.0,17.0
147,2,1,0.5,0,0,0,4.0,9.0
148,3,0,1.5,0,0,0,7.0,0.0
149,3,0,1.5,0,0,0,10.0,0.0
150,4,0,2.0,0,0,0,14.0,0.0
151,4,0,2.0,0,0,1,18.0,0.0
152,4,0,2.0,0,0,0,22.0,0.0
153,5,0,2.5,0,0,1,27.0,0.0
154,6,0,3.0,0,0,0,33.0,0.0
155,6,0,3.0,0,0,1,39.0,0.0
156,7,0,3.5,0,0,1,46.0,0.0
157,6,1,2.5,0,0,0,40.0,1.0
158,5,1,2.0,0,0,0,34.0,2.0
159,4,2,1.0,0,0,0,27.0,4.0
160,3,2,0.5,0,0,0,20.0,6.0
161,2,3,0.5,0,0,0,14.0,9.0
162,1,4,1.5,0,0,0,7.0,13.0
163,0,5,2.5,0,0,0,0.0,18.0
164,0,5,2.5,0,0,0,0.0,23.0
165,0,5,2.5,0,0,1,0.0,28.0
166,0,5,2.5,0,0,0,0.0,33.0
167,0,5,2.5,0,0,1,0.0,38.0
168,0,5,2.5,0,0,0,0.0,43.0
169,0,5,2.5,0,0,1,0.0,48.0
170,0,4,2.0,0,0,0,0.0,39.0
171,1,3,1.0,0,0,1,1.0,30.0
172,1,2,0.5,0,0,1,2.0,21.0
173,2,1,0.5,0,0,0,4.0,11.0
174,2,0,1.0,0,0,0,6.0,0.0
175,3,0,1.5,0,0,0,9.0,0.0
176,3,0,1.5,0,0,0,12.0,0.0
177,4,0,2.0,0,0,1,16.0,0.0
178,4,0,2.0,0,0,0,20.0,0.0
179,5,0,2.5,0,0,1,25.0,0.0
180,6,0,3.0,0,0,1,31.0,0.0
181,7,1,3.0,0,0,0,38.0,1.0
182,7,1,3.0,0,0,1,45.0,2.0
183,6,1,2.5,0,0,0,39.0,3.0
184,5,2,1.5,0,0,0,33.0,5.0
185,4,2,1.0,0,0,0,27.0,7.0
186,3,3,0.0,0,0,0,21.0,10.0
187,2,3,0.5,0,0,0,15.0,13.0
188,1,3,1.0,0,0,0,8.0,16.0
189,0,4,2.0,0,0,0,0.0,20.0
190,0,5,2.5,0,0,0,0.0,25.0
191,0,5,2.5,0,0,1,0.0,30.0
192,0,5,2.5,0,0,0,0.0,35.0
193,0,5,2.5,0,0,1,0.0,40.0
194,0,5,2.5,0,0,0,0.0,45.0
195,1,5,2.0,0,0,1,1.0,50.0
196,1,4,1.5,0,0,0,2.0,39.0
197,1,3,1.0,0,0,1,3.0,29.0
198,2,2,0.0,0,0,0,5.0,19.0
199,2,1,0.5,0,0,0,7.0,10.0
200,3,0,1.5,0,0,0,10.0,0.0
201,3,0,1.5,0,0,0,13.0,0.0
202,4,0,2.0,0,0,1,17.0,0.0
203,5,0,2.5,0,0,0,22.0,0.0
204,6,0,3.0,0,0,1,28.0,0.0
205,6,0,3.0,0,0,0,34.0,0.0
206,7,0,3.5,0,0,1,41.0,0.0
207,7,0,3.5,0,0,0,48.0,0.0
208,7,0,3.5,0,0,1,55.0,0.0
209,6,0,3.0,0,0,0,47.0,0.0
210,5,0,2.5,0,0,0,40.0,0.0
211,4,1,1.5,0,0,1,33.0,1.0
212,3,1,1.0,0,0,0,26.0,2.0
213,2,2,0.0,0,0,0,18.0,4.0
214,1,2,0.5,0,0,0,9.0,6.0
215,0,3,1.5,0,0,0,0.0,9.0
216,0,4,2.0,0,0,0,0.0,13.0
217,0,5,2.5,0,0,1,0.0,18.0
218,0,5,2.5,0,0,0,0.0,23.0
219,0,5,2.5,0,0,1,0.0,28.0
220,0,5,2.5,0,0,0,0.0,33.0
221,1,5,2.0,0,0,1,1.0,38.0
222,1,4,1.5,0,0,0,2.0,31.0
223,2,3,0.5,0,0,1,4.0,24.0
224,2,2,0.0,0,0,0,6.0,17.0
225,3,1,1.0,0,0,0,9.0,9.0
226,3,0,1.5,0,0,0,12.0,0.0
227,3,0,1.5,0,0,0,15.0,0.0
228,4,0,2.0,0,0,0,19.0,0.0
229,5,0,2.5,0,0,1,24.0,0.0
230,6,0,3.0,0,0,1,30.0,0.0
231,6,0,3.0,0,0,0,36.0,0.0
232,6,0,3.0,0,0,1,42.0,0.0
233,7,0,3.5,0,0,0,49.0,0.0
234,7,0,3.5,0,0,1,56.0,0.0
235,6,0,3.0,0,0,0,48.0,0.0
236,5,0,2.5,0,0,1,40.0,0.0
237,4,1,1.5,0,0,0,32.0,1.0
238,3,1,1.0,0,0,0,25.0,2.0
239,2,2,0.0,0,0,0,17.0,4.0
240,1,3,1.0,0,0,0,8.0,7.0
241,0,3,1.5,0,0,0,0.0,10.0
242,0,4,2.0,0,0,0,0.0,14.0
243,0,5,2.5,0,0,1,0.0,19.0
244,0,5,2.5,0,0,0,0.0,24.0
245,0,5,2.5,0,0,1,0.0,29.0
246,0,5,2.5,0,0,1,0.0,34.0
247,0,5,2.5,0,0,0,0.0,39.0
248,0,4,2.0,0,0,1,0.0,32.0
249,0,3,1.5,0,0,0,0.0,25.0
250,1,2,0.5,0,0,1,1.0,17.0
251,2,1,0.5,0,0,0,3.0,9.0
252,2,0,1.0,0,0,0,5.0,0.0
253,2,0,1.0,0,0,0,7.0,0.0
254,3,0,1.5,0,0,0,10.0,0.0
255,4,0,2.0,0,0,1,14.0,0.0
256,5,0,2.5,0,0,0,19.0,0.0
257,6,0,3.0,0,0,1,25.0,0.0
258,6,0,3.0,0,0,1,31.0,0.0
259,7,0,3.5,0,0,0,38.0,0.0
260,7,0,3.5,0,0,1,45.0,0.0
261,6,0,3.0,0,0,0,40.0,0.0
262,5,0,2.5,0,0,1,34.0,0.0
263,4,1,1.5,0,0,0,29.0,1.0
264,3,1,1.0,0,0,0,23.0,2.0
265,2,2,0.0,0,0,0,16.0,4.0
266,1,3,1.0,0,0,0,8.0,7.0
267,0,3,1.5,0,0,0,0.0,10.0
268,0,4,2.0,0,0,0,0.0,14.0
269,0,4,2.0,0,0,1,0.0,18.0
270,0,5,2.5,0,0,0,0.0,23.0
271,0,5,2.5,0,0,1,0.0,28.0
272,0,5,2.5,0,0,0,0.0,33.0
273,1,5,2.0,0,0,1,1.0,38.0
274,1,4,1.5,0,0,1,2.0,31.0
275,2,3,0.5,0,0,0,4.0,24.0
276,3,2,0.5,0,0,0,7.0,16.0
277,3,1,1.0,0,0,0,10.0,8.0
278,3,0,1.5,0,0,0,13.0,0.0
279,4,0,2.0,0,0,0,17.0,0.0
280,4,0,2.0,0,0,1,21.0,0.0
281,5,0,2.5,0,0,0,26.0,0.0
282,6,0,3.0,0,0,1,32.0,0.0
283,7,0,3.5,0,0,0,39.0,0.0
284,7,0,3.5,0,0,1,46.0,0.0
285,7,0,3.5,0,0,0,53.0,0.0
286,7,0,3.5,0,0,1,60.0,0.0
287,6,0,3.0,0,0,0,52.0,0.0
288,5,1,2.0,0,0,1,44.0,1.0
289,4,1,1.5,0,0,0,35.0,2.0
290,3,2,0.5,0,0,0,27.0,4.0
291,2,3,0.5,0,0,0,19.0,7.0
292,1,3,1.0,0,0,0,10.0,10.0
293,0,4,2.0,0,0,0,0.0,14.0
294,0,4,2.0,0,0,0,0.0,18.0
295,0,5,2.5,0,0,1,0.0,23.0
296,0,5,2.5,0,0,0,0.0,28.0
297,0,5,2.5,0,0,1,0.0,33.0
298,0,5,2.5,0,0,0,0.0,38.0
299,0,5,2.5,0,0,1,0.0,43.0
300,1,4,1.5,0,0,0,1.0,35.0
301,2,3,0.5,0,0,1,3.0,27.0
302,3,2,0.5,0,0,0,6.0,18.0
303,3,1,1.0,0,0,0,9.0,9.0
304,4,0,2.0,0,0,0,13.0,0.0
305,4,0,2.0,0,0,0,17.0,0.0
306,5,0,2.5,0,0,0,22.0,0.0
307,6,0,3.0,0,0,1,28.0,0.0
308,6,0,3.0,0,0,0,34.0,0.0
309,7,0,3.5,0,0,1,41.0,0.0
310,7,0,3.5,0,0,0,48.0,0.0
311,7,0,3.5,0,0,1,55.0,0.0
312,7,0,3.5,0,0,0,62.0,0.0
313,6,1,2.5,0,0,1,55.0,1.0
314,5,2,1.5,0,0,0,47.0,3.0
315,4,2,1.0,0,0,0,38.0,5.0
316,3,3,0.0,0,0,0,29.0,8.0
317,2,3,0.5,0,0,0,20.0,11.0
318,1,3,1.0,0,0,0,10.0,14.0
319,0,4,2.0,0,0,0,0.0,18.0
320,0,5,2.5,0,0,0,0.0,23.0
321,0,5,2.5,0,0,1,0.0,28.0
322,0,5,2.5,0,0,0,0.0,33.0
323,0,5,2.5,0,0,1,0.0,38.0
324,0,5,2.5,0,0,1,0.0,43.0
325,0,5,2.5,0,0,0,0.0,48.0
326,0,4,2.0,0,0,0,0.0,39.0
327,0,3,1.5,0,0,1,0.0,29.0
328,1,2,0.5,0,0,1,1.0,19.0
329,1,1,0.0,0,0,0,2.0,10.0
330,2,0,1.0,0,0,0,4.0,0.0
331,3,0,1.5,0,0,0,7.0,0.0
332,3,0,1.5,0,0,1,10.0,0.0
333,4,0,2.0,0,0,0,14.0,0.0
334,5,0,2.5,0,0,1,19.0,0.0
335,5,0,2.5,0,0,0,24.0,0.0
336,6,0,3.0,0,0,1,30.0,0.0
337,6,0,3.0,0,0,0,36.0,0.0
338,7,1,3.0,0,0,0,43.0,1.0
339,6,1,2.5,0,0,1,38.0,2.0
340,5,1,2.0,0,0,0,33.0,3.0
341,4,1,1.5,0,0,0,27.0,4.0
342,3,2,0.5,0,0,0,21.0,6.0
343,2,2,0.0,0,0,0,14.0,8.0
344,1,3,1.0,0,0,0,7.0,11.0
345,0,4,2.0,0,0,0,0.0,15.0
346,0,4,2.0,0,0,0,0.0,19.0
347,0,5,2.5,0,0,1,0.0,24.0
348,0,5,2.5,0,0,0,0.0,29.0
349,0,5,2.5,0,0,1,0.0,34.0
350,1,5,2.0,0,0,0,1.0,39.0
351,1,5,2.0,0,0,1,2.0,44.0
352,1,4,1.5,0,0,0,3.0,34.0
353,2,3,0.5,0,0,1,5.0,26.0
354,2,2,0.0,0,0,0,7.0,18.0
355,3,1,1.0,0,0,0,10.0,9.0
356,3,0,1.5,0,0,0,13.0,0.0
357,4,0,2.0,0,0,0,17.0,0.0
358,4,0,2.0,0,0,0,21.0,0.0
359,5,0,2.5,0,0,1,26.0,0.0
360,6,0,3.0,0,0,1,32.0,0.0
361,6,0,3.0,0,0,0,38.0,0.0
362,7,0,3.5,0,0,1,45.0,0.0
363,7,0,3.5,0,0,0,52.0,0.0
364,7,0,3.5,0,0,1,59.0,0.0
365,6,0,3.0,0,0,0,50.0,0.0
366,5,1,2.0,0,0,0,42.0,1.0
367,4,1,1.5,0,0,0,34.0,2.0
368,3,2,0.5,0,0,0,26.0,4.0
369,2,3,0.5,0,0,0,18.0,7.0
370,1,3,1.0,0,0,0,9.0,10.0
371,0,3,1.5,0,0,0,0.0,13.0
372,0,4,2.0,0,0,0,0.0,17.0
373,0,5,2.5,0,0,1,0.0,22.0
374,0,5,2.5,0,0,0,0.0,27.0
375,0,5,2.5,0,0,1,0.0,32.0
376,0,5,2.5,0,0,1,0.0,37.0
377,0,5,2.5,0,0,0,0.0,42.0
378,0,4,2.0,0,0,0,0.0,34.0
379,1,3,1.0,0,0,1,1.0,26.0
380,1,2,0.5,0,0,1,2.0,17.0
381,2,1,0.5,0,0,0,4.0,9.0
382,2,0,1.0,0,0,0,6.0,0.0
383,3,0,1.5,0,0,0,9.0,0.0
384,3,0,1.5,0,0,1,12.0,0.0
385,4,0,2.0,0,0,0,16.0,0.0
386,4,0,2.0,0,0,1,20.0,0.0
387,5,0,2.5,0,0,0,25.0,0.0
388,6,0,3.0,0,0,1,31.0,0.0
389,7,0,3.5,0,0,0,38.0,0.0
390,7,0,3.5,0,0,1,45.0,0.0
391,6,0,3.0,0,0,0,39.0,0.0
392,5,0,2.5,0,0,1,33.0,0.0
393,4,1,1.5,0,0,0,27.0,1.0
394,3,1,1.0,0,0,0,21.0,2.0
395,2,2,0.0,0,0,0,15.0,4.0
396,1,2,0.5,0,0,0,8.0,6.0
397,0,3,1.5,0,0,0,0.0,9.0
398,0,4,2.0,0,0,0,0.0,13.0
399,0,4,2.0,0,0,1,0.0,17.0
400,0,5,2.5,0,0,1,0.0,22.0
401,0,5,2.5,0,0,0,0.0,27.0
402,0,5,2.5,0,0,1,0.0,32.0
403,0,5,2.5,0,0,0,0.0,37.0
404,0,4,2.0,0,0,0,0.0,30.0
405,1,3,1.0,0,0,1,1.0,23.0
406,1,2,0.5,0,0,1,2.0,16.0
407,2,1,0.5,0,0,0,4.0,8.0
408,2,0,1.0,0,0,0,6.0,0.0
409,3,0,1.5,0,0,0,9.0,0.0
410,4,0,2.0,0,0,1,13.0,0.0
411,4,0,2.0,0,0,0,17.0,0.0
412,5,0,2.5,0,0,1,22.0,0.0
413,5,0,2.5,0,0,0,27.0,0.0
414,6,0,3.0,0,0,1,33.0,0.0
415,7,0,3.5,0,0,0,40.0,0.0
416,7,0,3.5,0,0,1,47.0,0.0
417,6,0,3.0,0,0,0,41.0,0.0
418,5,1,2.0,0,0,1,35.0,1.0
419,4,2,1.0,0,0,0,29.0,3.0
420,3,2,0.5,0,0,0,22.0,5.0
421,2,3,0.5,0,0,0,15.0,8.0
422,1,4,1.5,0,0,0,8.0,12.0
423,0,4,2.0,0,0,0,0.0,16.0
424,0,5,2.5,0,0,0,0.0,21.0
425,0,5,2.5,0,0,1,0.0,26.0
426,0,5,2.5,0,0,0,0.0,31.0
427,0,5,2.5,0,0,0,0.0,36.0
428,0,5,2.5,0,0,1,0.0,41.0
429,0,5,2.5,0,0,1,0.0,46.0
430,1,4,1.5,0,0,0,1.0,38.0
431,2,3,0.5,0,0,1,3.0,29.0
432,1,2,0.5,0,0,0,3.0,20.0
433,2,1,0.5,0,0,0,5.0,10.0
434,3,0,1.5,0,0,0,8.0,0.0
435,3,0,1.5,0,0,0,11.0,0.0
436,4,0,2.0,0,0,1,15.0,0.0
437,4,0,2.0,0,0,0,19.0,0.0
438,5,0,2.5,0,0,1,24.0,0.0
439,6,0,3.0,0,0,0,30.0,0.0
440,7,0,3.5,0,0,1,37.0,0.0
441,7,0,3.5,0,0,0,44.0,0.0
442,7,0,3.5,0,0,0,51.0,0.0
443,6,0,3.0,0,0,1,44.0,0.0
444,5,1,2.0,0,0,0,38.0,1.0
445,4,1,1.5,0,0,0,31.0,2.0
446,3,2,0.5,0,0,0,24.0,4.0
447,2,3,0.5,0,0,0,17.0,7.0
448,1,4,1.5,0,0,0,9.0,11.0
449,0,4,2.0,0,0,0,0.0,15.0
450,0,5,2.5,0,0,0,0.0,20.0
451,0,5,2.5,0,0,1,0.0,25.0
452,0,5,2.5,0,0,0,0.0,30.0
453,0,5,2.5,0,0,1,0.0,35.0
454,1,5,2.0,0,0,1,1.0,40.0
455,1,5,2.0,0,0,0,2.0,45.0
456,1,4,1.5,0,0,1,3.0,37.0
457,2,3,0.5,0,0,0,5.0,29.0
458,2,2,0.0,0,0,0,7.0,20.0
459,3,1,1.0,0,0,0,10.0,10.0
460,3,0,1.5,0,0,0,13.0,0.0
461,4,0,2.0,0,0,0,17.0,0.0
462,5,0,2.5,0,0,1,22.0,0.0
463,5,0,2.5,0,0,0,27.0,0.0
464,6,0,3.0,0,0,1,33.0,0.0
465,7,0,3.5,0,0,0,40.0,0.0
466,7,0,3.5,0,0,1,47.0,0.0
467,7,0,3.5,0,0,0,54.0,0.0
468,7,0,3.5,0,0,1,61.0,0.0
469,6,1,2.5,0,0,0,52.0,1.0
470,5,1,2.0,0,0,1,44.0,2.0
471,4,1,1.5,0,0,0,36.0,3.0
472,3,1,1.0,0,0,0,28.0,4.0
473,2,2,0.0,0,0,0,19.0,6.0
474,1,2,0.5,0,0,0,10.0,8.0
475,0,2,1.0,0,0,0,0.0,10.0
476,0,3,1.5,0,0,0,0.0,13.0
477,0,4,2.0,0,0,1,0.0,17.0
478,0,4,2.0,0,0,0,0.0,21.0
479,0,5,2.5,0,0,1,0.0,26.0
480,0,5,2.5,0,0,1,0.0,31.0
481,0,5,2.5,0,0,0,0.0,36.0
482,0,4,2.0,0,0,1,0.0,27.0
483,1,3,1.0,0,0,0,1.0,20.0
484,1,2,0.5,0,0,0,2.0,14.0
485,2,1,0.5,0,0,1,4.0,7.0
486,3,0,1.5,0,0,0,7.0,0.0
487,3,0,1.5,0,0,0,10.0,0.0
488,3,0,1.5,0,0,1,13.0,0.0
489,4,0,2.0,0,0,0,17.0,0.0
490,4,0,2.0,0,0,1,21.0,0.0
491,5,0,2.5,0,0,0,26.0,0.0
492,6,0,3.0,0,0,1,32.0,0.0
493,7,0,3.5,0,0,0,39.0,0.0
494,7,0,3.5,0,0,1,46.0,0.0
495,6,0,3.0,0,0,0,40.0,0.0
496,5,0,2.5,0,0,1,34.0,0.0
497,4,1,1.5,0,0,0,27.0,1.0
498,3,1,1.0,0,0,0,21.0,2.0
499,2,1,0.5,0,0,0,15.0,3.0
500,1,2,0.5,0,0,0,8.0,5.0
501,0,2,1.0,0,0,0,0.0,7.0
502,0,3,1.5,0,0,0,0.0,10.0
503,0,4,2.0,0,0,1,0.0,14.0
504,0,4,2.0,0,0,1,0.0,18.0
505,0,5,2.5,0,0,0,0.0,23.0
506,0,5,2.5,0,0,1,0.0,28.0
507,0,5,2.5,0,0,0,0.0,33.0
508,0,4,2.0,0,0,1,0.0,26.0
509,0,3,1.5,0,0,0,0.0,20.0
510,1,2,0.5,0,0,1,1.0,14.0
511,2,1,0.5,0,0,0,3.0,7.0
512,3,0,1.5,0,0,0,6.0,0.0
513,2,0,1.0,0,0,0,7.0,0.0
514,3,0,1.5,0,0,1,10.0,0.0
515,3,0,1.5,0,0,0,13.0,0.0
516,4,0,2.0,0,0,1,17.0,0.0
517,5,0,2.5,0,0,0,22.0,0.0
518,6,0,3.0,0,0,0,28.0,0.0
519,7,1,3.0,0,0,1,35.0,1.0
520,7,1,3.0,0,0,1,42.0,2.0
521,6,1,2.5,0,0,0,37.0,3.0
522,5,2,1.5,0,0,0,31.0,5.0
523,4,2,1.0,0,0,0,26.0,7.0
524,3,3,0.0,0,0,0,21.0,10.0
525,2,4,1.0,0,0,0,15.0,14.0
526,1,4,1.5,0,0,0,8.0,18.0
527,0,5,2.5,0,0,0,0.0,23.0
528,0,5,2.5,0,0,0,0.0,28.0
529,0,5,2.5,0,0,1,0.0,33.0
530,0,5,2.5,0,0,0,0.0,38.0
531,0,5,2.5,0,0,1,0.0,43.0
532,0,5,2.5,0,0,1,0.0,48.0
533,0,5,2.5,0,0,0,0.0,53.0
534,0,4,2.0,0,0,1,0.0,42.0
535,0,3,1.5,0,0,0,0.0,32.0
536,1,2,0.5,0,0,1,1.0,22.0
537,1,1,0.0,0,0,0,2.0,11.0
538,1,0,0.5,0,0,0,3.0,0.0
539,2,0,1.0,0,0,0,5.0,0.0
540,3,0,1.5,0,0,1,8.0,0.0
541,4,0,2.0,0,0,0,12.0,0.0
542,4,0,2.0,0,0,1,16.0,0.0
543,5,0,2.5,0,0,0,21.0,0.0
544,6,0,3.0,0,0,1,27.0,0.0
545,5,0,2.5,0,0,0,31.0,0.0
546,6,0,3.0,0,0,1,37.0,0.0
547,6,0,3.0,0,0,1,32.0,0.0
548,5,1,2.0,0,0,0,28.0,1.0
549,4,1,1.5,0,0,0,23.0,2.0
550,3,1,1.0,0,0,0,17.0,3.0
551,2,2,0.0,0,0,0,11.0,5.0
552,1,3,1.0,0,0,0,6.0,8.0
553,0,3,1.5,0,0,0,0.0,11.0
554,0,4,2.0,0,0,0,0.0,15.0
555,0,4,2.0,0,0,1,0.0,19.0
556,0,5,2.5,0,0,0,0.0,24.0
557,0,5,2.5,0,0,1,0.0,29.0
558,0,5,2.5,0,0,0,0.0,34.0
559,0,5,2.5,0,0,1,0.0,39.0
560,0,4,2.0,0,0,1,0.0,31.0
561,0,3,1.5,0,0,0,0.0,24.0
562,1,2,0.5,0,0,1,1.0,16.0
563,2,1,0.5,0,0,0,3.0,8.0
564,2,0,1.0,0,0,0,5.0,0.0
565,3,0,1.5,0,0,0,8.0,0.0
566,3,0,1.5,0,0,1,11.0,0.0
567,4,0,2.0,0,0,0,15.0,0.0
568,5,0,2.5,0,0,1,20.0,0.0
569,5,0,2.5,0,0,0,25.0,0.0
570,6,0,3.0,0,0,1,31.0,0.0
571,7,0,3.5,0,0,0,38.0,0.0
572,7,0,3.5,0,0,1,45.0,0.0
573,6,0,3.0,0,0,0,40.0,0.0
574,5,1,2.0,0,0,1,34.0,1.0
575,4,2,1.0,0,0,0,28.0,3.0
576,3,2,0.5,0,0,0,22.0,5.0
