episode,scenario,total_reward,avg_queue,avg_wait,total_throughput
15,route_we_600_ns_1200.rou.xml,42.12325152503902,3.2195121951219514,44.61788617886179,533
19,route_we_900_ns_900.rou.xml,89.83713729170535,3.1626794258373208,37.66028708133971,775
23,route_we_1200_ns_600.rou.xml,69.57389282349565,3.2738853503184715,39.98089171974522,1072
40,route_we_600_ns_1200.rou.xml,73.15182040733178,3.075187969924812,31.32330827067669,522
44,route_we_900_ns_900.rou.xml,97.77791612558252,2.9056603773584904,25.30817610062893,770
48,route_we_1200_ns_600.rou.xml,142.32654513642595,2.819512195121951,17.536585365853657,1024
65,route_we_600_ns_1200.rou.xml,61.683638159258834,2.9263157894736844,25.94736842105263,539
69,route_we_900_ns_900.rou.xml,112.93304978702207,2.7531645569620253,16.99367088607595,774
73,route_we_1200_ns_600.rou.xml,140.64370850929944,2.851674641148325,19.708133971291865,1025
90,route_we_600_ns_1200.rou.xml,60.184623750959425,2.977777777777778,22.68888888888889,541
94,route_we_900_ns_900.rou.xml,109.020326760297,2.810457516339869,17.392156862745097,767
98,route_we_1200_ns_600.rou.xml,147.28225934938936,2.7836538461538463,17.240384615384617,1030
15,route_we_600_ns_1200.rou.xml,45.1174429178898,3.116504854368932,42.650485436893206,542
19,route_we_900_ns_900.rou.xml,37.39882634743608,3.393700787401575,50.08661417322835,820
23,route_we_1200_ns_600.rou.xml,65.18472742087441,3.337748344370861,38.437086092715234,1097
40,route_we_600_ns_1200.rou.xml,86.95775996595256,3.037037037037037,24.703703703703702,518
44,route_we_900_ns_900.rou.xml,67.48799920701614,3.2142857142857144,28.794642857142858,817
48,route_we_1200_ns_600.rou.xml,92.50514893911127,3.1180555555555554,24.805555555555557,1091
65,route_we_600_ns_1200.rou.xml,57.394721018802485,3.0112359550561796,22.370786516853933,540
69,route_we_900_ns_900.rou.xml,91.94294207943665,2.8661971830985915,20.809859154929576,799
73,route_we_1200_ns_600.rou.xml,142.28874981357603,2.8106796116504853,19.135922330097088,1019
90,route_we_600_ns_1200.rou.xml,79.18930181040405,2.9914529914529915,19.17094017094017,525
94,route_we_900_ns_900.rou.xml,71.58296575982776,3.2452830188679247,22.264150943396228,820
98,route_we_1200_ns_600.rou.xml,91.07973180411116,3.2481751824817517,26.10948905109489,1097
115,route_we_600_ns_1200.rou.xml,56.73618607476604,2.9318181818181817,22.420454545454547,540
119,route_we_900_ns_900.rou.xml,104.21995700426694,2.9371069182389937,23.547169811320753,772
123,route_we_1200_ns_600.rou.xml,143.00323413759358,2.7783018867924527,20.49056603773585,1023
140,route_we_600_ns_1200.rou.xml,88.92413581122617,2.992857142857143,22.185714285714287,510
144,route_we_900_ns_900.rou.xml,108.4115573767511,2.792682926829268,20.408536585365855,774
148,route_we_1200_ns_600.rou.xml,152.36428698742503,2.8598130841121496,17.205607476635514,1029
165,route_we_600_ns_1200.rou.xml,95.35903910720201,3.0256410256410255,25.525641025641026,513
169,route_we_900_ns_900.rou.xml,113.09573134578112,2.8076923076923075,16.756410256410255,771
173,route_we_1200_ns_600.rou.xml,147.14396150026735,2.813397129186603,17.68421052631579,1032
190,route_we_600_ns_1200.rou.xml,84.24775490977083,3.172932330827068,24.157894736842106,541
194,route_we_900_ns_900.rou.xml,179.8309965770743,3.0801526717557253,18.946564885496183,741
198,route_we_1200_ns_600.rou.xml,91.89458261037213,3.2949640287769784,25.165467625899282,1093
215,route_we_600_ns_1200.rou.xml,61.717091167687016,2.869565217391304,23.532608695652176,541
219,route_we_900_ns_900.rou.xml,107.98007173230617,2.870967741935484,18.270967741935483,770
223,route_we_1200_ns_600.rou.xml,152.31740272306305,2.857142857142857,18.211981566820278,1024
240,route_we_600_ns_1200.rou.xml,57.940679165257144,3.0114942528735633,22.402298850574713,543
244,route_we_900_ns_900.rou.xml,112.76813314127122,2.810126582278481,16.930379746835442,778
248,route_we_1200_ns_600.rou.xml,148.02614518880654,2.7735849056603774,18.69811320754717,1033
265,route_we_600_ns_1200.rou.xml,54.45897126706463,3.144578313253012,25.72289156626506,544
269,route_we_900_ns_900.rou.xml,91.16185711011934,2.964788732394366,22.309859154929576,790
273,route_we_1200_ns_600.rou.xml,141.84200323013638,2.807511737089202,21.732394366197184,1031
290,route_we_600_ns_1200.rou.xml,95.64486270101962,3.0347222222222223,20.15972222222222,511
294,route_we_900_ns_900.rou.xml,111.86695730618283,2.8152866242038215,17.35031847133758,776
298,route_we_1200_ns_600.rou.xml,140.2146503777587,2.8653846153846154,20.8125,1030
315,route_we_600_ns_1200.rou.xml,86.08992892245129,3.108695652173913,23.847826086956523,535
319,route_we_900_ns_900.rou.xml,106.54214836801727,3.188679245283019,21.70440251572327,787
323,route_we_1200_ns_600.rou.xml,88.0579427523817,3.255639097744361,24.736842105263158,1093
340,route_we_600_ns_1200.rou.xml,76.78510499761744,2.767857142857143,19.321428571428573,522
344,route_we_900_ns_900.rou.xml,109.19456842396276,2.8471337579617835,17.515923566878982,765
348,route_we_1200_ns_600.rou.xml,148.74546998846898,2.794392523364486,18.766355140186917,1025
365,route_we_600_ns_1200.rou.xml,54.14107729410612,3.168539325842697,26.53932584269663,549
369,route_we_900_ns_900.rou.xml,70.47022891044745,3.118181818181818,24.0,826
