episode,scenario,total_reward,avg_queue,avg_wait,total_throughput
20,route_we_900_ns_1200.rou.xml,71.19667874330241,3.130952380952381,38.86309523809524,783
24,route_we_1200_ns_900.rou.xml,77.61720920588846,3.238993710691824,38.9559748427673,1086
45,route_we_900_ns_1200.rou.xml,96.02141383938803,2.9139072847682117,24.60927152317881,770
49,route_we_1200_ns_900.rou.xml,143.14029995162076,2.813397129186603,18.545454545454547,1029
70,route_we_900_ns_1200.rou.xml,110.98667823404679,2.843137254901961,15.934640522875817,772
74,route_we_1200_ns_900.rou.xml,143.11813004936135,2.8446601941747574,18.461165048543688,1028
95,route_we_900_ns_1200.rou.xml,103.93071557704134,2.8289473684210527,19.269736842105264,768
99,route_we_1200_ns_900.rou.xml,150.91863657692852,2.8851674641148324,16.880382775119617,1023
20,route_we_900_ns_1200.rou.xml,54.587450302097814,3.2357723577235773,39.048780487804876,809
24,route_we_1200_ns_900.rou.xml,64.36306495556747,3.260869565217391,43.96894409937888,1092
45,route_we_900_ns_1200.rou.xml,62.912481312133764,3.219047619047619,27.133333333333333,813
49,route_we_1200_ns_900.rou.xml,89.23336461618493,3.3404255319148937,27.4468085106383,1098
70,route_we_900_ns_1200.rou.xml,106.33606767281056,2.838709677419355,18.929032258064517,772
74,route_we_1200_ns_900.rou.xml,148.7325598102658,2.8173076923076925,16.8125,1037
95,route_we_900_ns_1200.rou.xml,66.36000378304253,3.207920792079208,24.574257425742573,818
99,route_we_1200_ns_900.rou.xml,92.54610237495044,3.2058823529411766,23.522058823529413,1093
120,route_we_900_ns_1200.rou.xml,108.67522907413677,2.8141025641025643,18.666666666666668,768
124,route_we_1200_ns_900.rou.xml,143.6589279803281,2.8840579710144927,18.497584541062803,1024
145,route_we_900_ns_1200.rou.xml,110.50897454085151,2.825806451612903,16.387096774193548,769
149,route_we_1200_ns_900.rou.xml,151.51087806599233,2.811320754716981,16.00943396226415,1025
170,route_we_900_ns_1200.rou.xml,107.73436621306537,2.8322981366459627,21.198757763975156,764
174,route_we_1200_ns_900.rou.xml,144.79290952344576,2.857142857142857,17.039408866995075,1022
195,route_we_900_ns_1200.rou.xml,178.1717928711476,3.030188679245283,19.966037735849056,739
199,route_we_1200_ns_900.rou.xml,90.14354190992727,3.23943661971831,25.697183098591548,1089
220,route_we_900_ns_1200.rou.xml,108.61489754866129,2.8395061728395063,19.666666666666668,767
224,route_we_1200_ns_900.rou.xml,147.9234281276486,2.821256038647343,17.734299516908212,1029
245,route_we_900_ns_1200.rou.xml,112.88640560035806,2.7806451612903227,15.774193548387096,773
249,route_we_1200_ns_900.rou.xml,149.93696978294787,2.8309859154929575,17.671361502347416,1026
270,route_we_900_ns_1200.rou.xml,107.02952955683848,2.771604938271605,23.037037037037038,775
274,route_we_1200_ns_900.rou.xml,148.28385550232622,2.7857142857142856,17.495238095238093,1028
295,route_we_900_ns_1200.rou.xml,110.38222315585782,2.8,16.98709677419355,769
299,route_we_1200_ns_900.rou.xml,138.5340100978135,2.849056603773585,22.04245283018868,1031
320,route_we_900_ns_1200.rou.xml,72.57753818508539,3.2777777777777777,23.925925925925927,828
324,route_we_1200_ns_900.rou.xml,89.19178625082304,3.3120567375886525,24.574468085106382,1091
345,route_we_900_ns_1200.rou.xml,116.38903808869057,2.792682926829268,17.371951219512194,767
349,route_we_1200_ns_900.rou.xml,145.7089245246644,2.7942583732057416,18.68421052631579,1030
370,route_we_900_ns_1200.rou.xml,65.25077152242001,3.3300970873786406,27.194174757281555,830
374,route_we_1200_ns_900.rou.xml,95.62819930813976,3.1357142857142857,23.62857142857143,1100
395,route_we_900_ns_1200.rou.xml,103.6488348956572,2.8289473684210527,18.99342105263158,768
399,route_we_1200_ns_900.rou.xml,139.2926952722882,2.8309178743961354,20.014492753623188,1031
420,route_we_900_ns_1200.rou.xml,110.06871260153294,2.7911392405063293,18.120253164556964,770
424,route_we_1200_ns_900.rou.xml,139.10078952824742,2.859903381642512,21.85990338164251,1030
445,route_we_900_ns_1200.rou.xml,68.47091131311589,3.1881188118811883,24.475247524752476,820
449,route_we_1200_ns_900.rou.xml,93.09395677146424,3.2262773722627736,22.708029197080293,1093
470,route_we_900_ns_1200.rou.xml,106.68766182509985,2.7564102564102564,21.012820512820515,764
474,route_we_1200_ns_900.rou.xml,143.67022981983268,2.768867924528302,20.108490566037737,1030
495,route_we_900_ns_1200.rou.xml,73.77876058069705,3.1792452830188678,21.254716981132077,823
499,route_we_1200_ns_900.rou.xml,88.63585287602173,3.263157894736842,22.909774436090224,1100
20,route_we_900_ns_1200.rou.xml,60.52500000000005,3.0414201183431953,40.514792899408285,779
24,route_we_1200_ns_900.rou.xml,68.65999999999997,3.225806451612903,36.94193548387097,1090
45,route_we_900_ns_1200.rou.xml,65.94833333333332,3.1743119266055047,24.990825688073393,821
49,route_we_1200_ns_900.rou.xml,120.66000000000011,2.923469387755102,23.071428571428573,1042
70,route_we_900_ns_1200.rou.xml,102.87333333333336,2.8838709677419354,20.438709677419354,769
74,route_we_1200_ns_900.rou.xml,144.08333333333348,2.838862559241706,17.71563981042654,1026
95,route_we_900_ns_1200.rou.xml,66.16166666666662,3.29126213592233,24.475728155339805,820
99,route_we_1200_ns_900.rou.xml,87.39333333333335,3.2246376811594204,23.565217391304348,1098
120,route_we_900_ns_1200.rou.xml,104.42000000000002,2.857142857142857,19.857142857142858,768
124,route_we_1200_ns_900.rou.xml,140.5,2.7596153846153846,18.509615384615383,1025
145,route_we_900_ns_1200.rou.xml,70.58333333333334,3.2920353982300883,23.04424778761062,812
149,route_we_1200_ns_900.rou.xml,136.1966666666668,2.8292682926829267,18.429268292682927,1030
170,route_we_900_ns_1200.rou.xml,97.56666666666673,2.8,21.775,777
174,route_we_1200_ns_900.rou.xml,140.04500000000013,2.8260869565217392,17.405797101449274,1034
195,route_we_900_ns_1200.rou.xml,63.281666666666624,3.2095238095238097,28.18095238095238,813
199,route_we_1200_ns_900.rou.xml,141.85166666666674,2.7864077669902914,16.466019417475728,1020
220,route_we_900_ns_1200.rou.xml,102.26666666666672,2.75,18.378205128205128,767
224,route_we_1200_ns_900.rou.xml,143.46333333333337,2.7853658536585364,16.336585365853658,1035
245,route_we_900_ns_1200.rou.xml,103.37,2.7880794701986753,16.629139072847682,772
249,route_we_1200_ns_900.rou.xml,140.4033333333335,2.782608695652174,17.29951690821256,1031
270,route_we_900_ns_1200.rou.xml,66.66666666666664,3.2336448598130842,24.02803738317757,823
274,route_we_1200_ns_900.rou.xml,126.46666666666673,2.8585365853658535,21.2390243902439,1025
295,route_we_900_ns_1200.rou.xml,97.7666666666667,2.9246575342465753,19.78082191780822,787
299,route_we_1200_ns_900.rou.xml,133.47500000000014,2.8829268292682926,20.51219512195122,1034
320,route_we_900_ns_1200.rou.xml,95.94666666666669,2.979020979020979,19.692307692307693,792
324,route_we_1200_ns_900.rou.xml,142.5783333333334,2.792270531400966,16.44927536231884,1024
345,route_we_900_ns_1200.rou.xml,62.95833333333329,3.293577981651376,28.770642201834864,819
349,route_we_1200_ns_900.rou.xml,133.98333333333343,2.790243902439024,20.024390243902438,1032
370,route_we_900_ns_1200.rou.xml,63.90666666666663,3.2427184466019416,24.038834951456312,819
374,route_we_1200_ns_900.rou.xml,119.5000000000001,2.8877005347593583,21.181818181818183,1054
395,route_we_900_ns_1200.rou.xml,95.7433333333334,2.8815789473684212,20.94736842105263,778
399,route_we_1200_ns_900.rou.xml,137.98500000000007,2.803921568627451,17.67156862745098,1027
420,route_we_900_ns_1200.rou.xml,68.99499999999998,3.205607476635514,22.514018691588785,822
424,route_we_1200_ns_900.rou.xml,83.125,3.2805755395683454,27.179856115107913,1089
445,route_we_900_ns_1200.rou.xml,100.9216666666667,2.8451612903225807,20.941935483870967,776
449,route_we_1200_ns_900.rou.xml,143.4566666666668,2.75,16.254807692307693,1028
470,route_we_900_ns_1200.rou.xml,102.64500000000007,2.8607594936708862,18.803797468354432,770
474,route_we_1200_ns_900.rou.xml,134.30166666666676,2.8106796116504853,19.718446601941746,1036
495,route_we_900_ns_1200.rou.xml,105.76833333333336,2.720779220779221,17.09090909090909,769
499,route_we_1200_ns_900.rou.xml,137.81500000000008,2.816425120772947,17.6231884057971,1026
20,route_we_900_ns_1200.rou.xml,46.28833333333333,3.273381294964029,40.410071942446045,800
24,route_we_1200_ns_900.rou.xml,89.39500000000011,3.022727272727273,37.40909090909091,1030
45,route_we_900_ns_1200.rou.xml,61.11833333333331,3.265486725663717,29.061946902654867,816
49,route_we_1200_ns_900.rou.xml,116.87333333333345,2.9263157894736844,23.13684210526316,1047
70,route_we_900_ns_1200.rou.xml,134.95166666666668,2.9906542056074765,20.439252336448597,761
74,route_we_1200_ns_900.rou.xml,138.71833333333348,2.84688995215311,19.177033492822968,1027
95,route_we_900_ns_1200.rou.xml,62.94166666666666,3.229357798165138,29.38532110091743,815
99,route_we_1200_ns_900.rou.xml,78.67666666666668,3.2446043165467624,28.43884892086331,1099
120,route_we_900_ns_1200.rou.xml,101.68000000000009,2.8076923076923075,20.083333333333332,766
124,route_we_1200_ns_900.rou.xml,136.3500000000001,2.8341463414634145,17.75121951219512,1033
145,route_we_900_ns_1200.rou.xml,68.56499999999997,3.233009708737864,21.776699029126213,814
149,route_we_1200_ns_900.rou.xml,89.36666666666669,3.217391304347826,24.181159420289855,1097
170,route_we_900_ns_1200.rou.xml,106.62500000000007,2.79874213836478,17.433962264150942,770
174,route_we_1200_ns_900.rou.xml,139.75166666666678,2.8701923076923075,19.139423076923077,1028
195,route_we_900_ns_1200.rou.xml,104.2333333333334,2.7948717948717947,17.583333333333332,774
199,route_we_1200_ns_900.rou.xml,137.12500000000014,2.8738317757009346,20.747663551401867,1030
220,route_we_900_ns_1200.rou.xml,105.33833333333342,2.7987012987012987,17.571428571428573,770
224,route_we_1200_ns_900.rou.xml,140.5933333333334,2.8207547169811322,19.080188679245282,1024
245,route_we_900_ns_1200.rou.xml,103.19833333333341,2.8516129032258064,18.54193548387097,773
249,route_we_1200_ns_900.rou.xml,132.03,2.91044776119403,19.63681592039801,1024
270,route_we_900_ns_1200.rou.xml,63.00833333333332,3.2095238095238097,27.37142857142857,823
274,route_we_1200_ns_900.rou.xml,117.73166666666673,2.9202127659574466,21.856382978723403,1044
295,route_we_900_ns_1200.rou.xml,65.02499999999998,3.2476190476190476,25.495238095238093,822
299,route_we_1200_ns_900.rou.xml,83.18166666666664,3.2517985611510793,28.705035971223023,1093
320,route_we_900_ns_1200.rou.xml,148.13666666666683,3.0672268907563027,21.99579831932773,757
324,route_we_1200_ns_900.rou.xml,207.6200000000003,3.071207430340557,20.643962848297214,1003
345,route_we_900_ns_1200.rou.xml,105.25000000000009,2.8025477707006368,18.840764331210192,772
349,route_we_1200_ns_900.rou.xml,144.84000000000012,2.793269230769231,16.45673076923077,1026
370,route_we_900_ns_1200.rou.xml,65.68166666666664,3.2476190476190476,24.39047619047619,820
374,route_we_1200_ns_900.rou.xml,137.5500000000001,2.782608695652174,18.55072463768116,1028
395,route_we_900_ns_1200.rou.xml,63.66833333333331,3.2815533980582523,25.436893203883496,812
399,route_we_1200_ns_900.rou.xml,126.59500000000006,2.9045226130653266,21.21608040201005,1037
420,route_we_900_ns_1200.rou.xml,65.21166666666664,3.2666666666666666,25.714285714285715,819
424,route_we_1200_ns_900.rou.xml,126.2683333333334,2.9047619047619047,18.973544973544975,1046
