Step,Queue_West_East,Queue_North_South,Queue_SD,Arrival_West_East,Arrival_North_South,Throughput_Step,Avg_Waiting_Time_West_East,Avg_Waiting_Time_North_South
43,2,1,0.5,0,0,1,5.0,7.0
44,2,0,1.0,0,0,0,7.0,0.0
45,2,0,1.0,0,0,0,9.0,0.0
46,3,0,1.5,0,0,1,12.0,0.0
47,4,0,2.0,0,0,0,16.0,0.0
48,4,0,2.0,0,0,1,20.0,0.0
49,5,0,2.5,0,0,0,25.0,0.0
50,5,0,2.5,0,0,0,30.0,0.0
51,6,0,3.0,0,0,1,36.0,0.0
52,6,0,3.0,0,0,1,42.0,0.0
53,6,0,3.0,0,0,0,35.0,0.0
54,5,0,2.5,0,0,1,29.0,0.0
55,4,1,1.5,0,0,0,24.0,1.0
56,3,2,0.5,0,0,0,18.0,3.0
57,2,3,0.5,0,0,0,12.0,6.0
58,1,3,1.0,0,0,0,6.0,9.0
59,0,4,2.0,0,0,0,0.0,13.0
60,0,5,2.5,0,0,0,0.0,18.0
61,0,5,2.5,0,0,1,0.0,23.0
62,0,5,2.5,0,0,0,0.0,28.0
63,0,5,2.5,0,0,1,0.0,33.0
64,1,5,2.0,0,0,0,1.0,38.0
65,1,5,2.0,0,0,1,2.0,43.0
66,1,4,1.5,0,0,1,3.0,36.0
67,1,3,1.0,0,0,0,4.0,28.0
68,2,2,0.0,0,0,0,6.0,19.0
69,2,1,0.5,0,0,0,8.0,10.0
70,3,0,1.5,0,0,0,11.0,0.0
71,4,0,2.0,0,0,0,15.0,0.0
72,4,0,2.0,0,0,1,19.0,0.0
73,5,0,2.5,0,0,0,24.0,0.0
74,6,0,3.0,0,0,1,30.0,0.0
75,6,0,3.0,0,0,0,36.0,0.0
76,7,0,3.5,0,0,0,43.0,0.0
77,7,0,3.5,0,0,1,50.0,0.0
78,7,0,3.5,0,0,0,57.0,0.0
79,6,1,2.5,0,0,1,48.0,1.0
80,5,1,2.0,0,0,0,41.0,2.0
81,4,2,1.0,0,0,0,34.0,4.0
82,3,2,0.5,0,0,0,26.0,6.0
83,2,3,0.5,0,0,0,18.0,9.0
84,1,4,1.5,0,0,0,9.0,13.0
85,0,4,2.0,0,0,0,0.0,17.0
86,0,5,2.5,0,0,0,0.0,22.0
87,0,5,2.5,0,0,1,0.0,27.0
88,0,5,2.5,0,0,0,0.0,32.0
89,0,5,2.5,0,0,1,0.0,37.0
90,0,5,2.5,0,0,0,0.0,42.0
91,0,5,2.5,0,0,1,0.0,47.0
92,0,4,2.0,0,0,0,0.0,38.0
93,1,3,1.0,0,0,1,1.0,29.0
94,1,2,0.5,0,0,1,2.0,20.0
95,2,1,0.5,0,0,0,4.0,10.0
96,2,0,1.0,0,0,0,6.0,0.0
97,3,0,1.5,0,0,0,9.0,0.0
98,3,0,1.5,0,0,1,12.0,0.0
99,4,0,2.0,0,0,0,16.0,0.0
100,4,0,2.0,0,0,1,20.0,0.0
101,5,0,2.5,0,0,0,25.0,0.0
102,6,0,3.0,0,0,1,31.0,0.0
103,7,0,3.5,0,0,0,38.0,0.0
104,7,1,3.0,0,0,1,45.0,1.0
105,6,2,2.0,0,0,0,39.0,3.0
106,5,2,1.5,0,0,0,33.0,5.0
107,4,3,0.5,0,0,0,27.0,8.0
108,3,3,0.0,0,0,0,21.0,11.0
109,2,4,1.0,0,0,0,15.0,15.0
110,1,5,2.0,0,0,0,8.0,20.0
111,0,5,2.5,0,0,0,0.0,25.0
112,0,5,2.5,0,0,0,0.0,30.0
113,0,5,2.5,0,0,1,0.0,35.0
114,0,5,2.5,0,0,0,0.0,40.0
115,0,5,2.5,0,0,1,0.0,45.0
116,0,5,2.5,0,0,0,0.0,50.0
117,0,5,2.5,0,0,1,0.0,55.0
118,0,4,2.0,0,0,1,0.0,45.0
119,1,3,1.0,0,0,0,1.0,34.0
120,1,2,0.5,0,0,1,2.0,23.0
121,3,1,1.0,0,0,0,5.0,12.0
122,3,0,1.5,0,0,0,8.0,0.0
123,3,0,1.5,0,0,0,11.0,0.0
124,3,0,1.5,0,0,0,14.0,0.0
125,4,0,2.0,0,0,1,18.0,0.0
126,5,0,2.5,0,0,0,23.0,0.0
127,5,0,2.5,0,0,1,28.0,0.0
128,6,0,3.0,0,0,0,34.0,0.0
129,6,1,2.5,0,0,1,40.0,1.0
130,7,1,3.0,0,0,0,47.0,2.0
131,6,1,2.5,0,0,1,41.0,3.0
132,5,1,2.0,0,0,0,35.0,4.0
133,4,2,1.0,0,0,0,27.0,6.0
134,3,3,0.0,0,0,0,21.0,9.0
135,2,3,0.5,0,0,0,14.0,12.0
136,1,3,1.0,0,0,0,7.0,15.0
137,0,4,2.0,0,0,0,0.0,19.0
138,0,5,2.5,0,0,0,0.0,24.0
139,0,5,2.5,0,0,1,0.0,29.0
140,0,5,2.5,0,0,0,0.0,34.0
141,0,5,2.5,0,0,1,0.0,39.0
142,0,5,2.5,0,0,0,0.0,44.0
143,1,5,2.0,0,0,1,1.0,49.0
144,1,4,1.5,0,0,0,2.0,38.0
145,2,3,0.5,0,0,1,4.0,29.0
146,2,2,0.0,0,0,0,6.0,19.0
147,2,1,0.5,0,0,0,8.0,10.0
148,4,0,2.0,0,0,0,12.0,0.0
149,4,0,2.0,0,0,0,16.0,0.0
150,4,0,2.0,0,0,1,20.0,0.0
151,5,0,2.5,0,0,0,25.0,0.0
152,6,0,3.0,0,0,1,31.0,0.0
153,6,0,3.0,0,0,0,37.0,0.0
154,6,0,3.0,0,0,1,43.0,0.0
155,7,0,3.5,0,0,0,50.0,0.0
156,7,0,3.5,0,0,1,57.0,0.0
157,6,0,3.0,0,0,0,49.0,0.0
158,5,0,2.5,0,0,1,41.0,0.0
159,4,1,1.5,0,0,0,34.0,1.0
160,3,2,0.5,0,0,0,25.0,3.0
161,2,2,0.0,0,0,0,17.0,5.0
162,1,2,0.5,0,0,0,8.0,7.0
163,0,3,1.5,0,0,0,0.0,10.0
164,0,3,1.5,0,0,0,0.0,13.0
165,0,4,2.0,0,0,1,0.0,17.0
166,0,5,2.5,0,0,0,0.0,22.0
167,0,5,2.5,0,0,1,0.0,27.0
168,0,5,2.5,0,0,0,0.0,32.0
169,0,5,2.5,0,0,1,0.0,37.0
170,0,4,2.0,0,0,0,0.0,30.0
171,0,3,1.5,0,0,1,0.0,22.0
172,0,2,1.0,0,0,1,0.0,15.0
173,2,1,0.5,0,0,0,2.0,8.0
174,3,0,1.5,0,0,0,5.0,0.0
175,3,0,1.5,0,0,0,8.0,0.0
176,3,0,1.5,0,0,1,11.0,0.0
177,3,0,1.5,0,0,0,14.0,0.0
178,4,0,2.0,0,0,1,18.0,0.0
179,5,0,2.5,0,0,0,23.0,0.0
180,5,0,2.5,0,0,1,28.0,0.0
181,6,0,3.0,0,0,0,34.0,0.0
182,6,0,3.0,0,0,1,40.0,0.0
183,6,0,3.0,0,0,0,36.0,0.0
184,5,1,2.0,0,0,1,30.0,1.0
185,4,1,1.5,0,0,0,23.0,2.0
186,3,2,0.5,0,0,0,18.0,4.0
187,2,2,0.0,0,0,0,12.0,6.0
188,1,3,1.0,0,0,0,6.0,9.0
189,0,3,1.5,0,0,0,0.0,12.0
190,0,3,1.5,0,0,0,0.0,15.0
191,0,4,2.0,0,0,1,0.0,19.0
192,0,5,2.5,0,0,0,0.0,24.0
193,0,5,2.5,0,0,1,0.0,29.0
194,0,5,2.5,0,0,0,0.0,34.0
195,0,5,2.5,0,0,1,0.0,39.0
196,1,4,1.5,0,0,0,1.0,31.0
197,1,3,1.0,0,0,0,2.0,23.0
198,2,2,0.0,0,0,1,4.0,15.0
199,3,1,1.0,0,0,0,7.0,8.0
200,3,0,1.5,0,0,0,10.0,0.0
201,3,0,1.5,0,0,0,13.0,0.0
202,4,0,2.0,0,0,1,17.0,0.0
203,5,0,2.5,0,0,0,22.0,0.0
204,5,0,2.5,0,0,0,27.0,0.0
205,6,0,3.0,0,0,1,33.0,0.0
206,7,0,3.5,0,0,1,40.0,0.0
207,7,0,3.5,0,0,0,47.0,0.0
208,7,0,3.5,0,0,1,54.0,0.0
209,6,0,3.0,0,0,0,47.0,0.0
210,5,1,2.0,0,0,1,40.0,1.0
211,4,1,1.5,0,0,0,32.0,2.0
212,3,1,1.0,0,0,0,25.0,3.0
213,2,2,0.0,0,0,0,17.0,5.0
214,1,2,0.5,0,0,0,9.0,7.0
215,0,3,1.5,0,0,0,0.0,10.0
216,0,4,2.0,0,0,0,0.0,14.0
217,0,3,1.5,0,0,1,0.0,16.0
218,0,4,2.0,0,0,0,0.0,20.0
219,0,5,2.5,0,0,1,0.0,25.0
220,0,5,2.5,0,0,0,0.0,30.0
221,0,5,2.5,0,0,1,0.0,35.0
222,0,4,2.0,0,0,0,0.0,27.0
223,0,3,1.5,0,0,1,0.0,20.0
224,1,2,0.5,0,0,1,1.0,13.0
225,1,1,0.0,0,0,0,2.0,7.0
226,2,0,1.0,0,0,0,4.0,0.0
227,2,0,1.0,0,0,0,6.0,0.0
228,3,0,1.5,0,0,0,9.0,0.0
229,4,0,2.0,0,0,1,13.0,0.0
230,4,0,2.0,0,0,0,17.0,0.0
231,5,0,2.5,0,0,1,22.0,0.0
232,6,0,3.0,0,0,0,28.0,0.0
233,6,0,3.0,0,0,1,34.0,0.0
234,7,0,3.5,0,0,0,41.0,0.0
235,6,0,3.0,0,0,1,36.0,0.0
236,5,1,2.0,0,0,1,31.0,1.0
237,4,1,1.5,0,0,0,26.0,2.0
238,3,2,0.5,0,0,0,20.0,4.0
239,2,2,0.0,0,0,0,14.0,6.0
240,1,2,0.5,0,0,0,7.0,8.0
241,0,3,1.5,0,0,0,0.0,11.0
242,0,4,2.0,0,0,0,0.0,15.0
243,0,4,2.0,0,0,1,0.0,19.0
244,0,5,2.5,0,0,0,0.0,24.0
245,0,5,2.5,0,0,1,0.0,29.0
246,0,5,2.5,0,0,0,0.0,34.0
247,0,5,2.5,0,0,1,0.0,39.0
248,0,4,2.0,0,0,1,0.0,31.0
249,1,3,1.0,0,0,0,1.0,23.0
250,1,2,0.5,0,0,1,2.0,16.0
251,1,1,0.0,0,0,0,3.0,8.0
252,2,0,1.0,0,0,0,5.0,0.0
253,3,0,1.5,0,0,0,8.0,0.0
254,3,0,1.5,0,0,1,11.0,0.0
255,4,0,2.0,0,0,0,15.0,0.0
256,5,0,2.5,0,0,0,20.0,0.0
257,6,0,3.0,0,0,1,26.0,0.0
258,6,0,3.0,0,0,1,32.0,0.0
259,7,0,3.5,0,0,0,39.0,0.0
260,7,0,3.5,0,0,1,46.0,0.0
261,6,0,3.0,0,0,0,40.0,0.0
262,5,0,2.5,0,0,1,35.0,0.0
263,4,1,1.5,0,0,0,29.0,1.0
264,3,2,0.5,0,0,0,23.0,3.0
265,2,3,0.5,0,0,0,16.0,6.0
266,1,3,1.0,0,0,0,8.0,9.0
267,0,4,2.0,0,0,0,0.0,13.0
268,0,5,2.5,0,0,0,0.0,18.0
269,0,5,2.5,0,0,1,0.0,23.0
270,0,5,2.5,0,0,0,0.0,28.0
271,0,5,2.5,0,0,1,0.0,33.0
272,0,5,2.5,0,0,0,0.0,38.0
273,0,5,2.5,0,0,1,0.0,43.0
274,0,4,2.0,0,0,0,0.0,36.0
275,1,3,1.0,0,0,1,1.0,28.0
276,1,2,0.5,0,0,1,2.0,19.0
277,2,1,0.5,0,0,0,4.0,10.0
278,3,0,1.5,0,0,0,7.0,0.0
279,3,0,1.5,0,0,0,10.0,0.0
280,4,0,2.0,0,0,1,14.0,0.0
281,5,0,2.5,0,0,0,19.0,0.0
282,6,0,3.0,0,0,1,25.0,0.0
283,6,0,3.0,0,0,0,31.0,0.0
284,7,0,3.5,0,0,1,38.0,0.0
285,7,0,3.5,0,0,0,45.0,0.0
286,7,0,3.5,0,0,1,52.0,0.0
287,6,0,3.0,0,0,0,46.0,0.0
288,5,1,2.0,0,0,1,40.0,1.0
289,4,1,1.5,0,0,0,33.0,2.0
290,3,2,0.5,0,0,0,26.0,4.0
291,2,2,0.0,0,0,0,18.0,6.0
292,1,4,1.5,0,0,0,9.0,10.0
293,0,4,2.0,0,0,0,0.0,14.0
294,0,5,2.5,0,0,0,0.0,19.0
295,0,5,2.5,0,0,1,0.0,24.0
296,0,5,2.5,0,0,0,0.0,29.0
297,0,5,2.5,0,0,1,0.0,34.0
298,0,5,2.5,0,0,0,0.0,39.0
299,0,5,2.5,0,0,1,0.0,44.0
300,1,4,1.5,0,0,0,1.0,36.0
301,2,3,0.5,0,0,1,3.0,28.0
302,2,2,0.0,0,0,0,5.0,20.0
303,3,1,1.0,0,0,0,8.0,10.0
304,4,0,2.0,0,0,0,12.0,0.0
305,4,0,2.0,0,0,0,16.0,0.0
306,5,0,2.5,0,0,1,21.0,0.0
307,6,0,3.0,0,0,0,27.0,0.0
308,6,0,3.0,0,0,0,33.0,0.0
309,7,0,3.5,0,0,1,40.0,0.0
310,7,0,3.5,0,0,1,47.0,0.0
311,7,0,3.5,0,0,0,54.0,0.0
312,7,1,3.0,0,0,1,61.0,1.0
313,6,2,2.0,0,0,0,54.0,3.0
314,5,2,1.5,0,0,0,46.0,5.0
315,4,2,1.0,0,0,0,38.0,7.0
316,3,3,0.0,0,0,0,29.0,10.0
317,2,3,0.5,0,0,0,20.0,13.0
318,1,4,1.5,0,0,0,10.0,17.0
319,0,5,2.5,0,0,0,0.0,22.0
320,0,4,2.0,0,0,0,0.0,25.0
321,0,5,2.5,0,0,1,0.0,30.0
322,0,5,2.5,0,0,0,0.0,35.0
323,0,5,2.5,0,0,1,0.0,40.0
324,1,5,2.0,0,0,0,1.0,45.0
325,1,5,2.0,0,0,1,2.0,50.0
326,1,4,1.5,0,0,0,3.0,40.0
327,2,3,0.5,0,0,1,5.0,29.0
328,2,2,0.0,0,0,0,7.0,19.0
329,3,1,1.0,0,0,0,10.0,9.0
330,3,0,1.5,0,0,0,13.0,0.0
331,3,0,1.5,0,0,0,16.0,0.0
332,4,0,2.0,0,0,0,20.0,0.0
333,4,0,2.0,0,0,0,24.0,0.0
334,5,0,2.5,0,0,1,29.0,0.0
335,5,0,2.5,0,0,0,34.0,0.0
336,6,0,3.0,0,0,1,40.0,0.0
337,7,0,3.5,0,0,1,47.0,0.0
338,7,0,3.5,0,0,0,54.0,0.0
339,6,1,2.5,0,0,1,45.0,1.0
340,5,2,1.5,0,0,0,37.0,3.0
341,4,2,1.0,0,0,0,29.0,5.0
342,3,2,0.5,0,0,0,22.0,7.0
343,2,3,0.5,0,0,0,15.0,10.0
344,1,4,1.5,0,0,0,8.0,14.0
345,0,5,2.5,0,0,0,0.0,19.0
346,0,5,2.5,0,0,0,0.0,24.0
347,0,5,2.5,0,0,1,0.0,29.0
348,0,5,2.5,0,0,0,0.0,34.0
349,0,5,2.5,0,0,1,0.0,39.0
350,1,5,2.0,0,0,0,1.0,44.0
351,1,5,2.0,0,0,1,2.0,49.0
352,1,4,1.5,0,0,0,3.0,40.0
353,2,3,0.5,0,0,1,5.0,30.0
354,2,2,0.0,0,0,0,7.0,21.0
355,3,1,1.0,0,0,0,10.0,11.0
356,4,0,2.0,0,0,0,14.0,0.0
357,5,0,2.5,0,0,0,19.0,0.0
358,6,0,3.0,0,0,1,25.0,0.0
359,6,0,3.0,0,0,0,31.0,0.0
360,6,0,3.0,0,0,1,37.0,0.0
361,7,0,3.5,0,0,0,44.0,0.0
362,7,0,3.5,0,0,1,51.0,0.0
363,7,0,3.5,0,0,0,58.0,0.0
364,7,0,3.5,0,0,1,65.0,0.0
365,6,1,2.5,0,0,0,56.0,1.0
366,5,1,2.0,0,0,1,48.0,2.0
367,4,1,1.5,0,0,0,40.0,3.0
368,3,1,1.0,0,0,0,31.0,4.0
369,2,2,0.0,0,0,0,21.0,6.0
370,1,3,1.0,0,0,0,10.0,9.0
371,0,3,1.5,0,0,0,0.0,12.0
372,0,4,2.0,0,0,0,0.0,16.0
373,0,4,2.0,0,0,1,0.0,20.0
374,0,5,2.5,0,0,0,0.0,25.0
375,0,5,2.5,0,0,1,0.0,30.0
376,0,5,2.5,0,0,0,0.0,35.0
377,0,5,2.5,0,0,1,0.0,40.0
378,0,4,2.0,0,0,1,0.0,31.0
379,1,3,1.0,0,0,0,1.0,24.0
380,1,2,0.5,0,0,1,2.0,16.0
381,2,1,0.5,0,0,0,4.0,8.0
382,2,0,1.0,0,0,0,6.0,0.0
383,3,0,1.5,0,0,0,9.0,0.0
384,3,0,1.5,0,0,1,12.0,0.0
385,4,0,2.0,0,0,0,16.0,0.0
386,5,0,2.5,0,0,1,21.0,0.0
387,6,0,3.0,0,0,0,27.0,0.0
388,7,0,3.5,0,0,1,34.0,0.0
389,7,0,3.5,0,0,0,41.0,0.0
390,7,0,3.5,0,0,1,48.0,0.0
391,6,0,3.0,0,0,0,42.0,0.0
392,5,1,2.0,0,0,1,36.0,1.0
393,4,1,1.5,0,0,0,30.0,2.0
394,3,1,1.0,0,0,0,24.0,3.0
395,2,2,0.0,0,0,0,17.0,5.0
396,1,3,1.0,0,0,0,9.0,8.0
397,0,3,1.5,0,0,0,0.0,11.0
398,0,5,2.5,0,0,0,0.0,16.0
399,0,4,2.0,0,0,1,0.0,19.0
400,0,5,2.5,0,0,0,0.0,24.0
401,0,5,2.5,0,0,1,0.0,29.0
402,0,5,2.5,0,0,0,0.0,34.0
403,0,5,2.5,0,0,1,0.0,39.0
404,1,4,1.5,0,0,1,1.0,31.0
405,1,3,1.0,0,0,0,2.0,24.0
406,1,2,0.5,0,0,1,3.0,16.0
407,2,1,0.5,0,0,0,5.0,8.0
408,2,0,1.0,0,0,0,7.0,0.0
409,3,0,1.5,0,0,0,10.0,0.0
410,3,0,1.5,0,0,1,13.0,0.0
411,3,0,1.5,0,0,0,16.0,0.0
412,4,0,2.0,0,0,1,20.0,0.0
413,4,0,2.0,0,0,0,24.0,0.0
414,5,0,2.5,0,0,1,29.0,0.0
415,6,0,3.0,0,0,0,35.0,0.0
416,7,0,3.5,0,0,1,42.0,0.0
417,6,0,3.0,0,0,0,35.0,0.0
418,5,1,2.0,0,0,1,29.0,1.0
419,4,2,1.0,0,0,0,23.0,3.0
420,3,2,0.5,0,0,0,18.0,5.0
421,2,3,0.5,0,0,0,13.0,8.0
422,1,3,1.0,0,0,0,7.0,11.0
423,0,4,2.0,0,0,0,0.0,15.0
424,0,4,2.0,0,0,0,0.0,19.0
425,0,5,2.5,0,0,1,0.0,24.0
426,0,5,2.5,0,0,1,0.0,29.0
427,0,5,2.5,0,0,0,0.0,34.0
428,0,5,2.5,0,0,1,0.0,39.0
429,0,5,2.5,0,0,0,0.0,44.0
430,0,4,2.0,0,0,1,0.0,36.0
431,1,3,1.0,0,0,0,1.0,27.0
432,1,2,0.5,0,0,1,2.0,18.0
433,1,1,0.0,0,0,0,3.0,9.0
434,1,0,0.5,0,0,0,4.0,0.0
435,2,0,1.0,0,0,0,6.0,0.0
436,3,0,1.5,0,0,0,9.0,0.0
437,3,0,1.5,0,0,1,12.0,0.0
438,4,0,2.0,0,0,1,16.0,0.0
439,5,0,2.5,0,0,0,21.0,0.0
440,5,0,2.5,0,0,0,26.0,0.0
441,6,0,3.0,0,0,1,32.0,0.0
442,6,0,3.0,0,0,1,38.0,0.0
443,6,0,3.0,0,0,0,32.0,0.0
444,5,1,2.0,0,0,1,28.0,1.0
445,4,2,1.0,0,0,0,23.0,3.0
446,3,2,0.5,0,0,0,18.0,5.0
447,2,3,0.5,0,0,0,12.0,8.0
448,1,3,1.0,0,0,0,6.0,11.0
449,0,3,1.5,0,0,0,0.0,14.0
450,0,4,2.0,0,0,0,0.0,18.0
451,0,4,2.0,0,0,1,0.0,22.0
452,0,5,2.5,0,0,0,0.0,27.0
453,0,5,2.5,0,0,1,0.0,32.0
454,0,5,2.5,0,0,0,0.0,37.0
455,0,5,2.5,0,0,1,0.0,42.0
456,1,4,1.5,0,0,0,1.0,34.0
457,1,3,1.0,0,0,1,2.0,25.0
458,2,2,0.0,0,0,0,4.0,16.0
459,3,1,1.0,0,0,0,7.0,8.0
460,3,0,1.5,0,0,0,10.0,0.0
461,3,0,1.5,0,0,0,13.0,0.0
462,4,0,2.0,0,0,1,17.0,0.0
463,5,0,2.5,0,0,0,22.0,0.0
464,6,0,3.0,0,0,1,28.0,0.0
465,6,0,3.0,0,0,0,34.0,0.0
466,6,0,3.0,0,0,1,40.0,0.0
467,7,0,3.5,0,0,0,47.0,0.0
468,7,0,3.5,0,0,1,54.0,0.0
469,6,0,3.0,0,0,0,47.0,0.0
470,5,0,2.5,0,0,1,40.0,0.0
471,4,1,1.5,0,0,0,32.0,1.0
472,3,2,0.5,0,0,0,25.0,3.0
473,2,2,0.0,0,0,0,17.0,5.0
474,1,3,1.0,0,0,0,8.0,8.0
475,1,3,1.0,0,0,0,9.0,11.0
476,0,4,2.0,0,0,0,0.0,15.0
477,0,5,2.5,0,0,1,0.0,20.0
478,0,5,2.5,0,0,0,0.0,25.0
479,0,5,2.5,0,0,1,0.0,30.0
480,0,5,2.5,0,0,0,0.0,35.0
481,0,5,2.5,0,0,1,0.0,40.0
482,0,4,2.0,0,0,1,0.0,33.0
483,1,3,1.0,0,0,0,1.0,25.0
484,1,2,0.5,0,0,1,2.0,17.0
485,2,1,0.5,0,0,0,4.0,9.0
486,3,0,1.5,0,0,0,7.0,0.0
487,3,0,1.5,0,0,0,10.0,0.0
488,4,0,2.0,0,0,1,14.0,0.0
489,5,0,2.5,0,0,0,19.0,0.0
490,5,0,2.5,0,0,1,24.0,0.0
491,6,0,3.0,0,0,0,30.0,0.0
492,7,0,3.5,0,0,1,37.0,0.0
493,7,0,3.5,0,0,0,44.0,0.0
494,7,0,3.5,0,0,1,51.0,0.0
495,6,1,2.5,0,0,0,45.0,1.0
496,5,1,2.0,0,0,1,39.0,2.0
497,4,1,1.5,0,0,0,32.0,3.0
498,3,2,0.5,0,0,0,25.0,5.0
499,2,3,0.5,0,0,0,17.0,8.0
500,1,3,1.0,0,0,0,9.0,11.0
501,0,5,2.5,0,0,0,0.0,16.0
502,0,4,2.0,0,0,0,0.0,19.0
503,0,5,2.5,0,0,1,0.0,24.0
504,0,5,2.5,0,0,0,0.0,29.0
505,0,5,2.5,0,0,1,0.0,34.0
506,0,5,2.5,0,0,0,0.0,39.0
507,0,5,2.5,0,0,1,0.0,44.0
508,0,4,2.0,0,0,0,0.0,35.0
509,1,3,1.0,0,0,1,1.0,27.0
510,1,2,0.5,0,0,0,2.0,18.0
511,1,1,0.0,0,0,1,3.0,9.0
512,2,0,1.0,0,0,0,5.0,0.0
513,3,0,1.5,0,0,0,8.0,0.0
514,4,0,2.0,0,0,1,12.0,0.0
515,4,0,2.0,0,0,0,16.0,0.0
516,5,0,2.5,0,0,1,21.0,0.0
517,5,0,2.5,0,0,0,26.0,0.0
518,5,0,2.5,0,0,1,31.0,0.0
519,6,0,3.0,0,0,0,37.0,0.0
520,6,0,3.0,0,0,1,43.0,0.0
521,6,0,3.0,0,0,0,37.0,0.0
522,5,0,2.5,0,0,1,32.0,0.0
523,4,1,1.5,0,0,0,26.0,1.0
524,3,1,1.0,0,0,0,19.0,2.0
525,2,2,0.0,0,0,0,12.0,4.0
526,1,2,0.5,0,0,0,6.0,6.0
527,0,3,1.5,0,0,0,0.0,9.0
528,0,4,2.0,0,0,1,0.0,13.0
529,0,4,2.0,0,0,0,0.0,17.0
530,0,5,2.5,0,0,1,0.0,22.0
531,0,5,2.5,0,0,0,0.0,27.0
532,0,5,2.5,0,0,1,0.0,32.0
533,0,5,2.5,0,0,0,0.0,37.0
534,0,4,2.0,0,0,1,0.0,30.0
535,0,3,1.5,0,0,0,0.0,23.0
536,0,2,1.0,0,0,1,0.0,16.0
537,1,1,0.0,0,0,0,1.0,8.0
538,1,0,0.5,0,0,0,2.0,0.0
539,2,0,1.0,0,0,0,4.0,0.0
540,2,0,1.0,0,0,0,6.0,0.0
541,3,0,1.5,0,0,1,9.0,0.0
542,4,0,2.0,0,0,1,13.0,0.0
543,5,0,2.5,0,0,0,18.0,0.0
544,5,0,2.5,0,0,0,23.0,0.0
545,6,0,3.0,0,0,1,29.0,0.0
546,7,1,3.0,0,0,1,36.0,1.0
547,6,1,2.5,0,0,0,32.0,2.0
548,5,1,2.0,0,0,0,28.0,3.0
549,4,2,1.0,0,0,0,24.0,5.0
550,3,3,0.0,0,0,0,19.0,8.0
551,2,3,0.5,0,0,0,13.0,11.0
552,1,4,1.5,0,0,0,7.0,15.0
553,0,4,2.0,0,0,0,0.0,19.0
554,0,5,2.5,0,0,0,0.0,24.0
555,0,5,2.5,0,0,1,0.0,29.0
556,0,5,2.5,0,0,0,0.0,34.0
557,0,5,2.5,0,0,1,0.0,39.0
558,0,5,2.5,0,0,0,0.0,44.0
559,0,5,2.5,0,0,1,0.0,49.0
560,0,4,2.0,0,0,0,0.0,39.0
561,0,3,1.5,0,0,1,0.0,30.0
562,1,2,0.5,0,0,1,1.0,20.0
563,2,1,0.5,0,0,0,3.0,10.0
564,2,0,1.0,0,0,0,5.0,0.0
565,3,0,1.5,0,0,0,8.0,0.0
566,4,0,2.0,0,0,1,12.0,0.0
567,4,0,2.0,0,0,0,16.0,0.0
568,5,0,2.5,0,0,1,21.0,0.0
569,5,0,2.5,0,0,0,26.0,0.0
570,6,0,3.0,0,0,1,32.0,0.0
571,6,0,3.0,0,0,0,38.0,0.0
572,7,0,3.5,0,0,0,45.0,0.0
573,6,0,3.0,0,0,1,40.0,0.0
574,5,1,2.0,0,0,0,34.0,1.0
575,4,1,1.5,0,0,1,28.0,2.0
576,3,2,0.5,0,0,0,21.0,4.0
