episode,scenario,total_reward,avg_queue,avg_wait,total_throughput
2,route_we_100_ns_300.rou.xml,22.875959492344798,1.0263157894736843,16.526315789473685,91
6,route_we_300_ns_100.rou.xml,1.9502004285023147,3.3134328358208953,69.4776119402985,266
27,route_we_100_ns_300.rou.xml,41.648880001164024,0.8620689655172413,7.086206896551724,95
31,route_we_300_ns_100.rou.xml,15.477295561108875,3.081081081081081,47.891891891891895,273
52,route_we_100_ns_300.rou.xml,54.67885570239098,0.84,5.68,98
56,route_we_300_ns_100.rou.xml,35.372809563822464,2.8,21.145454545454545,255
77,route_we_100_ns_300.rou.xml,59.98615351877521,0.8170731707317073,5.646341463414634,100
81,route_we_300_ns_100.rou.xml,39.92070288202363,2.690909090909091,15.545454545454545,259
2,route_we_100_ns_300.rou.xml,16.250894653178666,1.631578947368421,37.31578947368421,87
6,route_we_300_ns_100.rou.xml,9.745761173616188,3.0806451612903225,52.95161290322581,260
27,route_we_100_ns_300.rou.xml,36.02092913706617,1.0,11.589285714285714,96
31,route_we_300_ns_100.rou.xml,23.707956938791092,3.108108108108108,27.486486486486488,273
52,route_we_100_ns_300.rou.xml,50.00422936877754,0.875,8.083333333333334,97
56,route_we_300_ns_100.rou.xml,34.8098195415971,2.6481481481481484,24.814814814814813,264
77,route_we_100_ns_300.rou.xml,51.86643113589491,0.8513513513513513,7.6891891891891895,96
81,route_we_300_ns_100.rou.xml,39.861785632441034,2.7454545454545456,15.836363636363636,258
102,route_we_100_ns_300.rou.xml,57.164471774501614,0.8076923076923077,4.615384615384615,98
106,route_we_300_ns_100.rou.xml,25.67960721833611,3.054054054054054,20.324324324324323,273
127,route_we_100_ns_300.rou.xml,47.25631404345408,1.0,10.073529411764707,98
131,route_we_300_ns_100.rou.xml,36.62041187875348,2.8333333333333335,20.5,258
152,route_we_100_ns_300.rou.xml,43.67877331209011,1.109375,12.609375,95
156,route_we_300_ns_100.rou.xml,38.47100788982615,2.69811320754717,15.566037735849056,256
177,route_we_100_ns_300.rou.xml,52.29445656958074,0.8194444444444444,6.847222222222222,93
181,route_we_300_ns_100.rou.xml,26.61002688142707,2.9210526315789473,21.263157894736842,273
202,route_we_100_ns_300.rou.xml,51.028326803947465,0.8285714285714286,6.442857142857143,96
206,route_we_300_ns_100.rou.xml,27.0514797516287,3.076923076923077,20.333333333333332,273
227,route_we_100_ns_300.rou.xml,59.98615351877521,0.8170731707317073,5.646341463414634,100
231,route_we_300_ns_100.rou.xml,38.49652087402832,2.642857142857143,19.589285714285715,256
252,route_we_100_ns_300.rou.xml,51.35626384538999,0.9859154929577465,7.28169014084507,97
256,route_we_300_ns_100.rou.xml,38.47100788982615,2.69811320754717,15.566037735849056,256
277,route_we_100_ns_300.rou.xml,56.54653360542143,1.0,8.435897435897436,99
281,route_we_300_ns_100.rou.xml,37.6418804631317,2.7636363636363637,18.581818181818182,254
302,route_we_100_ns_300.rou.xml,54.79472538385153,1.013157894736842,6.802631578947368,96
306,route_we_300_ns_100.rou.xml,38.47100788982615,2.69811320754717,15.566037735849056,256
327,route_we_100_ns_300.rou.xml,46.12538876218124,1.03125,8.015625,99
331,route_we_300_ns_100.rou.xml,37.062930184677946,2.6666666666666665,18.14814814814815,259
352,route_we_100_ns_300.rou.xml,55.28139998035732,0.9868421052631579,6.4605263157894735,98
356,route_we_300_ns_100.rou.xml,40.6510403366908,2.5714285714285716,14.482142857142858,257
377,route_we_100_ns_300.rou.xml,53.931016583548896,0.7702702702702703,5.27027027027027,97
381,route_we_300_ns_100.rou.xml,15.957973853356181,3.1142857142857143,45.68571428571428,275
402,route_we_100_ns_300.rou.xml,50.02065577586931,0.9861111111111112,7.861111111111111,98
406,route_we_300_ns_100.rou.xml,32.998133759653115,2.6666666666666665,22.98148148148148,258
427,route_we_100_ns_300.rou.xml,53.524423904463646,0.9459459459459459,6.486486486486487,95
431,route_we_300_ns_100.rou.xml,37.73496949921975,2.7454545454545456,18.363636363636363,259
452,route_we_100_ns_300.rou.xml,54.81308532579637,0.8974358974358975,6.871794871794871,98
456,route_we_300_ns_100.rou.xml,23.73154566386939,3.108108108108108,24.08108108108108,275
477,route_we_100_ns_300.rou.xml,51.73562462033169,0.8378378378378378,6.594594594594595,96
481,route_we_300_ns_100.rou.xml,38.37333209656943,2.7358490566037736,16.11320754716981,258
2,route_we_100_ns_300.rou.xml,13.826666666666664,1.8285714285714285,30.17142857142857,97
6,route_we_300_ns_100.rou.xml,10.760000000000003,3.0689655172413794,46.189655172413794,260
27,route_we_100_ns_300.rou.xml,42.55000000000001,0.9344262295081968,8.21311475409836,95
31,route_we_300_ns_100.rou.xml,11.459999999999997,2.973684210526316,48.1578947368421,272
52,route_we_100_ns_300.rou.xml,45.46166666666669,1.0147058823529411,8.294117647058824,95
56,route_we_300_ns_100.rou.xml,34.45833333333334,2.767857142857143,21.160714285714285,256
77,route_we_100_ns_300.rou.xml,49.96500000000003,0.6285714285714286,4.071428571428571,94
81,route_we_300_ns_100.rou.xml,36.56000000000002,2.642857142857143,18.5,255
102,route_we_100_ns_300.rou.xml,49.953333333333354,0.9459459459459459,9.135135135135135,96
106,route_we_300_ns_100.rou.xml,22.326666666666657,3.135135135135135,24.35135135135135,273
127,route_we_100_ns_300.rou.xml,51.09500000000002,0.8333333333333334,5.902777777777778,96
131,route_we_300_ns_100.rou.xml,36.120000000000026,2.690909090909091,19.6,258
152,route_we_100_ns_300.rou.xml,55.660000000000025,0.8333333333333334,5.371794871794871,99
156,route_we_300_ns_100.rou.xml,38.96333333333333,2.7142857142857144,16.142857142857142,259
177,route_we_100_ns_300.rou.xml,51.68333333333336,0.8947368421052632,7.302631578947368,99
181,route_we_300_ns_100.rou.xml,35.150000000000006,2.7222222222222223,19.98148148148148,257
202,route_we_100_ns_300.rou.xml,53.74833333333334,0.9736842105263158,6.407894736842105,97
206,route_we_300_ns_100.rou.xml,34.515,2.7735849056603774,17.88679245283019,256
227,route_we_100_ns_300.rou.xml,53.69166666666668,0.7466666666666667,4.6,100
231,route_we_300_ns_100.rou.xml,38.24000000000002,2.7818181818181817,16.363636363636363,258
252,route_we_100_ns_300.rou.xml,50.871666666666705,1.1917808219178083,9.67123287671233,100
256,route_we_300_ns_100.rou.xml,35.39000000000002,2.759259259259259,17.314814814814813,257
277,route_we_100_ns_300.rou.xml,52.62166666666666,0.7837837837837838,5.95945945945946,99
281,route_we_300_ns_100.rou.xml,35.26,2.7037037037037037,18.444444444444443,257
302,route_we_100_ns_300.rou.xml,51.8866666666667,1.0,7.702702702702703,96
306,route_we_300_ns_100.rou.xml,37.070000000000014,2.792452830188679,15.547169811320755,261
327,route_we_100_ns_300.rou.xml,47.29333333333334,0.9,7.585714285714285,95
331,route_we_300_ns_100.rou.xml,37.75000000000002,2.611111111111111,15.37037037037037,257
352,route_we_100_ns_300.rou.xml,55.15500000000002,1.0128205128205128,6.743589743589744,97
356,route_we_300_ns_100.rou.xml,34.70833333333335,2.7358490566037736,17.22641509433962,259
377,route_we_100_ns_300.rou.xml,53.186666666666696,0.9066666666666666,6.773333333333333,100
381,route_we_300_ns_100.rou.xml,34.36333333333334,2.69811320754717,19.69811320754717,261
402,route_we_100_ns_300.rou.xml,55.71333333333337,0.7948717948717948,5.102564102564102,99
406,route_we_300_ns_100.rou.xml,36.69333333333334,2.7142857142857144,17.125,259
427,route_we_100_ns_300.rou.xml,46.616666666666674,1.0857142857142856,10.785714285714286,99
431,route_we_300_ns_100.rou.xml,26.80333333333333,2.875,19.35,270
452,route_we_100_ns_300.rou.xml,53.92333333333336,0.8947368421052632,6.565789473684211,100
456,route_we_300_ns_100.rou.xml,35.2,2.6666666666666665,18.074074074074073,259
477,route_we_100_ns_300.rou.xml,45.74833333333336,0.8088235294117647,6.705882352941177,95
481,route_we_300_ns_100.rou.xml,34.606666666666676,2.792452830188679,18.30188679245283,258
2,route_we_100_ns_300.rou.xml,18.485,1.3428571428571427,22.142857142857142,90
6,route_we_300_ns_100.rou.xml,4.333333333333335,3.2950819672131146,64.45901639344262,261
27,route_we_100_ns_300.rou.xml,37.71833333333334,1.0344827586206897,12.517241379310345,93
31,route_we_300_ns_100.rou.xml,25.29499999999999,3.0,29.54901960784314,268
52,route_we_100_ns_300.rou.xml,40.809999999999995,1.1176470588235294,13.0,96
56,route_we_300_ns_100.rou.xml,35.61166666666667,2.890909090909091,19.78181818181818,259
77,route_we_100_ns_300.rou.xml,54.11500000000003,0.7763157894736842,5.157894736842105,99
81,route_we_300_ns_100.rou.xml,36.665000000000006,2.576923076923077,14.961538461538462,261
102,route_we_100_ns_300.rou.xml,49.41166666666668,0.8571428571428571,7.1571428571428575,96
106,route_we_300_ns_100.rou.xml,24.716666666666665,3.054054054054054,20.324324324324323,273
127,route_we_100_ns_300.rou.xml,55.52333333333336,0.8589743589743589,5.576923076923077,98
131,route_we_300_ns_100.rou.xml,39.08333333333336,2.607142857142857,15.267857142857142,258
152,route_we_100_ns_300.rou.xml,52.85500000000003,0.8243243243243243,4.891891891891892,99
156,route_we_300_ns_100.rou.xml,22.45333333333333,3.081081081081081,22.405405405405407,273
177,route_we_100_ns_300.rou.xml,51.41333333333334,1.013157894736842,8.855263157894736,99
181,route_we_300_ns_100.rou.xml,38.21166666666668,2.5517241379310347,18.775862068965516,256
202,route_we_100_ns_300.rou.xml,50.39000000000003,0.8648648648648649,7.013513513513513,96
206,route_we_300_ns_100.rou.xml,34.90833333333334,2.685185185185185,21.09259259259259,256
227,route_we_100_ns_300.rou.xml,50.69833333333335,0.875,7.236111111111111,98
231,route_we_300_ns_100.rou.xml,38.93666666666666,2.642857142857143,15.535714285714286,256
252,route_we_100_ns_300.rou.xml,48.40500000000002,0.9444444444444444,7.916666666666667,96
256,route_we_300_ns_100.rou.xml,34.78166666666667,2.814814814814815,22.037037037037038,259
277,route_we_100_ns_300.rou.xml,48.63833333333335,0.9710144927536232,6.913043478260869,95
281,route_we_300_ns_100.rou.xml,37.07666666666669,2.69811320754717,15.566037735849056,256
302,route_we_100_ns_300.rou.xml,55.65000000000004,0.8461538461538461,5.3076923076923075,99
306,route_we_300_ns_100.rou.xml,24.606666666666655,3.1621621621621623,20.864864864864863,274
327,route_we_100_ns_300.rou.xml,49.4416666666667,0.9142857142857143,7.214285714285714,98
331,route_we_300_ns_100.rou.xml,38.98833333333334,2.732142857142857,15.946428571428571,255
352,route_we_100_ns_300.rou.xml,52.21666666666668,0.8783783783783784,6.378378378378378,96
356,route_we_300_ns_100.rou.xml,35.46333333333334,2.740740740740741,19.35185185185185,257
377,route_we_100_ns_300.rou.xml,50.720000000000006,0.9722222222222222,7.555555555555555,98
381,route_we_300_ns_100.rou.xml,35.38333333333335,2.6481481481481484,17.833333333333332,254
402,route_we_100_ns_300.rou.xml,44.72500000000001,1.0142857142857142,10.128571428571428,95
406,route_we_300_ns_100.rou.xml,37.07666666666669,2.69811320754717,15.566037735849056,256
427,route_we_100_ns_300.rou.xml,49.35333333333335,0.8142857142857143,6.5,93
431,route_we_300_ns_100.rou.xml,36.51666666666669,2.7735849056603774,17.830188679245282,260
452,route_we_100_ns_300.rou.xml,50.51666666666668,0.9722222222222222,7.652777777777778,95
456,route_we_300_ns_100.rou.xml,37.49666666666668,2.6481481481481484,16.703703703703702,258
477,route_we_100_ns_300.rou.xml,47.39333333333334,0.9571428571428572,7.642857142857143,98
481,route_we_300_ns_100.rou.xml,22.481666666666662,2.85,22.275,274
