episode,scenario,total_reward,avg_queue,avg_wait,total_throughput
9,route_we_300_ns_900.rou.xml,23.993926216120855,2.914285714285714,47.98571428571429,269
13,route_we_600_ns_600.rou.xml,43.48546947921328,3.1666666666666665,50.53623188405797,516
17,route_we_900_ns_300.rou.xml,70.67794286150789,3.06951871657754,41.898395721925134,779
34,route_we_300_ns_900.rou.xml,23.86083059608382,2.9302325581395348,24.325581395348838,273
38,route_we_600_ns_600.rou.xml,60.7287682195329,2.90990990990991,28.81081081081081,517
42,route_we_900_ns_300.rou.xml,107.39264380108477,2.9130434782608696,20.58385093167702,777
59,route_we_300_ns_900.rou.xml,42.50750843000098,2.6440677966101696,15.542372881355933,257
63,route_we_600_ns_600.rou.xml,48.30546558704454,3.1733333333333333,26.14666666666667,549
67,route_we_900_ns_300.rou.xml,114.77777880841441,2.842767295597484,16.635220125786162,767
84,route_we_300_ns_900.rou.xml,40.43096383920614,2.6785714285714284,16.321428571428573,261
88,route_we_600_ns_600.rou.xml,53.95997431896144,3.0375,23.225,550
92,route_we_900_ns_300.rou.xml,109.00441197332964,2.7962962962962963,18.71604938271605,772
9,route_we_300_ns_900.rou.xml,18.92479747991168,3.1159420289855073,49.18840579710145,263
13,route_we_600_ns_600.rou.xml,35.76605410478301,3.18,47.8,529
17,route_we_900_ns_300.rou.xml,44.16559231896869,3.2416666666666667,46.291666666666664,822
34,route_we_300_ns_900.rou.xml,17.019709651487208,2.9743589743589745,34.35897435897436,276
38,route_we_600_ns_600.rou.xml,64.27829370232551,2.8613861386138613,23.742574257425744,522
42,route_we_900_ns_300.rou.xml,59.39511241820081,3.226086956521739,35.55652173913043,819
59,route_we_300_ns_900.rou.xml,42.0501904252649,2.5689655172413794,15.517241379310345,258
63,route_we_600_ns_600.rou.xml,77.64641593097409,2.7757009345794392,15.97196261682243,516
67,route_we_900_ns_300.rou.xml,63.77223919741302,3.1941747572815533,30.16504854368932,817
84,route_we_300_ns_900.rou.xml,37.96475713958336,2.618181818181818,16.745454545454546,261
88,route_we_600_ns_600.rou.xml,76.10677928493229,2.75,17.11111111111111,516
92,route_we_900_ns_300.rou.xml,69.56629945691515,3.2135922330097086,23.349514563106798,823
109,route_we_300_ns_900.rou.xml,27.74277457067923,2.95,21.55,275
113,route_we_600_ns_600.rou.xml,46.07825732691673,3.111111111111111,26.75,546
117,route_we_900_ns_300.rou.xml,107.0177786629128,2.823529411764706,17.169934640522875,770
