Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
569,0,3,1.5,1,7.0
570,0,3,1.5,0,7.6
571,0,4,2.0,0,6.83
572,0,3,1.5,1,7.33
573,0,3,1.5,0,7.83
574,0,3,1.5,1,8.33
575,0,3,1.5,0,8.83
576,0,4,2.0,1,9.5
577,0,4,2.0,0,10.17
578,0,4,2.0,1,10.83
579,0,4,2.0,0,11.5
580,0,4,2.0,1,12.17
581,0,5,2.5,1,11.0
582,0,4,2.0,0,11.57
583,0,4,2.0,1,12.14
584,0,5,2.5,0,11.25
585,0,5,2.5,1,10.56
586,0,4,2.0,0,7.5
587,1,3,1.0,1,4.11
588,1,2,0.5,0,2.22
589,1,1,0.0,0,1.0
590,1,0,0.5,0,0.44
591,2,0,1.0,0,0.75
592,3,0,1.5,0,1.0
593,4,0,2.0,1,1.44
594,5,0,2.5,1,2.0
595,5,0,2.5,0,2.56
596,7,0,3.5,1,3.75
597,7,0,3.5,0,4.62
598,7,0,3.5,1,6.29
599,7,0,3.5,0,7.29
600,7,0,3.5,1,8.29
601,7,0,3.5,0,8.12
602,7,0,3.5,0,9.0
603,7,0,3.5,1,9.88
604,7,0,3.5,0,12.29
605,7,0,3.5,0,13.29
606,7,0,3.5,0,14.29
607,7,0,3.5,0,15.29
608,7,0,3.5,1,16.29
609,7,0,3.5,0,17.29
610,7,0,3.5,0,18.29
611,7,0,3.5,0,16.88
612,7,0,3.5,0,17.75
613,7,0,3.5,0,18.62
614,7,0,3.5,0,22.29
615,7,0,3.5,0,23.29
616,7,0,3.5,0,24.29
617,7,0,3.5,0,25.29
618,7,0,3.5,1,26.29
619,7,0,3.5,0,27.29
620,7,0,3.5,0,28.29
621,7,0,3.5,0,25.62
622,7,0,3.5,0,26.5
623,7,0,3.5,0,27.38
624,7,0,3.5,0,32.29
625,7,0,3.5,0,33.29
626,7,0,3.5,0,34.29
627,7,0,3.5,0,35.29
628,7,0,3.5,1,36.29
629,7,0,3.5,0,37.29
630,7,0,3.5,0,38.29
631,6,0,3.0,0,32.86
632,5,0,2.5,0,27.71
633,4,0,2.0,0,22.43
634,3,0,1.5,0,19.83
635,2,0,1.0,0,13.33
636,1,0,0.5,0,6.83
637,0,1,0.5,0,0.2
638,0,1,0.5,1,0.4
639,0,1,0.5,0,0.75
640,0,1,0.5,0,1.0
641,0,2,1.0,1,1.0
642,0,1,0.5,0,1.2
643,0,1,0.5,1,1.4
644,0,1,0.5,0,1.6
645,0,1,0.5,1,1.8
646,0,1,0.5,0,2.0
647,0,1,0.5,1,2.75
648,0,1,0.5,0,2.4
649,0,2,1.0,1,3.5
650,0,2,1.0,0,4.0
651,0,3,1.5,1,3.6
652,0,2,1.0,0,4.0
653,0,2,1.0,1,4.4
654,0,2,1.0,1,4.8
655,0,2,1.0,0,5.2
656,0,2,1.0,0,4.67
657,0,3,1.5,1,6.2
658,0,3,1.5,1,5.67
659,0,3,1.5,0,7.4
660,0,3,1.5,1,6.67
661,0,4,2.0,0,7.17
662,0,3,1.5,0,6.57
663,0,3,1.5,1,8.17
664,0,3,1.5,0,8.67
665,0,3,1.5,1,9.17
666,0,3,1.5,0,9.67
667,0,4,2.0,1,10.33
668,0,4,2.0,1,11.0
669,0,4,2.0,0,11.67
670,0,4,2.0,1,12.33
671,0,5,2.5,0,11.14
672,0,4,2.0,1,11.71
673,0,4,2.0,0,12.29
674,0,5,2.5,1,11.38
675,0,5,2.5,0,10.67
676,0,4,2.0,1,7.62
677,0,3,1.5,1,4.0
678,1,2,0.5,0,2.0
679,1,1,0.0,0,0.89
680,2,0,1.0,0,0.44
681,2,0,1.0,0,0.75
682,2,0,1.0,0,1.0
683,3,0,1.5,1,1.1
