Step,Queue_West_East,Queue_North_South,Queue_SD,Arrival_West_East,Arrival_North_South,Throughput_Step,Avg_Waiting_Time_West_East,Avg_Waiting_Time_North_South
65,7,0,3.5,0,0,0,13.0,0.0
66,7,0,3.5,0,1,1,14.0,0.0
67,7,0,3.5,0,0,1,15.0,0.0
68,7,0,3.5,0,1,0,16.0,0.0
69,7,0,3.5,0,0,1,17.0,0.0
70,7,0,3.5,0,1,0,18.0,0.0
71,7,0,3.5,0,0,1,19.0,0.0
72,7,0,3.5,0,1,0,20.0,0.0
73,7,0,3.5,0,0,1,21.0,0.0
74,7,0,3.5,0,0,0,22.0,0.0
75,7,0,3.5,0,0,0,23.0,0.0
76,7,0,3.5,0,1,1,24.0,0.0
77,7,0,3.5,0,0,0,25.0,0.0
78,7,0,3.5,0,0,1,26.0,0.0
79,7,0,3.5,0,0,1,27.0,0.0
80,7,0,3.5,0,0,0,28.0,0.0
81,7,0,3.5,0,1,0,29.0,0.0
82,7,0,3.5,0,0,0,30.0,0.0
83,7,0,3.5,0,0,1,31.0,0.0
84,7,0,3.5,0,0,0,32.0,0.0
85,7,0,3.5,0,0,0,33.0,0.0
86,7,0,3.5,0,1,0,34.0,0.0
87,7,0,3.5,0,0,0,35.0,0.0
88,7,0,3.5,0,0,0,36.0,0.0
89,7,0,3.5,0,0,1,37.0,0.0
90,7,0,3.5,0,0,0,38.0,0.0
91,7,0,3.5,0,1,0,39.0,0.0
92,7,0,3.5,0,0,0,40.0,0.0
93,7,0,3.5,0,0,1,41.0,0.0
94,6,0,3.0,0,0,0,41.0,0.0
95,5,0,2.5,0,0,0,34.33,0.0
96,4,0,2.0,0,1,0,27.67,0.0
97,3,0,1.5,0,0,0,25.0,0.0
98,2,1,0.5,0,0,0,16.8,0.5
99,1,1,0.0,0,0,0,8.4,1.0
100,0,1,0.5,0,0,0,0.0,1.5
101,0,1,0.5,0,1,0,0.0,1.33
102,0,2,1.0,0,0,1,0.0,2.0
103,0,2,1.0,0,0,0,0.0,2.67
104,0,2,1.0,1,0,1,0.0,3.33
105,0,2,1.0,0,0,0,0.0,4.0
106,0,2,1.0,0,1,1,0.0,3.5
107,0,3,1.5,1,0,0,0.0,4.25
108,0,3,1.5,0,0,1,0.0,5.0
109,0,3,1.5,1,0,0,0.0,5.75
110,0,3,1.5,0,0,1,0.0,6.5
111,0,4,2.0,1,1,1,0.0,5.8
112,0,4,2.0,0,0,0,0.0,6.6
113,0,4,2.0,1,0,1,0.0,7.4
114,0,4,2.0,0,0,0,0.0,8.2
115,0,5,2.5,1,0,1,0.0,9.2
116,0,5,2.5,0,0,0,0.0,10.2
117,0,5,2.5,1,0,1,0.0,11.2
118,0,5,2.5,0,0,1,0.0,12.2
119,0,5,2.5,1,0,0,0.0,13.2
120,0,5,2.5,0,0,0,0.0,14.2
121,0,5,2.5,1,0,1,0.0,15.2
122,0,5,2.5,0,0,0,0.0,16.2
123,0,5,2.5,1,0,1,0.0,17.2
124,0,5,2.5,0,0,0,0.0,18.2
125,0,5,2.5,1,0,1,0.0,19.2
126,0,5,2.5,0,0,1,0.0,20.2
127,0,5,2.5,1,0,0,0.0,21.2
128,0,5,2.5,0,0,1,0.0,22.2
129,0,5,2.5,1,0,0,0.0,23.2
130,0,5,2.5,0,0,1,0.0,24.2
131,0,5,2.5,1,0,0,0.0,25.2
132,0,5,2.5,0,0,0,0.0,26.2
133,0,5,2.5,1,0,1,0.0,27.2
134,0,5,2.5,0,0,0,0.0,28.2
135,0,5,2.5,1,0,0,0.0,29.2
136,0,5,2.5,0,0,1,0.0,30.2
137,0,5,2.5,1,0,0,0.0,31.2
138,0,5,2.5,0,0,1,0.0,32.2
139,0,5,2.5,1,0,1,0.0,33.2
140,0,5,2.5,0,0,0,0.0,34.2
141,0,5,2.5,1,0,1,0.0,35.2
142,0,4,2.0,1,0,0,0.0,34.0
143,0,3,1.5,0,0,1,0.0,24.5
144,0,2,1.0,1,0,0,0.0,15.75
145,1,1,0.0,0,0,1,0.2,7.75
146,2,0,1.0,1,0,0,0.5,0.0
147,2,0,1.0,0,0,0,0.83,0.0
148,3,0,1.5,0,0,0,1.33,0.0
149,4,0,2.0,1,0,1,1.71,0.0
150,5,0,2.5,0,1,0,2.43,0.0
151,5,0,2.5,0,0,1,3.14,0.0
152,5,0,2.5,0,1,0,3.86,0.0
153,6,0,3.0,0,0,1,4.71,0.0
154,7,0,3.5,0,1,1,5.71,0.0
155,7,0,3.5,0,0,0,6.71,0.0
156,7,0,3.5,0,1,1,7.71,0.0
157,7,0,3.5,0,0,0,8.71,0.0
158,7,0,3.5,0,1,1,9.71,0.0
159,7,0,3.5,0,0,0,10.71,0.0
160,7,0,3.5,0,1,1,11.71,0.0
161,7,0,3.5,0,0,0,12.71,0.0
162,7,0,3.5,0,1,1,13.71,0.0
163,7,0,3.5,0,0,1,14.71,0.0
164,7,0,3.5,0,1,0,15.71,0.0
165,7,0,3.5,0,0,1,16.71,0.0
166,7,0,3.5,0,1,0,17.71,0.0
167,7,0,3.5,0,0,1,18.71,0.0
168,7,0,3.5,0,1,0,19.71,0.0
169,7,0,3.5,0,0,1,20.71,0.0
170,7,0,3.5,0,1,0,21.71,0.0
171,7,0,3.5,0,0,1,22.71,0.0
172,7,0,3.5,0,1,0,23.71,0.0
173,7,0,3.5,0,0,1,24.71,0.0
174,7,0,3.5,0,0,0,25.71,0.0
175,7,0,3.5,0,0,1,26.71,0.0
176,7,0,3.5,0,1,0,27.71,0.0
177,7,0,3.5,0,0,1,28.71,0.0
178,7,0,3.5,0,0,0,29.71,0.0
179,7,0,3.5,0,0,1,30.71,0.0
180,7,0,3.5,0,0,0,31.71,0.0
181,7,0,3.5,0,1,0,32.71,0.0
182,7,0,3.5,0,0,0,33.71,0.0
183,7,0,3.5,0,0,1,34.71,0.0
184,7,0,3.5,0,0,0,35.71,0.0
185,7,0,3.5,0,0,0,36.71,0.0
186,7,0,3.5,0,1,0,37.71,0.0
187,7,0,3.5,0,0,0,38.71,0.0
188,7,0,3.5,0,0,1,39.71,0.0
189,7,0,3.5,0,0,0,40.71,0.0
190,6,0,3.0,0,0,0,41.0,0.0
191,5,0,2.5,0,1,0,34.33,0.0
192,4,0,2.0,0,0,0,27.67,0.0
193,3,1,1.0,0,0,0,25.0,0.5
194,2,1,0.5,0,0,0,16.6,1.0
195,1,1,0.0,0,0,0,10.5,1.5
196,0,1,0.5,0,1,0,0.0,1.33
197,0,1,0.5,0,0,0,0.0,1.67
198,0,1,0.5,0,0,1,0.0,2.0
199,0,2,1.0,0,0,0,0.0,2.67
200,0,2,1.0,1,0,1,0.0,3.33
201,0,3,1.5,0,1,0,0.0,3.0
202,0,2,1.0,1,0,1,0.0,3.5
203,0,3,1.5,0,0,1,0.0,4.25
204,0,3,1.5,0,0,0,0.0,5.0
205,0,3,1.5,1,0,1,0.0,5.75
206,0,5,2.5,0,1,0,0.0,5.4
207,0,4,2.0,1,0,1,0.0,6.2
208,0,4,2.0,0,0,0,0.0,7.0
209,0,4,2.0,1,0,1,0.0,7.8
210,0,5,2.5,0,0,0,0.0,8.8
211,0,5,2.5,1,0,1,0.0,9.8
212,0,5,2.5,0,0,0,0.0,10.8
213,0,5,2.5,1,0,1,0.0,11.8
214,0,5,2.5,0,0,0,0.0,12.8
215,0,5,2.5,1,0,1,0.0,13.8
216,0,5,2.5,0,0,1,0.0,14.8
217,0,5,2.5,1,0,0,0.0,15.8
218,0,5,2.5,0,0,0,0.0,16.8
219,0,5,2.5,1,0,1,0.0,17.8
220,0,5,2.5,0,0,0,0.0,18.8
221,0,5,2.5,1,0,1,0.0,19.8
222,0,5,2.5,0,0,0,0.0,20.8
223,0,5,2.5,1,0,1,0.0,21.8
224,0,5,2.5,0,0,1,0.0,22.8
225,0,5,2.5,1,0,0,0.0,23.8
226,0,5,2.5,0,0,1,0.0,24.8
227,0,5,2.5,1,0,0,0.0,25.8
228,0,5,2.5,0,0,1,0.0,26.8
229,0,5,2.5,1,0,0,0.0,27.8
230,0,5,2.5,0,0,1,0.0,28.8
231,0,5,2.5,1,0,0,0.0,29.8
232,0,5,2.5,0,0,1,0.0,30.8
233,0,5,2.5,1,0,0,0.0,31.8
234,0,5,2.5,0,0,1,0.0,32.8
235,0,5,2.5,1,0,0,0.0,33.8
236,0,5,2.5,0,0,0,0.0,34.8
237,0,5,2.5,1,0,1,0.0,35.8
238,0,4,2.0,1,0,1,0.0,34.5
239,0,3,1.5,0,0,0,0.0,25.25
240,1,2,0.5,1,0,1,0.2,16.5
241,1,1,0.0,0,0,0,0.4,10.67
242,1,0,0.5,1,0,0,0.5,0.0
243,1,0,0.5,0,0,0,0.67,0.0
244,2,0,1.0,0,0,1,1.0,0.0
245,4,0,2.0,1,1,0,1.43,0.0
246,4,0,2.0,0,0,1,2.0,0.0
247,5,0,2.5,0,1,0,2.71,0.0
248,5,0,2.5,0,0,1,3.43,0.0
249,6,0,3.0,0,1,0,4.29,0.0
250,6,0,3.0,0,0,1,5.14,0.0
251,7,0,3.5,0,1,0,6.14,0.0
252,7,0,3.5,0,0,1,7.14,0.0
253,7,0,3.5,0,1,1,8.14,0.0
254,7,0,3.5,0,0,0,9.14,0.0
255,7,0,3.5,0,1,1,10.14,0.0
256,7,0,3.5,0,0,0,11.14,0.0
257,7,0,3.5,0,1,1,12.14,0.0
258,7,0,3.5,0,0,0,13.14,0.0
259,7,0,3.5,0,1,1,14.14,0.0
260,7,0,3.5,0,0,0,15.14,0.0
261,7,0,3.5,0,1,1,16.14,0.0
262,7,0,3.5,0,0,1,17.14,0.0
263,7,0,3.5,0,1,0,18.14,0.0
264,7,0,3.5,0,0,1,19.14,0.0
265,7,0,3.5,0,1,0,20.14,0.0
266,7,0,3.5,0,0,0,21.14,0.0
267,7,0,3.5,0,1,1,22.14,0.0
268,7,0,3.5,0,0,0,23.14,0.0
269,7,0,3.5,0,0,1,24.14,0.0
270,7,0,3.5,0,0,0,25.14,0.0
271,7,0,3.5,0,1,1,26.14,0.0
272,7,0,3.5,0,0,1,27.14,0.0
273,7,0,3.5,0,0,0,28.14,0.0
274,7,0,3.5,0,0,1,29.14,0.0
275,7,0,3.5,0,0,0,30.14,0.0
276,7,0,3.5,0,1,0,31.14,0.0
277,7,0,3.5,0,0,0,32.14,0.0
278,7,0,3.5,0,0,1,33.14,0.0
279,7,0,3.5,0,0,0,34.14,0.0
280,7,0,3.5,0,0,0,35.14,0.0
281,7,0,3.5,0,1,0,36.14,0.0
282,7,0,3.5,0,0,0,37.14,0.0
283,7,0,3.5,0,0,1,38.14,0.0
284,7,0,3.5,0,0,0,39.14,0.0
285,7,0,3.5,0,0,0,40.14,0.0
286,6,0,3.0,0,1,0,40.17,0.0
287,5,1,2.0,0,0,0,33.83,0.5
288,4,1,1.5,0,0,0,27.33,1.0
289,3,1,1.0,0,0,0,24.6,1.5
290,2,1,0.5,0,0,0,16.4,2.0
291,1,1,0.0,0,1,0,10.25,1.67
292,0,1,0.5,0,0,0,0.0,2.0
293,0,2,1.0,0,0,0,0.0,2.67
294,0,2,1.0,0,0,1,0.0,3.33
295,0,2,1.0,0,0,1,0.0,4.0
296,0,2,1.0,1,1,0,0.0,3.5
297,0,2,1.0,0,0,1,0.0,4.0
298,0,3,1.5,1,0,0,0.0,4.75
299,0,3,1.5,0,0,0,0.0,5.5
300,0,3,1.5,1,0,1,0.0,6.25
301,0,4,2.0,0,1,0,0.0,5.6
302,0,4,2.0,1,0,1,0.0,6.4
303,0,4,2.0,0,0,0,0.0,7.2
304,0,5,2.5,0,0,1,0.0,8.2
305,0,5,2.5,1,0,1,0.0,9.2
306,0,5,2.5,0,0,0,0.0,10.2
307,0,5,2.5,1,0,1,0.0,11.2
308,0,5,2.5,0,0,0,0.0,12.2
309,0,5,2.5,1,0,1,0.0,13.2
310,0,5,2.5,0,0,1,0.0,14.2
311,0,5,2.5,1,0,0,0.0,15.2
312,0,5,2.5,0,0,1,0.0,16.2
313,0,5,2.5,1,0,0,0.0,17.2
314,0,5,2.5,0,0,0,0.0,18.2
315,0,5,2.5,1,0,1,0.0,19.2
316,0,5,2.5,0,0,0,0.0,20.2
317,0,5,2.5,1,0,1,0.0,21.2
318,0,5,2.5,0,0,0,0.0,22.2
319,0,5,2.5,1,0,1,0.0,23.2
320,0,5,2.5,0,0,0,0.0,24.2
321,0,5,2.5,1,0,1,0.0,25.2
322,0,5,2.5,0,0,0,0.0,26.2
323,0,5,2.5,1,0,1,0.0,27.2
324,0,5,2.5,0,0,0,0.0,28.2
325,0,5,2.5,1,0,1,0.0,29.2
326,0,5,2.5,0,0,0,0.0,30.2
327,0,5,2.5,1,0,1,0.0,31.2
328,0,5,2.5,0,0,0,0.0,32.2
329,0,5,2.5,1,0,0,0.0,33.2
330,0,5,2.5,0,0,1,0.0,34.2
331,0,5,2.5,1,0,0,0.0,35.2
332,0,5,2.5,0,0,1,0.0,36.2
333,0,5,2.5,1,0,1,0.0,37.2
334,0,4,2.0,1,0,0,0.0,35.75
335,1,3,1.0,0,0,1,0.25,26.0
336,1,2,0.5,1,0,0,0.4,17.0
337,1,1,0.0,0,0,1,0.6,11.33
338,2,0,1.0,1,0,0,0.83,0.0
339,2,0,1.0,0,0,0,1.17,0.0
340,3,0,1.5,0,0,1,1.67,0.0
341,3,0,1.5,1,1,0,1.86,0.0
342,4,0,2.0,0,0,1,2.43,0.0
343,5,0,2.5,0,0,0,3.14,0.0
344,5,0,2.5,0,1,1,3.86,0.0
345,6,0,3.0,0,0,0,4.71,0.0
346,7,0,3.5,0,1,1,5.71,0.0
347,7,0,3.5,0,0,0,6.71,0.0
348,7,0,3.5,0,1,1,7.71,0.0
349,7,0,3.5,0,0,0,8.71,0.0
350,7,0,3.5,0,1,1,9.71,0.0
351,7,0,3.5,0,0,1,10.71,0.0
352,7,0,3.5,0,1,0,11.71,0.0
353,7,0,3.5,0,0,1,12.71,0.0
354,7,0,3.5,0,1,0,13.71,0.0
355,7,0,3.5,0,0,1,14.71,0.0
356,7,0,3.5,0,1,0,15.71,0.0
357,7,0,3.5,0,0,1,16.71,0.0
358,7,0,3.5,0,1,0,17.71,0.0
359,7,0,3.5,0,0,1,18.71,0.0
360,7,0,3.5,0,1,0,19.71,0.0
361,7,0,3.5,0,0,1,20.71,0.0
362,7,0,3.5,0,1,0,21.71,0.0
363,7,0,3.5,0,0,1,22.71,0.0
364,7,0,3.5,0,1,0,23.71,0.0
365,7,0,3.5,0,0,1,24.71,0.0
366,7,0,3.5,0,1,0,25.71,0.0
367,7,0,3.5,0,0,1,26.71,0.0
368,7,0,3.5,0,0,0,27.71,0.0
369,7,0,3.5,0,0,1,28.71,0.0
370,7,0,3.5,0,0,0,29.71,0.0
371,7,0,3.5,0,1,1,30.71,0.0
372,7,0,3.5,0,0,0,31.71,0.0
373,7,0,3.5,0,0,1,32.71,0.0
374,7,0,3.5,0,0,0,33.71,0.0
375,7,0,3.5,0,0,0,34.71,0.0
376,7,0,3.5,0,1,0,35.71,0.0
377,7,0,3.5,0,0,0,36.71,0.0
378,7,0,3.5,0,0,1,37.71,0.0
379,7,0,3.5,0,0,0,38.71,0.0
380,7,0,3.5,0,0,0,39.71,0.0
381,7,0,3.5,0,1,0,40.71,0.0
382,6,0,3.0,0,0,0,40.67,0.0
383,5,0,2.5,0,0,1,34.0,0.0
384,4,0,2.0,0,0,0,27.33,0.0
385,3,0,1.5,0,0,0,24.8,0.0
386,2,0,1.0,0,1,0,16.6,0.0
387,1,1,0.0,0,0,0,8.4,0.5
388,0,1,0.5,0,0,0,0.0,1.0
389,0,1,0.5,0,0,0,0.0,1.5
390,0,1,0.5,0,0,1,0.0,2.0
391,0,1,0.5,0,1,0,0.0,1.67
392,0,2,1.0,1,0,1,0.0,2.33
393,0,2,1.0,0,0,0,0.0,3.0
394,0,2,1.0,0,0,1,0.0,3.67
395,0,2,1.0,1,0,0,0.0,4.33
396,0,3,1.5,0,1,1,0.0,3.75
397,0,3,1.5,1,0,1,0.0,4.5
398,0,3,1.5,0,0,0,0.0,5.25
399,0,3,1.5,1,0,1,0.0,6.0
400,0,3,1.5,0,0,0,0.0,6.75
401,0,4,2.0,1,1,1,0.0,6.0
402,0,4,2.0,0,0,0,0.0,6.8
403,0,4,2.0,1,0,0,0.0,7.6
404,0,4,2.0,0,0,1,0.0,8.4
405,0,5,2.5,1,0,0,0.0,9.4
406,0,5,2.5,0,0,1,0.0,10.4
407,0,5,2.5,1,0,1,0.0,11.4
408,0,5,2.5,0,0,0,0.0,12.4
409,0,5,2.5,1,0,1,0.0,13.4
410,0,5,2.5,0,0,0,0.0,14.4
411,0,5,2.5,1,0,1,0.0,15.4
412,0,5,2.5,0,0,0,0.0,16.4
413,0,5,2.5,1,0,1,0.0,17.4
414,0,5,2.5,0,0,1,0.0,18.4
415,0,5,2.5,1,0,0,0.0,19.4
416,0,5,2.5,0,0,1,0.0,20.4
417,0,5,2.5,1,0,0,0.0,21.4
418,0,5,2.5,1,0,1,0.0,22.4
419,0,5,2.5,0,0,0,0.0,23.4
420,0,5,2.5,0,0,0,0.0,24.4
421,0,5,2.5,1,0,1,0.0,25.4
422,0,5,2.5,0,0,1,0.0,26.4
423,0,5,2.5,1,0,0,0.0,27.4
424,0,5,2.5,0,0,0,0.0,28.4
425,0,5,2.5,1,0,1,0.0,29.4
426,0,5,2.5,0,0,0,0.0,30.4
427,0,5,2.5,1,0,1,0.0,31.4
428,0,5,2.5,1,0,0,0.0,32.4
429,1,5,2.0,0,0,0,0.25,33.4
430,1,4,1.5,1,0,0,0.4,32.0
431,1,3,1.0,0,0,1,0.6,23.0
432,1,2,0.5,1,0,1,0.67,14.75
433,2,1,0.5,0,0,0,1.0,7.25
434,3,0,1.5,0,0,0,1.5,0.0
435,3,0,1.5,1,0,0,1.71,0.0
436,4,0,2.0,0,0,0,2.29,0.0
437,4,0,2.0,0,0,1,2.86,0.0
438,5,0,2.5,0,1,0,3.57,0.0
439,6,0,3.0,0,0,1,4.43,0.0
440,7,0,3.5,0,0,0,5.43,0.0
441,7,0,3.5,0,1,1,6.43,0.0
442,7,0,3.5,0,0,0,7.43,0.0
443,7,0,3.5,0,1,1,8.43,0.0
444,7,0,3.5,0,0,0,9.43,0.0
445,7,0,3.5,0,1,1,10.43,0.0
446,7,0,3.5,0,0,1,11.43,0.0
447,7,0,3.5,0,1,0,12.43,0.0
448,7,0,3.5,0,0,0,13.43,0.0
449,7,0,3.5,0,1,1,14.43,0.0
450,7,0,3.5,0,0,1,15.43,0.0
451,7,0,3.5,0,1,0,16.43,0.0
452,7,0,3.5,0,0,1,17.43,0.0
453,7,0,3.5,0,1,0,18.43,0.0
454,7,0,3.5,0,0,0,19.43,0.0
455,7,0,3.5,0,1,1,20.43,0.0
456,7,0,3.5,0,0,0,21.43,0.0
457,7,0,3.5,0,1,1,22.43,0.0
458,7,0,3.5,0,0,0,23.43,0.0
459,7,0,3.5,0,1,1,24.43,0.0
460,7,0,3.5,0,0,1,25.43,0.0
461,7,0,3.5,0,1,0,26.43,0.0
462,7,0,3.5,0,0,1,27.43,0.0
463,7,0,3.5,0,0,0,28.43,0.0
464,7,0,3.5,0,0,1,29.43,0.0
465,7,0,3.5,0,0,0,30.43,0.0
466,7,0,3.5,0,1,1,31.43,0.0
467,7,0,3.5,0,0,0,32.43,0.0
468,7,0,3.5,0,0,1,33.43,0.0
469,7,0,3.5,0,0,0,34.43,0.0
470,7,0,3.5,0,0,0,35.43,0.0
471,7,0,3.5,0,1,0,36.43,0.0
472,7,0,3.5,0,0,0,37.43,0.0
473,7,0,3.5,0,0,0,38.43,0.0
474,7,0,3.5,0,0,1,39.43,0.0
475,7,0,3.5,0,0,0,40.43,0.0
476,7,0,3.5,0,1,0,41.43,0.0
477,7,0,3.5,0,0,0,42.43,0.0
478,6,0,3.0,0,0,1,42.33,0.0
479,5,0,2.5,0,0,0,35.5,0.0
480,4,0,2.0,0,0,0,28.5,0.0
481,3,0,1.5,0,1,0,25.8,0.0
482,2,0,1.0,0,0,0,17.4,0.0
483,1,1,0.0,0,0,0,11.0,0.5
484,0,1,0.5,0,0,0,0.0,1.0
485,0,1,0.5,0,0,1,0.0,1.5
486,0,1,0.5,0,1,0,0.0,1.33
487,0,1,0.5,0,0,1,0.0,1.67
488,0,1,0.5,1,0,0,0.0,2.0
489,0,2,1.0,0,0,1,0.0,2.67
490,0,2,1.0,0,0,0,0.0,3.33
491,0,2,1.0,1,1,1,0.0,3.0
492,0,3,1.5,0,0,0,0.0,3.75
493,0,3,1.5,1,0,1,0.0,4.5
494,0,3,1.5,0,0,0,0.0,5.25
495,0,3,1.5,1,0,1,0.0,6.0
496,0,4,2.0,0,1,0,0.0,5.4
497,0,4,2.0,1,0,1,0.0,6.2
498,0,4,2.0,0,0,1,0.0,7.0
499,0,4,2.0,1,0,0,0.0,7.8
500,0,5,2.5,0,0,0,0.0,8.8
501,0,5,2.5,1,0,1,0.0,9.8
502,0,5,2.5,0,0,0,0.0,10.8
503,0,5,2.5,1,0,1,0.0,11.8
504,0,5,2.5,0,0,0,0.0,12.8
505,0,5,2.5,1,0,0,0.0,13.8
506,0,5,2.5,0,0,1,0.0,14.8
507,0,5,2.5,1,0,1,0.0,15.8
508,0,5,2.5,0,0,0,0.0,16.8
509,0,5,2.5,1,0,1,0.0,17.8
510,0,5,2.5,0,0,0,0.0,18.8
511,0,5,2.5,1,0,1,0.0,19.8
512,0,5,2.5,0,0,1,0.0,20.8
513,0,5,2.5,1,0,0,0.0,21.8
514,0,5,2.5,0,0,1,0.0,22.8
515,0,5,2.5,1,0,0,0.0,23.8
516,0,5,2.5,0,0,0,0.0,24.8
517,0,5,2.5,1,0,1,0.0,25.8
518,0,5,2.5,0,0,1,0.0,26.8
519,0,5,2.5,1,0,0,0.0,27.8
520,0,5,2.5,0,0,0,0.0,28.8
521,0,5,2.5,1,0,1,0.0,29.8
522,0,5,2.5,0,0,0,0.0,30.8
523,0,5,2.5,1,0,0,0.0,31.8
524,0,5,2.5,0,0,1,0.0,32.8
525,0,5,2.5,1,0,1,0.0,33.8
526,0,4,2.0,1,0,0,0.0,32.5
527,1,3,1.0,0,0,1,0.25,23.75
528,1,2,0.5,1,0,0,0.4,15.25
529,1,1,0.0,0,0,1,0.6,10.0
530,2,0,1.0,1,0,0,0.83,0.0
531,2,0,1.0,0,0,0,1.17,0.0
532,3,0,1.5,0,0,1,1.67,0.0
533,3,0,1.5,1,1,0,1.86,0.0
534,4,0,2.0,0,0,1,2.43,0.0
535,4,0,2.0,0,1,0,3.0,0.0
536,5,0,2.5,0,0,1,3.71,0.0
537,6,0,3.0,0,0,0,4.57,0.0
538,6,0,3.0,0,1,1,5.43,0.0
539,7,0,3.5,0,0,1,6.43,0.0
540,7,0,3.5,0,1,0,7.43,0.0
541,7,0,3.5,0,0,1,8.43,0.0
542,7,0,3.5,0,1,0,9.43,0.0
543,7,0,3.5,0,0,1,10.43,0.0
544,7,0,3.5,0,1,0,11.43,0.0
545,7,0,3.5,0,0,1,12.43,0.0
546,7,0,3.5,0,1,0,13.43,0.0
547,7,0,3.5,0,0,0,14.43,0.0
548,7,0,3.5,0,1,0,15.43,0.0
549,7,0,3.5,0,0,1,16.43,0.0
550,7,0,3.5,0,1,1,17.43,0.0
551,7,0,3.5,0,0,0,18.43,0.0
552,7,0,3.5,0,1,1,19.43,0.0
553,7,0,3.5,0,0,0,20.43,0.0
554,7,0,3.5,0,1,1,21.43,0.0
555,7,0,3.5,0,0,0,22.43,0.0
556,7,0,3.5,0,1,1,23.43,0.0
557,7,0,3.5,0,0,0,24.43,0.0
558,7,0,3.5,0,0,1,25.43,0.0
559,7,0,3.5,0,0,1,26.43,0.0
560,7,0,3.5,0,0,0,27.43,0.0
561,7,0,3.5,0,1,1,28.43,0.0
562,7,0,3.5,0,0,0,29.43,0.0
563,7,0,3.5,0,0,1,30.43,0.0
564,7,0,3.5,0,0,0,31.43,0.0
565,7,0,3.5,0,0,0,32.43,0.0
566,7,0,3.5,0,1,0,33.43,0.0
567,7,0,3.5,0,0,0,34.43,0.0
568,7,0,3.5,0,0,1,35.43,0.0
569,7,0,3.5,0,0,0,36.43,0.0
570,7,0,3.5,0,0,0,37.43,0.0
571,7,0,3.5,0,1,0,38.43,0.0
572,7,0,3.5,0,0,0,39.43,0.0
573,7,0,3.5,0,0,1,40.43,0.0
574,6,0,3.0,0,0,0,40.33,0.0
575,5,0,2.5,0,0,0,33.67,0.0
576,4,0,2.0,0,1,0,27.0,0.0
