Step,Queue_West_East,Queue_North_South,Queue_SD,Arrival_West_East,Arrival_North_South,Throughput_Step,Avg_Waiting_Time_West_East,Avg_Waiting_Time_North_South
453,0,1,0.5,0,0,1,0.0,1.0
454,1,1,0.0,0,0,0,1.0,2.0
455,1,1,0.0,0,0,1,2.0,3.0
456,1,0,0.5,0,0,0,3.0,0.0
457,1,0,0.5,0,0,1,4.0,0.0
458,2,0,1.0,0,0,0,6.0,0.0
459,2,0,1.0,0,0,0,8.0,0.0
460,3,0,1.5,0,0,0,11.0,0.0
461,3,0,1.5,0,0,0,14.0,0.0
462,4,0,2.0,0,0,0,18.0,0.0
463,4,0,2.0,0,0,1,22.0,0.0
464,5,0,2.5,0,0,0,27.0,0.0
465,6,0,3.0,0,0,0,33.0,0.0
466,7,0,3.5,0,0,0,40.0,0.0
467,7,0,3.5,0,0,0,47.0,0.0
468,7,0,3.5,0,0,0,54.0,0.0
469,6,0,3.0,0,0,0,45.0,0.0
470,5,0,2.5,0,0,0,38.0,0.0
471,4,0,2.0,0,0,0,31.0,0.0
472,3,0,1.5,0,0,0,24.0,0.0
473,2,0,1.0,0,0,0,17.0,0.0
474,1,0,0.5,0,0,0,9.0,0.0
475,0,0,0.0,0,0,0,0.0,0.0
476,0,0,0.0,0,0,1,0.0,0.0
477,0,0,0.0,0,0,0,0.0,0.0
478,0,0,0.0,0,0,1,0.0,0.0
479,0,0,0.0,0,0,0,0.0,0.0
480,0,2,1.0,0,0,0,0.0,1.0
481,0,1,0.5,0,0,1,0.0,2.0
482,0,0,0.0,0,0,1,0.0,0.0
483,0,0,0.0,0,0,0,0.0,0.0
484,1,0,0.5,0,0,1,1.0,0.0
485,2,0,1.0,0,0,0,3.0,0.0
486,2,0,1.0,0,0,0,5.0,0.0
487,3,0,1.5,0,0,0,8.0,0.0
488,4,0,2.0,0,0,0,12.0,0.0
489,4,0,2.0,0,0,1,16.0,0.0
490,5,0,2.5,0,0,1,21.0,0.0
491,6,0,3.0,0,0,0,27.0,0.0
492,6,0,3.0,0,0,0,33.0,0.0
493,7,0,3.5,0,0,0,40.0,0.0
494,7,0,3.5,0,0,0,47.0,0.0
495,6,0,3.0,0,0,0,42.0,0.0
496,5,0,2.5,0,0,0,36.0,0.0
497,4,0,2.0,0,0,0,30.0,0.0
498,3,0,1.5,0,0,0,23.0,0.0
499,2,0,1.0,0,0,0,16.0,0.0
500,1,0,0.5,0,0,0,8.0,0.0
501,0,0,0.0,0,0,0,0.0,0.0
502,0,0,0.0,0,0,0,0.0,0.0
503,0,0,0.0,0,0,1,0.0,0.0
504,0,0,0.0,0,0,0,0.0,0.0
505,0,0,0.0,0,0,1,0.0,0.0
506,0,0,0.0,0,0,0,0.0,0.0
507,0,0,0.0,0,0,1,0.0,0.0
508,0,0,0.0,0,0,1,0.0,0.0
509,1,0,0.5,0,0,0,1.0,0.0
510,2,0,1.0,0,0,1,3.0,0.0
511,2,0,1.0,0,0,0,5.0,0.0
512,4,0,2.0,0,0,0,9.0,0.0
513,4,0,2.0,0,0,0,13.0,0.0
514,4,0,2.0,0,0,0,17.0,0.0
515,5,0,2.5,0,0,0,22.0,0.0
516,5,0,2.5,0,0,0,27.0,0.0
517,5,0,2.5,0,0,0,32.0,0.0
518,6,0,3.0,0,0,0,38.0,0.0
519,6,0,3.0,0,0,0,44.0,0.0
520,7,0,3.5,0,0,0,51.0,0.0
521,6,0,3.0,0,0,0,45.0,0.0
522,5,0,2.5,0,0,0,38.0,0.0
523,4,0,2.0,0,0,0,31.0,0.0
524,3,0,1.5,0,0,0,22.0,0.0
525,2,0,1.0,0,0,0,14.0,0.0
526,1,0,0.5,0,0,0,7.0,0.0
527,0,1,0.5,0,0,0,0.0,1.0
528,0,2,1.0,0,0,1,0.0,3.0
529,0,2,1.0,0,0,0,0.0,4.0
530,0,2,1.0,0,0,0,0.0,5.0
531,0,3,1.5,0,0,1,0.0,8.0
532,0,4,2.0,0,0,1,0.0,12.0
533,0,4,2.0,0,0,0,0.0,16.0
534,0,3,1.5,0,0,1,0.0,12.0
535,0,3,1.5,0,0,0,0.0,10.0
536,1,2,0.5,0,0,1,1.0,7.0
537,1,1,0.0,0,0,0,2.0,3.0
538,2,0,1.0,0,0,0,4.0,0.0
539,2,0,1.0,0,0,0,6.0,0.0
540,3,0,1.5,0,0,1,9.0,0.0
541,3,0,1.5,0,0,0,12.0,0.0
542,4,0,2.0,0,0,0,16.0,0.0
543,4,0,2.0,0,0,1,20.0,0.0
544,5,0,2.5,0,0,1,25.0,0.0
545,6,0,3.0,0,0,0,31.0,0.0
546,7,1,3.0,0,0,0,38.0,1.0
547,6,1,2.5,0,0,1,33.0,2.0
548,5,1,2.0,0,0,0,28.0,3.0
549,4,2,1.0,0,0,0,23.0,5.0
550,3,2,0.5,0,0,0,18.0,7.0
551,2,2,0.0,0,0,0,13.0,9.0
552,1,2,0.5,0,0,0,7.0,11.0
553,0,2,1.0,0,0,0,0.0,13.0
554,0,3,1.5,0,0,0,0.0,16.0
555,0,3,1.5,0,0,1,0.0,19.0
556,0,4,2.0,0,0,0,0.0,23.0
557,0,4,2.0,0,0,1,0.0,27.0
558,0,5,2.5,0,0,1,0.0,32.0
559,0,5,2.5,0,0,0,0.0,37.0
560,0,4,2.0,0,0,1,0.0,27.0
561,1,3,1.0,0,0,0,1.0,18.0
562,1,2,0.5,0,0,1,2.0,12.0
563,2,1,0.5,0,0,0,4.0,6.0
564,2,0,1.0,0,0,0,6.0,0.0
565,3,0,1.5,0,0,0,9.0,0.0
566,4,0,2.0,0,0,0,13.0,0.0
567,4,0,2.0,0,0,1,17.0,0.0
568,5,0,2.5,0,0,0,22.0,0.0
569,6,0,3.0,0,0,1,28.0,0.0
