episode,scenario,total_reward,avg_queue,avg_wait,total_throughput
10,route_we_300_ns_1200.rou.xml,16.28526086624399,2.9661016949152543,47.74576271186441,267
14,route_we_600_ns_900.rou.xml,43.40930373830076,3.128,48.048,528
18,route_we_900_ns_600.rou.xml,72.0684872558755,3.197969543147208,44.263959390862944,765
22,route_we_1200_ns_300.rou.xml,77.41494501856971,3.2215568862275448,39.16766467065868,1083
35,route_we_300_ns_1200.rou.xml,34.30310027608935,2.5483870967741935,30.35483870967742,264
39,route_we_600_ns_900.rou.xml,67.51088006663977,2.8285714285714287,20.295238095238094,512
43,route_we_900_ns_600.rou.xml,105.01918584560102,2.7756410256410255,19.243589743589745,773
47,route_we_1200_ns_300.rou.xml,135.71062853068815,2.8773584905660377,22.39622641509434,1028
60,route_we_300_ns_1200.rou.xml,42.02057411307658,2.5901639344262297,17.0,260
64,route_we_600_ns_900.rou.xml,49.80947051954998,3.168831168831169,25.545454545454547,541
68,route_we_900_ns_600.rou.xml,108.22216808348894,2.825806451612903,18.509677419354837,769
72,route_we_1200_ns_300.rou.xml,143.6569366085753,2.7766990291262137,17.902912621359224,1032
85,route_we_300_ns_1200.rou.xml,39.15209413228282,2.6166666666666667,21.216666666666665,260
89,route_we_600_ns_900.rou.xml,49.761894213036214,3.0,23.18918918918919,542
93,route_we_900_ns_600.rou.xml,110.24518189523165,2.74025974025974,16.974025974025974,769
97,route_we_1200_ns_300.rou.xml,144.2316169596706,2.821256038647343,17.72463768115942,1034
10,route_we_300_ns_1200.rou.xml,19.09779055767139,3.1052631578947367,45.40350877192982,260
14,route_we_600_ns_900.rou.xml,40.20377631306131,3.233009708737864,43.213592233009706,534
18,route_we_900_ns_600.rou.xml,30.572259203887768,3.296,52.712,809
22,route_we_1200_ns_300.rou.xml,68.70908275769253,3.301282051282051,40.77564102564103,1081
35,route_we_300_ns_1200.rou.xml,31.973978487583242,2.5849056603773586,23.88679245283019,261
39,route_we_600_ns_900.rou.xml,72.33817453648638,2.8737864077669903,17.02912621359223,518
43,route_we_900_ns_600.rou.xml,70.40409132410129,3.1769911504424777,27.79646017699115,818
47,route_we_1200_ns_300.rou.xml,90.09261706515927,3.323741007194245,25.402877697841728,1098
