episode,scenario,total_reward,avg_queue,avg_wait,total_throughput
7,route_we_300_ns_300.rou.xml,13.904972700255719,3.2133333333333334,59.026666666666664,264
32,route_we_300_ns_300.rou.xml,18.276390904692793,3.073170731707317,39.853658536585364,271
57,route_we_300_ns_300.rou.xml,34.37796141296637,2.6792452830188678,20.132075471698112,258
82,route_we_300_ns_300.rou.xml,38.40203902353853,2.6607142857142856,17.875,257
7,route_we_300_ns_300.rou.xml,8.813956880590442,3.09375,56.6875,265
32,route_we_300_ns_300.rou.xml,25.106738544474386,2.948717948717949,21.435897435897434,276
57,route_we_300_ns_300.rou.xml,36.40060201301511,2.69811320754717,18.18867924528302,261
82,route_we_300_ns_300.rou.xml,38.36959743335115,2.625,18.785714285714285,257
107,route_we_300_ns_300.rou.xml,25.21413530197045,2.8461538461538463,26.384615384615383,276
132,route_we_300_ns_300.rou.xml,40.60485829959516,2.625,15.142857142857142,258
157,route_we_300_ns_300.rou.xml,35.30264049092251,2.8,25.345454545454544,258
182,route_we_300_ns_300.rou.xml,28.084785621528408,2.744186046511628,21.3953488372093,279
207,route_we_300_ns_300.rou.xml,27.368784988596303,2.769230769230769,19.0,279
232,route_we_300_ns_300.rou.xml,35.644492399358334,2.6551724137931036,24.155172413793103,259
257,route_we_300_ns_300.rou.xml,35.63221879080865,2.709090909090909,19.745454545454546,262
282,route_we_300_ns_300.rou.xml,40.60485829959516,2.625,15.142857142857142,258
307,route_we_300_ns_300.rou.xml,41.020082135673015,2.6666666666666665,18.3,258
332,route_we_300_ns_300.rou.xml,40.48594545143701,2.607142857142857,16.160714285714285,258
357,route_we_300_ns_300.rou.xml,36.09388056498285,2.7142857142857144,22.071428571428573,259
382,route_we_300_ns_300.rou.xml,27.350539265434985,2.923076923076923,19.333333333333332,277
407,route_we_300_ns_300.rou.xml,37.72607771242329,2.672727272727273,21.0,259
432,route_we_300_ns_300.rou.xml,40.02926183382986,2.672727272727273,14.945454545454545,265
457,route_we_300_ns_300.rou.xml,26.769893711055563,2.707317073170732,23.146341463414632,279
482,route_we_300_ns_300.rou.xml,32.80696225323832,2.759259259259259,24.48148148148148,260
7,route_we_300_ns_300.rou.xml,-0.9283333333333328,3.173076923076923,62.88461538461539,270
32,route_we_300_ns_300.rou.xml,23.753333333333323,2.9743589743589745,24.05128205128205,277
57,route_we_300_ns_300.rou.xml,39.173333333333346,2.625,15.142857142857142,258
82,route_we_300_ns_300.rou.xml,39.173333333333346,2.625,15.142857142857142,258
107,route_we_300_ns_300.rou.xml,27.709999999999997,2.731707317073171,18.24390243902439,278
132,route_we_300_ns_300.rou.xml,35.80833333333334,2.586206896551724,21.155172413793103,258
157,route_we_300_ns_300.rou.xml,37.295,2.7719298245614037,19.68421052631579,256
182,route_we_300_ns_300.rou.xml,36.685000000000024,2.607142857142857,16.982142857142858,258
207,route_we_300_ns_300.rou.xml,37.933333333333344,2.5689655172413794,17.67241379310345,257
232,route_we_300_ns_300.rou.xml,35.39500000000002,2.740740740740741,19.555555555555557,262
257,route_we_300_ns_300.rou.xml,32.98166666666667,2.6666666666666665,21.444444444444443,258
282,route_we_300_ns_300.rou.xml,36.89000000000001,2.6964285714285716,16.482142857142858,262
307,route_we_300_ns_300.rou.xml,33.260000000000005,2.7454545454545456,23.327272727272728,259
332,route_we_300_ns_300.rou.xml,37.99500000000001,2.603448275862069,19.810344827586206,258
357,route_we_300_ns_300.rou.xml,37.62166666666667,2.7222222222222223,15.5,255
382,route_we_300_ns_300.rou.xml,38.28500000000002,2.672727272727273,16.145454545454545,258
