Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
334,4,0,2.0,1,5.67
335,4,0,2.0,0,5.43
336,5,0,2.5,1,6.0
337,4,0,2.0,0,5.75
338,5,0,2.5,1,7.29
339,5,0,2.5,0,7.0
340,5,0,2.5,1,8.71
341,6,0,3.0,0,7.33
342,6,0,3.0,0,9.0
343,6,0,3.0,1,8.67
344,6,0,3.0,0,10.5
345,7,0,3.5,1,10.11
346,7,0,3.5,0,12.25
347,7,0,3.5,1,11.67
348,7,0,3.5,1,14.0
349,7,0,3.5,0,14.88
350,7,0,3.5,1,18.0
351,7,0,3.5,0,16.62
352,7,0,3.5,1,17.5
353,7,0,3.5,0,18.38
354,7,0,3.5,1,22.0
355,7,0,3.5,0,23.0
356,7,0,3.5,0,21.0
357,7,0,3.5,0,21.88
358,7,0,3.5,1,22.75
359,7,0,3.5,0,23.62
360,7,0,3.5,0,24.5
361,6,0,3.0,0,20.0
362,5,1,2.0,0,16.12
363,4,1,1.5,0,12.38
364,3,1,1.0,0,10.43
365,2,1,0.5,0,7.0
366,1,1,0.0,0,3.38
367,0,1,0.5,0,0.86
368,0,1,0.5,0,1.0
369,0,2,1.0,1,1.5
370,0,2,1.0,0,1.83
371,0,2,1.0,1,1.86
372,0,3,1.5,0,2.29
373,0,3,1.5,1,2.71
374,0,3,1.5,0,3.14
375,0,3,1.5,1,4.17
376,0,5,2.5,0,4.14
377,0,4,2.0,1,4.12
378,0,4,2.0,1,5.29
379,0,4,2.0,0,5.86
380,0,5,2.5,1,6.57
381,0,5,2.5,0,7.29
382,0,5,2.5,1,8.0
383,0,5,2.5,1,8.71
384,0,5,2.5,0,8.25
385,0,5,2.5,0,10.14
386,0,5,2.5,1,9.5
387,0,5,2.5,0,11.57
388,0,5,2.5,0,10.75
389,0,5,2.5,0,13.0
390,0,5,2.5,1,13.71
391,0,5,2.5,1,14.43
392,0,5,2.5,0,17.67
393,0,5,2.5,1,18.5
394,0,5,2.5,0,19.33
395,0,5,2.5,1,24.2
396,0,5,2.5,0,21.0
397,0,5,2.5,1,21.83
398,0,5,2.5,0,22.67
399,0,5,2.5,1,23.5
400,0,5,2.5,1,29.2
401,0,5,2.5,0,25.17
402,0,5,2.5,0,26.0
403,0,5,2.5,0,26.83
404,0,5,2.5,0,27.67
405,0,5,2.5,0,28.5
406,0,4,2.0,1,21.83
407,0,3,1.5,0,16.0
408,0,2,1.0,0,10.33
409,1,1,0.0,0,6.2
410,1,0,0.5,0,0.4
411,1,0,0.5,0,0.5
412,1,0,0.5,1,0.8
413,1,0,0.5,0,1.0
414,2,0,1.0,1,1.4
415,2,0,1.0,0,1.8
416,2,0,1.0,1,1.83
417,2,0,1.0,0,2.17
418,2,0,1.0,1,2.5
419,3,0,1.5,0,3.0
420,3,0,1.5,1,3.5
421,3,0,1.5,0,4.0
422,3,0,1.5,1,3.86
423,4,0,2.0,0,5.17
424,4,0,2.0,1,5.0
425,4,0,2.0,0,6.5
426,4,0,2.0,1,5.38
427,4,0,2.0,0,6.71
428,5,0,2.5,1,6.5
429,5,0,2.5,1,8.14
430,5,0,2.5,0,7.75
431,6,0,3.0,1,8.38
432,6,0,3.0,0,8.11
433,6,0,3.0,0,9.88
434,6,0,3.0,1,9.44
435,7,0,3.5,1,11.5
436,7,0,3.5,0,11.0
437,7,0,3.5,1,13.25
438,7,0,3.5,0,14.12
439,7,0,3.5,0,17.14
440,7,0,3.5,1,18.14
441,7,0,3.5,1,16.75
442,7,0,3.5,0,17.62
443,7,0,3.5,1,18.5
444,7,0,3.5,0,22.14
445,7,0,3.5,0,23.14
446,7,0,3.5,0,21.12
447,7,0,3.5,0,22.0
448,7,0,3.5,1,22.88
449,7,0,3.5,0,23.75
450,7,0,3.5,0,24.62
451,6,0,3.0,0,20.12
452,5,0,2.5,0,16.0
453,4,1,1.5,0,12.38
454,3,1,1.0,0,10.29
455,2,1,0.5,0,6.86
456,1,1,0.0,0,3.25
457,0,1,0.5,0,0.71
458,0,1,0.5,0,0.86
459,0,1,0.5,0,1.17
460,0,2,1.0,1,1.5
461,0,2,1.0,1,1.57
462,0,2,1.0,0,1.86
463,0,3,1.5,1,2.67
464,0,3,1.5,0,2.71
465,0,3,1.5,1,3.67
466,0,4,2.0,0,3.57
467,0,4,2.0,1,4.14
468,0,4,2.0,0,4.71
469,0,4,2.0,1,5.29
470,0,4,2.0,0,5.86
471,0,5,2.5,1,6.57
472,0,5,2.5,0,7.29
473,0,5,2.5,1,8.0
474,0,5,2.5,1,8.71
475,0,5,2.5,0,9.43
476,0,5,2.5,1,10.14
477,0,5,2.5,0,10.86
478,0,5,2.5,1,11.57
479,0,5,2.5,0,12.29
480,0,5,2.5,1,13.0
481,0,5,2.5,0,13.71
482,0,5,2.5,0,14.43
483,0,5,2.5,1,17.67
484,0,5,2.5,0,18.5
485,0,5,2.5,1,23.2
486,0,5,2.5,0,20.17
487,0,5,2.5,1,21.0
488,0,5,2.5,0,21.83
489,0,5,2.5,1,22.67
490,0,5,2.5,0,28.2
491,0,5,2.5,1,24.33
492,0,5,2.5,0,25.17
493,0,5,2.5,0,26.0
494,0,5,2.5,0,26.83
495,0,5,2.5,1,27.67
496,0,4,2.0,0,21.17
497,1,3,1.0,0,15.67
498,1,2,0.5,0,10.33
499,1,1,0.0,0,6.4
500,1,0,0.5,0,0.8
501,1,0,0.5,0,1.0
502,1,0,0.5,0,1.2
503,1,0,0.5,1,1.4
504,1,0,0.5,1,1.6
505,2,0,1.0,0,2.5
506,2,0,1.0,1,2.0
507,2,0,1.0,0,2.8
508,2,0,1.0,1,2.67
509,3,0,1.5,0,3.8
510,3,0,1.5,1,3.67
511,3,0,1.5,0,4.17
512,3,0,1.5,1,4.0
513,4,0,2.0,0,5.33
514,4,0,2.0,1,5.14
515,4,0,2.0,1,6.67
516,4,0,2.0,0,5.5
517,5,0,2.5,0,7.0
518,5,0,2.5,1,6.75
519,5,0,2.5,0,8.43
520,5,0,2.5,1,8.0
521,7,0,3.5,0,8.75
522,6,0,3.0,1,8.44
523,6,0,3.0,0,10.25
524,6,0,3.0,1,9.78
525,7,0,3.5,0,11.88
526,7,0,3.5,1,11.33
527,7,0,3.5,1,13.62
528,7,0,3.5,0,14.5
529,7,0,3.5,1,17.57
530,7,0,3.5,0,18.57
531,7,0,3.5,1,17.12
532,7,0,3.5,0,18.0
533,7,0,3.5,1,18.88
534,7,0,3.5,0,22.57
535,7,0,3.5,0,23.57
536,7,0,3.5,0,21.5
537,7,0,3.5,0,22.38
538,7,0,3.5,1,23.25
539,7,0,3.5,0,24.12
540,7,0,3.5,0,25.0
541,6,2,2.0,0,20.38
542,5,1,2.0,0,16.5
543,4,1,1.5,0,12.88
544,3,1,1.0,0,10.86
545,2,1,0.5,0,7.29
546,1,1,0.0,0,4.0
547,0,1,0.5,0,1.0
548,0,1,0.5,1,1.33
549,0,2,1.0,0,1.67
550,0,2,1.0,1,2.4
551,0,2,1.0,0,2.0
552,0,2,1.0,1,2.29
553,0,3,1.5,0,2.71
554,0,3,1.5,1,3.67
555,0,3,1.5,0,3.57
556,0,5,2.5,1,4.14
557,0,4,2.0,0,4.12
558,0,4,2.0,1,5.29
559,0,4,2.0,0,5.12
560,0,4,2.0,1,6.43
561,0,5,2.5,1,6.25
562,0,5,2.5,0,7.86
563,0,5,2.5,1,8.57
564,0,5,2.5,0,9.29
565,0,5,2.5,0,10.0
566,0,5,2.5,1,10.71
567,0,5,2.5,0,10.0
568,0,5,2.5,1,12.14
569,0,5,2.5,1,12.86
570,0,5,2.5,0,15.83
571,0,5,2.5,1,16.67
572,0,5,2.5,0,17.5
573,0,5,2.5,0,18.33
574,0,5,2.5,1,19.17
575,0,5,2.5,0,24.0
576,0,5,2.5,1,20.83
577,0,5,2.5,1,21.67
578,0,5,2.5,0,22.5
579,0,5,2.5,0,23.33
580,0,5,2.5,1,29.0
581,0,5,2.5,0,25.0
582,0,5,2.5,0,25.83
583,0,5,2.5,0,26.67
584,0,5,2.5,0,27.5
585,0,5,2.5,1,28.33
586,0,4,2.0,0,21.5
587,0,3,1.5,0,15.67
588,0,2,1.0,0,10.17
589,1,1,0.0,0,5.0
590,1,0,0.5,0,0.4
591,1,0,0.5,0,0.5
592,1,0,0.5,0,0.8
593,1,0,0.5,1,1.0
594,2,0,1.0,0,1.4
595,2,0,1.0,1,1.8
596,2,0,1.0,1,1.83
597,2,0,1.0,0,2.17
598,2,0,1.0,1,2.5
599,3,0,1.5,0,3.6
600,3,0,1.5,1,3.5
601,3,0,1.5,0,4.0
602,3,0,1.5,1,3.86
603,3,0,1.5,1,5.0
604,4,0,2.0,0,4.86
605,4,0,2.0,1,6.33
606,4,0,2.0,0,5.25
607,4,0,2.0,1,6.57
608,5,0,2.5,0,6.38
609,5,0,2.5,1,8.0
610,5,0,2.5,0,7.62
611,6,0,3.0,1,8.25
612,6,0,3.0,0,8.0
613,6,0,3.0,0,9.75
614,7,0,3.5,1,9.44
615,7,0,3.5,1,11.5
616,7,0,3.5,0,11.0
617,7,0,3.5,1,13.25
618,7,0,3.5,0,14.12
619,7,0,3.5,1,17.14
620,7,0,3.5,0,18.14
621,7,0,3.5,1,16.75
622,7,0,3.5,0,17.62
623,7,0,3.5,1,18.5
