episode,decision,simulation_time,state,action,next_state,we_waiting_time,ns_waiting_time,total_waiting_time,we_queue,ns_queue,total_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
1,23,1384.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.57,39.86,7,7,22,0.2292,0.3986,0.35,0.0229,-0.1993,-0.07,0.0069,0.0,-0.2624,-0.0261,-0.052,1.0,96
1,24,1430.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,39.86,15.43,7,7,10,0.2174,0.1543,0.35,0.0217,-0.0771,-0.07,0.0065,0.0,-0.1406,-0.0272,-0.0386,1.0,46
1,25,1496.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,15.43,25.0,7,7,15,0.2273,0.25,0.35,0.0227,-0.125,-0.07,0.0068,0.0,-0.1882,-0.0557,-0.072,1.0,66
1,26,1592.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.0,40.43,7,7,23,0.2396,0.4043,0.35,0.024,-0.2021,-0.07,0.0072,0.0,-0.265,-0.052,-0.0764,1.0,96
1,27,1658.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.43,25.0,7,7,15,0.2273,0.25,0.35,0.0227,-0.125,-0.07,0.0068,0.0,-0.1882,-0.0716,-0.0864,1.0,66
1,28,1704.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.0,15.29,7,7,10,0.2174,0.1529,0.35,0.0217,-0.0764,-0.07,0.0065,0.0,-0.1399,-0.0386,-0.0487,1.0,46
1,29,1730.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.29,8.0,7,7,4,0.1538,0.08,0.35,0.0154,-0.04,-0.07,0.0046,0.0,-0.1054,-0.0407,-0.0471,1.0,26
1,30,1826.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,8.0,39.0,7,7,23,0.2396,0.39,0.35,0.024,-0.195,-0.07,0.0072,0.0,-0.2578,-0.0747,-0.0961,1.0,96
1,31,1852.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,39.0,7.29,7,7,5,0.1923,0.0729,0.35,0.0192,-0.0364,-0.07,0.0058,0.0,-0.1007,-0.0343,-0.041,1.0,26
1,32,1898.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,7.29,15.86,7,7,10,0.2174,0.1586,0.35,0.0217,-0.0793,-0.07,0.0065,0.0,-0.1428,0.0,-0.0143,1.0,46
