episode,decision,simulation_time,state,action,next_state,old_waiting_time,new_waiting_time,old_queue,new_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
15,43,2104.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.57,6.14,7,6,5,0.1923,0.0614,0.3,0.0192,-0.0307,-0.06,0.0058,0.0,-0.0849,-0.6071,-0.6095,0.9322,26
15,44,2130.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.14,5.57,6,6,5,0.1923,0.0557,0.3,0.0192,-0.0279,-0.06,0.0058,0.0,-0.0821,-0.6095,-0.6116,0.9322,26
15,45,2196.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,5.57,25.71,6,7,15,0.2273,0.2571,0.35,0.0227,-0.1286,-0.07,0.0068,0.0,-0.1918,-0.6818,-0.6865,0.9322,66
15,46,2262.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,25.71,26.14,7,7,15,0.2273,0.2614,0.35,0.0227,-0.1307,-0.07,0.0068,0.0,-0.1939,-0.6165,-0.6279,0.9322,66
15,47,2358.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.14,39.14,7,7,23,0.2396,0.3914,0.35,0.024,-0.1957,-0.07,0.0072,0.0,-0.2585,-0.6997,-0.7092,0.9322,96
15,48,2404.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,39.14,16.29,7,7,10,0.2174,0.1629,0.35,0.0217,-0.0814,-0.07,0.0065,0.0,-0.1449,-0.5982,-0.6079,0.9322,46
15,49,2470.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.29,26.14,7,7,15,0.2273,0.2614,0.35,0.0227,-0.1307,-0.07,0.0068,0.0,-0.1939,-0.6865,-0.6909,0.9322,66
15,50,2536.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.14,26.71,7,7,15,0.2273,0.2671,0.35,0.0227,-0.1336,-0.07,0.0068,0.0,-0.1968,-0.6279,-0.6384,0.9322,66
15,51,2582.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.71,16.57,7,7,10,0.2174,0.1657,0.35,0.0217,-0.0829,-0.07,0.0065,0.0,-0.1463,-0.6079,-0.6168,0.9322,46
15,52,2628.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.57,17.29,7,7,10,0.2174,0.1729,0.35,0.0217,-0.0864,-0.07,0.0065,0.0,-0.1499,-0.655,-0.6596,0.9322,46
15,53,2662.0,Low*Medium*NoStarvation,30,Low*Low*NoStarvation,17.29,0.0,7,0,14,0.2121,0.0,0.0,0.0212,-0.0,-0.0,0.0064,0.0,0.0064,-0.6909,-0.6308,0.9322,66
16,0,116.0,Low*Low*NoStarvation,30,Medium*Medium*NoStarvation,0.83,26.71,2,7,31,0.4697,0.2671,0.35,0.047,-0.1336,-0.07,0.0141,0.0,-0.1895,-0.1974,-0.2502,0.9276,66
16,1,182.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.71,26.43,7,7,30,0.4545,0.2643,0.35,0.0455,-0.1321,-0.07,0.0136,0.0,-0.1885,-0.6384,-0.6471,0.9276,66
16,2,248.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.43,25.29,7,7,30,0.4545,0.2529,0.35,0.0455,-0.1264,-0.07,0.0136,0.0,-0.1828,-0.6471,-0.6543,0.9276,66
16,3,274.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.29,9.14,7,7,8,0.3077,0.0914,0.35,0.0308,-0.0457,-0.07,0.0092,0.0,-0.1065,-0.596,-0.6021,0.9276,26
16,4,300.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,9.14,6.57,7,7,10,0.3846,0.0657,0.35,0.0385,-0.0329,-0.07,0.0115,0.0,-0.0913,-0.6116,-0.6147,0.9276,26
16,5,396.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,6.57,41.14,7,7,45,0.4688,0.4114,0.35,0.0469,-0.2057,-0.07,0.0141,0.0,-0.2617,-0.6857,-0.6975,0.9276,96
16,6,422.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,41.14,6.57,7,7,10,0.3846,0.0657,0.35,0.0385,-0.0329,-0.07,0.0115,0.0,-0.0913,-0.6021,-0.6064,0.9276,26
16,7,468.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.57,17.29,7,7,20,0.4348,0.1729,0.35,0.0435,-0.0864,-0.07,0.013,0.0,-0.1434,-0.6596,-0.6633,0.9276,46
16,8,494.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,17.29,7.86,7,7,8,0.3077,0.0786,0.35,0.0308,-0.0393,-0.07,0.0092,0.0,-0.1001,-0.6147,-0.6185,0.9276,26
16,9,520.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,7.86,6.0,7,7,10,0.3846,0.06,0.35,0.0385,-0.03,-0.07,0.0115,0.0,-0.0885,-0.6185,-0.6212,0.9276,26
16,10,586.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.0,25.57,7,7,30,0.4545,0.2557,0.35,0.0455,-0.1279,-0.07,0.0136,0.0,-0.1842,-0.6308,-0.6407,0.9276,66
16,11,682.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.57,41.86,7,7,42,0.4375,0.4186,0.35,0.0437,-0.2093,-0.07,0.0131,0.0,-0.2662,-0.7092,-0.7195,0.9276,96
16,12,708.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,41.86,8.29,7,7,9,0.3462,0.0829,0.35,0.0346,-0.0414,-0.07,0.0104,0.0,-0.101,-0.6064,-0.6117,0.9276,26
16,13,734.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.29,7.86,7,8,10,0.3846,0.0786,0.4,0.0385,-0.0393,-0.08,0.0115,0.0,-0.1077,-0.6212,-0.6257,0.9276,26
16,14,830.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.86,41.0,8,7,43,0.4479,0.41,0.35,0.0448,-0.205,-0.07,0.0134,0.0,-0.2616,-0.6975,-0.709,0.9276,96
16,15,876.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.0,16.14,7,7,19,0.413,0.1614,0.35,0.0413,-0.0807,-0.07,0.0124,0.0,-0.1383,-0.6168,-0.6253,0.9276,46
16,16,942.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.14,28.14,7,7,27,0.4091,0.2814,0.35,0.0409,-0.1407,-0.07,0.0123,0.0,-0.1984,-0.6407,-0.6516,0.9276,66
16,17,988.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,28.14,15.86,7,7,19,0.413,0.1586,0.35,0.0413,-0.0793,-0.07,0.0124,0.0,-0.1369,-0.6253,-0.6328,0.9276,46
16,18,1084.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.86,43.14,7,7,26,0.2708,0.4314,0.35,0.0271,-0.2157,-0.07,0.0081,0.0,-0.2776,-0.709,-0.7209,0.9276,96
16,19,1110.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,43.14,5.43,7,6,5,0.1923,0.0543,0.3,0.0192,-0.0271,-0.06,0.0058,0.0,-0.0814,-0.6117,-0.615,0.9276,26
16,20,1176.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,5.43,26.71,6,7,15,0.2273,0.2671,0.35,0.0227,-0.1336,-0.07,0.0068,0.0,-0.1968,-0.6516,-0.6614,0.9276,66
16,21,1272.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.71,42.14,7,7,23,0.2396,0.4214,0.35,0.024,-0.2107,-0.07,0.0072,0.0,-0.2735,-0.7195,-0.7303,0.9276,96
16,22,1368.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,42.14,39.71,7,7,23,0.2396,0.3971,0.35,0.024,-0.1986,-0.07,0.0072,0.0,-0.2614,-0.7303,-0.7387,0.9276,96
16,23,1414.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,39.71,15.29,7,7,10,0.2174,0.1529,0.35,0.0217,-0.0764,-0.07,0.0065,0.0,-0.1399,-0.6328,-0.6398,0.9276,46
16,24,1440.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.29,9.14,7,7,4,0.1538,0.0914,0.35,0.0154,-0.0457,-0.07,0.0046,0.0,-0.1111,-0.6257,-0.6306,0.9276,26
16,25,1536.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,9.14,41.14,7,7,22,0.2292,0.4114,0.35,0.0229,-0.2057,-0.07,0.0069,0.0,-0.2688,-0.7209,-0.731,0.9276,96
16,26,1602.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,41.14,25.14,7,7,16,0.2424,0.2514,0.35,0.0242,-0.1257,-0.07,0.0073,0.0,-0.1884,-0.6543,-0.663,0.9276,66
16,27,1668.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,25.14,25.43,7,7,15,0.2273,0.2543,0.35,0.0227,-0.1271,-0.07,0.0068,0.0,-0.1903,-0.663,-0.6711,0.9276,66
16,28,1764.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.43,41.0,7,7,23,0.2396,0.41,0.35,0.024,-0.205,-0.07,0.0072,0.0,-0.2678,-0.7387,-0.747,0.9276,96
16,29,1810.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.0,15.43,7,7,10,0.2174,0.1543,0.35,0.0217,-0.0771,-0.07,0.0065,0.0,-0.1406,-0.6398,-0.6466,0.9276,46
16,30,1906.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.43,40.14,7,7,23,0.2396,0.4014,0.35,0.024,-0.2007,-0.07,0.0072,0.0,-0.2635,-0.731,-0.7396,0.9276,96
16,31,1972.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.14,25.43,7,7,15,0.2273,0.2543,0.35,0.0227,-0.1271,-0.07,0.0068,0.0,-0.1903,-0.6711,-0.6784,0.9276,66
16,32,2068.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.43,41.14,7,7,23,0.2396,0.4114,0.35,0.024,-0.2057,-0.07,0.0072,0.0,-0.2685,-0.747,-0.7545,0.9276,96
16,33,2114.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.14,17.14,7,7,10,0.2174,0.1714,0.35,0.0217,-0.0857,-0.07,0.0065,0.0,-0.1492,-0.6466,-0.6536,0.9276,46
16,34,2160.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,17.14,16.0,7,7,10,0.2174,0.16,0.35,0.0217,-0.08,-0.07,0.0065,0.0,-0.1435,-0.6633,-0.668,0.9276,46
16,35,2186.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.0,8.43,7,7,4,0.1538,0.0843,0.35,0.0154,-0.0421,-0.07,0.0046,0.0,-0.1075,-0.6306,-0.635,0.9276,26
16,36,2252.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,8.43,27.0,7,7,15,0.2273,0.27,0.35,0.0227,-0.135,-0.07,0.0068,0.0,-0.1982,-0.6614,-0.6705,0.9276,66
16,37,2298.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,27.0,17.29,7,7,10,0.2174,0.1729,0.35,0.0217,-0.0864,-0.07,0.0065,0.0,-0.1499,-0.6536,-0.6604,0.9276,46
16,38,2344.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,17.29,14.57,7,7,10,0.2174,0.1457,0.35,0.0217,-0.0729,-0.07,0.0065,0.0,-0.1363,-0.668,-0.672,0.9276,46
16,39,2370.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,14.57,8.86,7,7,4,0.1538,0.0886,0.35,0.0154,-0.0443,-0.07,0.0046,0.0,-0.1097,-0.635,-0.6397,0.9276,26
16,40,2416.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,8.86,15.71,7,7,10,0.2174,0.1571,0.35,0.0217,-0.0786,-0.07,0.0065,0.0,-0.142,-0.672,-0.6766,0.9276,46
16,41,2442.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.71,6.0,7,6,5,0.1923,0.06,0.3,0.0192,-0.03,-0.06,0.0058,0.0,-0.0842,-0.6397,-0.6417,0.9276,26
16,42,2468.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.0,9.43,6,7,4,0.1538,0.0943,0.35,0.0154,-0.0471,-0.07,0.0046,0.0,-0.1125,-0.6417,-0.6465,0.9276,26
16,43,2514.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,9.43,17.14,7,7,9,0.1957,0.1714,0.35,0.0196,-0.0857,-0.07,0.0059,0.0,-0.1498,-0.6766,-0.6821,0.9276,46
16,44,2540.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,17.14,6.0,7,7,5,0.1923,0.06,0.35,0.0192,-0.03,-0.07,0.0058,0.0,-0.0942,-0.6465,-0.6495,0.9276,26
16,45,2606.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.0,27.14,7,7,15,0.2273,0.2714,0.35,0.0227,-0.1357,-0.07,0.0068,0.0,-0.1989,-0.6705,-0.6787,0.9276,66
16,46,2672.0,Medium*Medium*NoStarvation,30,Medium*Low*NoStarvation,27.14,31.0,7,1,15,0.2273,0.31,0.05,0.0227,-0.155,-0.01,0.0068,0.0,-0.1582,-0.6784,-0.6264,0.9276,66
16,47,2681.0,Medium*Low*NoStarvation,30,Low*Low*NoStarvation,31.0,0.0,1,0,1,0.0152,0.0,0.0,0.0015,-0.0,-0.0,0.0005,0.0,0.0005,-0.0093,-0.018,0.9276,66
17,0,146.0,Low*Low*NoStarvation,45,Medium*Medium*NoStarvation,0.83,40.71,2,7,47,0.4896,0.4071,0.35,0.049,-0.2036,-0.07,0.0147,0.0,-0.2589,-0.1077,-0.1781,0.9229,96
17,1,242.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.71,40.14,7,7,45,0.4688,0.4014,0.35,0.0469,-0.2007,-0.07,0.0141,0.0,-0.2567,-0.7545,-0.7601,0.9229,96
17,2,308.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.14,26.29,7,7,30,0.4545,0.2629,0.35,0.0455,-0.1314,-0.07,0.0136,0.0,-0.1878,-0.6264,-0.6379,0.9229,66
17,3,374.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.29,26.57,7,7,28,0.4242,0.2657,0.35,0.0424,-0.1329,-0.07,0.0127,0.0,-0.1901,-0.6379,-0.6484,0.9229,66
17,4,470.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.57,40.57,7,7,42,0.4375,0.4057,0.35,0.0437,-0.2029,-0.07,0.0131,0.0,-0.2597,-0.7601,-0.7654,0.9229,96
17,5,566.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.57,42.29,7,7,41,0.4271,0.4229,0.35,0.0427,-0.2114,-0.07,0.0128,0.0,-0.2686,-0.7654,-0.7711,0.9229,96
17,6,592.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,42.29,5.86,7,7,10,0.3846,0.0586,0.35,0.0385,-0.0293,-0.07,0.0115,0.0,-0.0877,-0.615,-0.6207,0.9229,26
17,7,638.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,5.86,16.0,7,7,20,0.4348,0.16,0.35,0.0435,-0.08,-0.07,0.013,0.0,-0.137,-0.6821,-0.686,0.9229,46
17,8,684.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.0,15.57,7,7,19,0.413,0.1557,0.35,0.0413,-0.0779,-0.07,0.0124,0.0,-0.1355,-0.686,-0.6894,0.9229,46
17,9,730.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,15.57,16.0,7,7,19,0.413,0.16,0.35,0.0413,-0.08,-0.07,0.0124,0.0,-0.1376,-0.6894,-0.6927,0.9229,46
17,10,776.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.0,17.14,7,7,19,0.413,0.1714,0.35,0.0413,-0.0857,-0.07,0.0124,0.0,-0.1433,-0.6927,-0.6962,0.9229,46
17,11,802.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,17.14,5.43,7,6,10,0.3846,0.0543,0.3,0.0385,-0.0271,-0.06,0.0115,0.0,-0.0756,-0.6495,-0.6505,0.9229,26
17,12,848.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,5.43,16.0,6,7,20,0.4348,0.16,0.35,0.0435,-0.08,-0.07,0.013,0.0,-0.137,-0.6962,-0.6988,0.9229,46
17,13,874.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.0,7.43,7,7,8,0.3077,0.0743,0.35,0.0308,-0.0371,-0.07,0.0092,0.0,-0.0979,-0.6505,-0.6538,0.9229,26
17,14,940.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.43,26.57,7,7,29,0.4394,0.2657,0.35,0.0439,-0.1329,-0.07,0.0132,0.0,-0.1897,-0.6787,-0.6856,0.9229,66
17,15,966.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.57,5.71,7,6,9,0.3462,0.0571,0.3,0.0346,-0.0286,-0.06,0.0104,0.0,-0.0782,-0.6207,-0.6253,0.9229,26
17,16,992.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.71,5.57,6,6,10,0.3846,0.0557,0.3,0.0385,-0.0279,-0.06,0.0115,0.0,-0.0763,-0.6538,-0.6549,0.9229,26
17,17,1038.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,5.57,16.14,6,7,14,0.3043,0.1614,0.35,0.0304,-0.0807,-0.07,0.0091,0.0,-0.1416,-0.6988,-0.7021,0.9229,46
17,18,1134.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.14,39.14,7,7,23,0.2396,0.3914,0.35,0.024,-0.1957,-0.07,0.0072,0.0,-0.2585,-0.7396,-0.7478,0.9229,96
17,19,1200.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,39.14,25.29,7,7,15,0.2273,0.2529,0.35,0.0227,-0.1264,-0.07,0.0068,0.0,-0.1896,-0.6484,-0.6588,0.9229,66
17,20,1296.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.29,40.57,7,7,23,0.2396,0.4057,0.35,0.024,-0.2029,-0.07,0.0072,0.0,-0.2657,-0.7711,-0.7768,0.9229,96
17,21,1342.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.57,15.43,7,7,10,0.2174,0.1543,0.35,0.0217,-0.0771,-0.07,0.0065,0.0,-0.1406,-0.6604,-0.6674,0.9229,46
17,22,1438.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.43,42.43,7,7,22,0.2292,0.4243,0.35,0.0229,-0.2121,-0.07,0.0069,0.0,-0.2753,-0.7478,-0.7568,0.9229,96
17,23,1464.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,42.43,7.86,7,7,4,0.1538,0.0786,0.35,0.0154,-0.0393,-0.07,0.0046,0.0,-0.1047,-0.6253,-0.6322,0.9229,26
17,24,1560.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.86,40.71,7,7,22,0.2292,0.4071,0.35,0.0229,-0.2036,-0.07,0.0069,0.0,-0.2667,-0.7568,-0.7647,0.9229,96
17,25,1626.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.71,25.86,7,7,15,0.2273,0.2586,0.35,0.0227,-0.1293,-0.07,0.0068,0.0,-0.1925,-0.6588,-0.6691,0.9229,66
17,26,1652.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.86,7.29,7,7,5,0.1923,0.0729,0.35,0.0192,-0.0364,-0.07,0.0058,0.0,-0.1007,-0.6322,-0.638,0.9229,26
17,27,1718.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.29,25.43,7,7,15,0.2273,0.2543,0.35,0.0227,-0.1271,-0.07,0.0068,0.0,-0.1903,-0.6856,-0.6935,0.9229,66
17,28,1784.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,25.43,26.57,7,7,15,0.2273,0.2657,0.35,0.0227,-0.1329,-0.07,0.0068,0.0,-0.196,-0.6691,-0.6792,0.9229,66
17,29,1850.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.57,26.71,7,7,15,0.2273,0.2671,0.35,0.0227,-0.1336,-0.07,0.0068,0.0,-0.1968,-0.6792,-0.6884,0.9229,66
17,30,1876.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.71,8.57,7,7,4,0.1538,0.0857,0.35,0.0154,-0.0429,-0.07,0.0046,0.0,-0.1082,-0.638,-0.644,0.9229,26
17,31,1902.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.57,5.71,7,7,5,0.1923,0.0571,0.35,0.0192,-0.0286,-0.07,0.0058,0.0,-0.0928,-0.6549,-0.6577,0.9229,26
17,32,1998.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,5.71,40.57,7,7,23,0.2396,0.4057,0.35,0.024,-0.2029,-0.07,0.0072,0.0,-0.2657,-0.7647,-0.7728,0.9229,96
17,33,2024.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.57,8.86,7,7,4,0.1538,0.0886,0.35,0.0154,-0.0443,-0.07,0.0046,0.0,-0.1097,-0.644,-0.6497,0.9229,26
17,34,2090.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,8.86,25.71,7,7,15,0.2273,0.2571,0.35,0.0227,-0.1286,-0.07,0.0068,0.0,-0.1918,-0.6935,-0.7018,0.9229,66
17,35,2136.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.71,16.43,7,7,10,0.2174,0.1643,0.35,0.0217,-0.0821,-0.07,0.0065,0.0,-0.1456,-0.6674,-0.6744,0.9229,46
17,36,2232.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.43,41.86,7,7,22,0.2292,0.4186,0.35,0.0229,-0.2093,-0.07,0.0069,0.0,-0.2724,-0.7728,-0.7812,0.9229,96
17,37,2278.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.86,16.14,7,7,10,0.2174,0.1614,0.35,0.0217,-0.0807,-0.07,0.0065,0.0,-0.1442,-0.6744,-0.6806,0.9229,46
17,38,2324.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.14,16.0,7,7,10,0.2174,0.16,0.35,0.0217,-0.08,-0.07,0.0065,0.0,-0.1435,-0.7021,-0.7054,0.9229,46
17,39,2420.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.0,40.14,7,7,23,0.2396,0.4014,0.35,0.024,-0.2007,-0.07,0.0072,0.0,-0.2635,-0.7812,-0.7879,0.9229,96
17,40,2516.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.14,40.29,7,7,23,0.2396,0.4029,0.35,0.024,-0.2014,-0.07,0.0072,0.0,-0.2642,-0.7768,-0.784,0.9229,96
17,41,2612.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.29,42.0,7,5,23,0.2396,0.42,0.25,0.024,-0.21,-0.05,0.0072,0.0,-0.2528,-0.784,-0.7894,0.9229,96
17,42,2629.0,Medium*Medium*NoStarvation,45,Low*Low*NoStarvation,42.0,0.0,5,0,5,0.0521,0.0,0.0,0.0052,-0.0,-0.0,0.0016,0.0,0.0016,-0.7894,-0.7202,0.9229,96
18,0,146.0,Low*Low*NoStarvation,45,Medium*Medium*NoStarvation,0.83,40.71,2,7,47,0.4896,0.4071,0.35,0.049,-0.2036,-0.07,0.0147,0.0,-0.2589,-0.1781,-0.2447,0.9183,96
18,1,172.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.71,8.43,7,7,9,0.3462,0.0843,0.35,0.0346,-0.0421,-0.07,0.0104,0.0,-0.1018,-0.6497,-0.6541,0.9183,26
18,2,198.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.43,5.71,7,7,9,0.3462,0.0571,0.35,0.0346,-0.0286,-0.07,0.0104,0.0,-0.0882,-0.6577,-0.6599,0.9183,26
18,3,264.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,5.71,26.0,7,7,30,0.4545,0.26,0.35,0.0455,-0.13,-0.07,0.0136,0.0,-0.1864,-0.7018,-0.7091,0.9183,66
18,4,290.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.0,9.14,7,7,9,0.3462,0.0914,0.35,0.0346,-0.0457,-0.07,0.0104,0.0,-0.1053,-0.6541,-0.6586,0.9183,26
18,5,356.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,9.14,25.29,7,7,30,0.4545,0.2529,0.35,0.0455,-0.1264,-0.07,0.0136,0.0,-0.1828,-0.7091,-0.7158,0.9183,66
18,6,382.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.29,5.71,7,7,10,0.3846,0.0571,0.35,0.0385,-0.0286,-0.07,0.0115,0.0,-0.087,-0.6586,-0.6609,0.9183,26
18,7,408.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.71,7.54,7,8,8,0.3077,0.0754,0.4,0.0308,-0.0377,-0.08,0.0092,0.0,-0.1084,-0.6599,-0.6641,0.9183,26
18,8,504.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.54,41.29,8,7,45,0.4688,0.4129,0.35,0.0469,-0.2064,-0.07,0.0141,0.0,-0.2624,-0.7879,-0.7948,0.9183,96
18,9,550.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.29,16.0,7,7,20,0.4348,0.16,0.35,0.0435,-0.08,-0.07,0.013,0.0,-0.137,-0.6806,-0.686,0.9183,46
18,10,616.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.0,26.43,7,7,28,0.4242,0.2643,0.35,0.0424,-0.1321,-0.07,0.0127,0.0,-0.1894,-0.7158,-0.7226,0.9183,66
18,11,712.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.43,42.57,7,7,41,0.4271,0.4257,0.35,0.0427,-0.2129,-0.07,0.0128,0.0,-0.27,-0.7202,-0.7346,0.9183,96
18,12,758.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,42.57,16.71,7,7,20,0.4348,0.1671,0.35,0.0435,-0.0836,-0.07,0.013,0.0,-0.1405,-0.686,-0.6912,0.9183,46
18,13,854.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.71,42.57,7,7,40,0.4167,0.4257,0.35,0.0417,-0.2129,-0.07,0.0125,0.0,-0.2704,-0.7948,-0.8019,0.9183,96
18,14,950.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,42.57,43.57,7,7,41,0.4271,0.4357,0.35,0.0427,-0.2179,-0.07,0.0128,0.0,-0.275,-0.7346,-0.7482,0.9183,96
18,15,996.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,43.57,16.29,7,7,18,0.3913,0.1629,0.35,0.0391,-0.0814,-0.07,0.0117,0.0,-0.1397,-0.6912,-0.6958,0.9183,46
